frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
0,0.000,1,0.00,15,0.8341,0.0000,0,0,0,-1,LOW CONF,0.0000
1,0.033,1,455.60,14,0.8332,10.9802,6,3,1,-1,LOW CONF,0.0000
2,0.067,1,479.82,15,0.8502,30.1526,20,9,1,-1,LOW CONF,0.0000
3,0.100,1,474.52,16,0.8686,29.5356,28,14,1,-1,LOW CONF,0.0000
4,0.133,1,468.62,16,0.8774,9.6857,23,15,1,-1,LOW CONF,0.0000
5,0.167,1,465.73,16,0.8813,6.7442,17,16,1,-1,LOW CONF,0.0000
6,0.200,1,463.73,16,0.8702,7.0597,14,15,1,-1,LOW CONF,0.0000
7,0.233,1,461.21,16,0.8591,9.0036,14,15,1,-1,LOW CONF,0.0000
8,0.267,1,483.98,15,0.8648,20.1142,19,16,1,-1,LOW CONF,0.0000
9,0.300,1,484.79,15,0.8499,19.6503,22,16,1,-1,LOW CONF,0.0000
10,0.333,1,478.81,15,0.8402,8.8084,18,16,1,-1,LOW CONF,0.0000
11,0.367,1,466.25,15,0.8475,9.3194,16,16,1,-1,LOW CONF,0.0000
12,0.400,1,445.27,14,0.8228,13.9692,18,17,1,-1,LOW CONF,0.0000
13,0.434,1,449.47,15,0.8677,17.7255,21,17,1,-1,LOW CONF,0.0000
14,0.467,1,450.95,16,0.8594,25.7254,28,18,1,-1,LOW CONF,0.0000
15,0.500,1,455.61,16,0.8784,7.0501,20,18,1,-1,LOW CONF,0.0000
16,0.534,1,463.46,16,0.8917,15.0632,20,18,1,3,SHAKE,0.9037
17,0.567,1,456.56,15,0.8765,18.7583,23,18,1,3,SHAKE,0.9037
18,0.600,1,460.67,16,0.8928,11.6286,20,18,1,3,SHAKE,0.8837
19,0.634,1,466.08,16,0.8883,8.9512,17,18,1,3,SHAKE,0.8837
20,0.667,1,474.58,15,0.8661,22.5616,22,18,1,3,SHAKE,0.8641
21,0.700,1,466.52,15,0.8450,16.9682,23,19,1,3,SHAKE,0.8641
22,0.734,1,474.17,15,0.8624,12.6093,21,19,1,3,SHAKE,0.8485
23,0.767,1,478.94,15,0.8613,11.2572,18,19,1,3,SHAKE,0.8485
24,0.800,1,474.72,16,0.8744,12.6597,18,19,1,-1,LOW CONF,0.4922
25,0.834,1,458.23,16,0.8789,19.2432,22,19,1,-1,LOW CONF,0.4922
26,0.867,1,465.54,16,0.8587,20.0435,24,19,1,-1,LOW CONF,0.7080
27,0.900,1,458.76,16,0.8678,16.8751,24,19,1,-1,LOW CONF,0.7080
28,0.934,1,456.17,16,0.8699,9.5053,20,19,1,-1,LOW CONF,0.6538
29,0.967,1,453.04,16,0.8651,13.9274,20,19,1,-1,LOW CONF,0.6538
30,1.000,1,453.23,16,0.8745,13.1569,20,19,1,-1,LOW CONF,0.6968
31,1.034,1,455.49,16,0.8661,5.4964,15,19,1,-1,LOW CONF,0.6968
32,1.067,1,459.84,16,0.8796,8.7319,14,19,1,-1,LOW CONF,0.4851
33,1.100,1,460.90,16,0.8722,5.7854,11,19,1,-1,LOW CONF,0.4851
34,1.134,1,448.24,16,0.8518,10.1834,13,19,1,-1,LOW CONF,0.5016
35,1.167,1,450.03,15,0.8510,13.2249,15,18,1,-1,LOW CONF,0.5016
36,1.200,1,447.75,15,0.8482,11.9112,16,18,1,-1,LOW CONF,0.5786
37,1.234,1,457.40,16,0.8665,11.0110,16,18,1,-1,LOW CONF,0.5786
38,1.267,1,457.94,16,0.8723,5.4872,12,18,1,-1,LOW CONF,0.5269
39,1.301,1,447.46,16,0.8793,20.6925,20,18,1,-1,LOW CONF,0.5269
40,1.334,1,455.09,16,0.8575,15.8326,21,18,1,-1,LOW CONF,0.6501
41,1.367,1,451.18,16,0.8870,16.8258,22,18,1,-1,LOW CONF,0.6501
42,1.401,1,451.91,16,0.8847,7.4884,18,18,1,-1,LOW CONF,0.5085
43,1.434,1,451.85,16,0.8818,8.0586,15,18,1,-1,LOW CONF,0.5085
44,1.467,1,453.57,16,0.8924,7.4833,13,18,1,-1,LOW CONF,0.6351
45,1.501,1,453.66,16,0.8801,7.6711,12,18,1,-1,LOW CONF,0.6351
46,1.534,1,453.75,16,0.8724,5.7599,11,18,1,-1,LOW CONF,0.7525
47,1.567,1,460.30,16,0.8645,19.4275,17,18,1,-1,LOW CONF,0.7525
48,1.601,1,460.04,16,0.8917,26.3291,25,18,1,3,SHAKE,0.8779
49,1.634,1,452.84,16,0.8577,16.4856,25,18,1,3,SHAKE,0.8779
50,1.667,1,457.75,16,0.8669,22.0221,27,18,1,3,SHAKE,0.9278
51,1.701,1,463.86,15,0.8424,12.8328,23,18,1,3,SHAKE,0.9278
52,1.734,1,443.63,15,0.8448,16.2741,24,19,1,3,SHAKE,0.9350
53,1.767,1,436.86,15,0.8608,19.9081,27,19,1,3,SHAKE,0.9350
54,1.801,1,442.53,15,0.8556,5.7421,19,19,1,3,SHAKE,0.9448
55,1.834,1,435.95,16,0.8609,6.9492,16,19,1,3,SHAKE,0.9448
56,1.867,1,434.47,15,0.8431,10.1760,15,19,1,3,SHAKE,0.9025
57,1.901,1,448.87,15,0.8474,13.8981,17,19,1,3,SHAKE,0.9025
58,1.934,1,466.67,15,0.8346,12.7697,17,19,1,3,SHAKE,0.8854
59,1.967,1,457.59,15,0.8352,4.9166,13,18,1,3,SHAKE,0.8854
60,2.001,1,455.41,16,0.8593,9.1781,13,18,1,-1,LOW CONF,0.7995
61,2.034,1,456.79,16,0.8580,11.2770,14,18,1,-1,LOW CONF,0.7995
62,2.067,1,454.64,16,0.8794,18.2941,19,18,1,-1,LOW CONF,0.7118
63,2.101,1,453.30,16,0.8724,5.2886,14,18,1,-1,LOW CONF,0.7118
64,2.134,1,446.63,16,0.8922,14.9112,17,18,1,-1,LOW CONF,0.5549
65,2.168,1,454.42,16,0.8858,9.3518,16,18,1,-1,LOW CONF,0.5549
66,2.201,1,449.94,16,0.8726,10.1129,15,18,1,-1,LOW CONF,0.6029
67,2.234,1,450.70,15,0.8474,17.8647,19,18,1,-1,LOW CONF,0.6029
68,2.268,1,454.12,15,0.8386,5.1169,14,18,1,-1,LOW CONF,0.5610
69,2.301,1,451.19,15,0.8417,5.9372,12,18,1,-1,LOW CONF,0.5610
