video_index,video_name,behavior,frame,time_sec,agg_cv,max_cv,max_seg,avg_body_size_px,midback_offset_ratio,midback_offset_jitter
2,walk_2,walk,16,0.667,0.08559207102427116,0.3722432851791382,Chest-LFElb,755.512451171875,0.25042271614074707,0.0830731987953186
2,walk_2,walk,18,0.751,0.08363153219509584,0.29857492446899414,Chest-LFElb,754.44140625,0.2454538643360138,0.07800322026014328
2,walk_2,walk,20,0.834,0.0833239581149358,0.23289278149604797,Chest-RFElb,760.05908203125,0.24099910259246826,0.0698823481798172
2,walk_2,walk,22,0.918,0.07698889420582698,0.20231105387210846,Chest-RFElb,766.6163330078125,0.2376861274242401,0.058652956038713455
2,walk_2,walk,24,1.001,0.06543354374858049,0.1294594556093216,Chest-RFElb,773.5322265625,0.23478475213050842,0.040098562836647034
2,walk_2,walk,26,1.084,0.06154002098796459,0.1390952318906784,Hip-LHKnee,781.2120971679688,0.23292532563209534,0.030777158215641975
2,walk_2,walk,28,1.168,0.05730148390508615,0.17710861563682556,Hip-LHKnee,786.9555053710938,0.23491913080215454,0.0349709577858448
2,walk_2,walk,30,1.251,0.05654954716849785,0.20759539306163788,Hip-LHKnee,791.2861328125,0.23833930492401123,0.03689413517713547
2,walk_2,walk,32,1.335,0.057106636464595795,0.2246316373348236,Hip-LHKnee,795.8545532226562,0.24218863248825073,0.032267626374959946
2,walk_2,walk,34,1.418,0.0590543789932361,0.21296055614948273,Hip-LHKnee,799.615234375,0.24404141306877136,0.02984737604856491
2,walk_2,walk,36,1.501,0.06523041899960774,0.19381946325302124,Chest-LFElb,799.5018310546875,0.24577149748802185,0.026342090219259262
2,walk_2,walk,38,1.585,0.07149066647084859,0.27294567227363586,Chest-LFElb,799.374755859375,0.2453225702047348,0.02921183779835701
2,walk_2,walk,40,1.668,0.0854787823672478,0.3796274662017822,Chest-LFElb,798.3815307617188,0.24330659210681915,0.03899122774600983
2,walk_2,walk,42,1.752,0.09656374507512037,0.46132051944732666,Chest-LFElb,794.7919921875,0.24181824922561646,0.0472697988152504
2,walk_2,walk,44,1.835,0.10108126442019756,0.49424058198928833,Chest-LFElb,789.6463012695312,0.2396259754896164,0.05111679434776306
2,walk_2,walk,46,1.919,0.09797892461602505,0.4734031558036804,Chest-LFElb,782.9484252929688,0.23819652199745178,0.04767054319381714
2,walk_2,walk,48,2.002,0.08820963034836146,0.39646297693252563,Chest-LFElb,774.646728515625,0.2392684817314148,0.055538494139909744
2,walk_2,walk,50,2.085,0.07991863142412442,0.2895355522632599,Chest-LFElb,766.259033203125,0.24335229396820068,0.08014132082462311
2,walk_2,walk,52,2.169,0.07661089573342067,0.23011896014213562,Chest-LFElb,754.4027099609375,0.2502136826515198,0.11176902800798416
2,walk_2,walk,54,2.252,0.07072126550170091,0.1735241711139679,Chest-LFElb,741.1384887695312,0.2599404752254486,0.13127896189689636
2,walk_2,walk,56,2.336,0.07514478760556532,0.2054421603679657,Chest-LFElb,726.23486328125,0.27196401357650757,0.1364627629518509
2,walk_2,walk,58,2.419,0.07664606118431458,0.21220554411411285,Chest-LFElb,711.0862426757812,0.2849535346031189,0.12502291798591614
2,walk_2,walk,60,2.502,0.0709612792930924,0.1914978176355362,Chest-LFElb,697.9055786132812,0.2982313632965088,0.10600931197404861
2,walk_2,walk,62,2.586,0.0636853753374173,0.19804231822490692,Chest-LFElb,686.4345703125,0.3102932870388031,0.08071981370449066
2,walk_2,walk,64,2.669,0.06916354302890025,0.301904559135437,Chest-LFElb,675.809326171875,0.31941765546798706,0.0564313679933548
2,walk_2,walk,66,2.753,0.07066833858306591,0.34603404998779297,Chest-LFElb,665.7828369140625,0.32435786724090576,0.034956276416778564
2,walk_2,walk,68,2.836,0.07443567451376182,0.3408898115158081,Chest-LFElb,660.051513671875,0.32501107454299927,0.030708137899637222
2,walk_2,walk,70,2.92,0.0763919331993048,0.29384708404541016,Chest-LFElb,656.7467651367188,0.32453393936157227,0.032903656363487244
2,walk_2,walk,72,3.003,0.07682955637574196,0.23717361688613892,Chest-RFElb,655.5535888671875,0.3254528045654297,0.0332285538315773
2,walk_2,walk,74,3.086,0.07402753486083104,0.24350187182426453,Chest-RFElb,653.2735595703125,0.3260217308998108,0.03355609253048897
2,walk_2,walk,76,3.17,0.06568700361710328,0.21922795474529266,Chest-RFElb,651.911376953125,0.3252605199813843,0.032387975603342056
