filename,color_label,white_score,black_score,orange_score,gray_score,other_score,consistency,edge_density,texture_var,lbp_complexity,has_stripes
black-domestic-cat-warms-walks-battery-looking-camera_jpg.rf.6e57fa2c13b530693b136453d5c65c4a.jpg,black,0.033,0.63,0.01,0.275,0.052,0.015,4.56,125.82,244.64,False
black-white-cat-is-walking-gray-background_jpg.rf.b326be4af7791f14d3481ac0066c705e.jpg,gray,0.086,0.329,0.0,0.584,0.0,0.013,8.09,557.79,244.31,False
brian-wangenheim-JxWQIPhpvmc-unsplash_jpg.rf.8b3bea89949289ddbc74d5b0e3a8977d.jpg,orange,0.0,0.324,0.501,0.0,0.176,0.007,8.53,341.34,242.05,False
british-blue-shorthair-colourpoint-cat-staying_jpg.rf.dc9e1150aa578e00d0e6c1f9d24f0bef.jpg,orange,0.0,0.093,0.783,0.0,0.124,0.005,9.36,1243.77,239.75,False
british-shorthair-kitten_jpg.rf.a77bc1dc6bb1c1c4372dd866e658b535.jpg,orange,0.007,0.0,0.821,0.0,0.172,0.007,9.12,1890.49,240.64,False
brown-scottish-straight-cat_jpg.rf.b816dcb5f6cd2d88ad1579d7b9bc76b9.jpg,orange,0.0,0.172,0.821,0.0,0.007,0.001,10.38,824.82,244.76,False
brown-stray-cat-walking-sidewalk-streets-pelourinho-homeless-animal_jpg.rf.71bfa979cfa0f70b53de4ef04fd6709d.jpg,orange,0.0,0.0,0.843,0.0,0.157,0.006,7.74,1219.49,246.87,False
bundo-kim-Y0cA1Ot0hKw-unsplash_jpg.rf.b83fd912b39cec7e1a9f658e016e81ae.jpg,orange,0.1,0.095,0.656,0.006,0.142,0.006,8.75,1527.51,243.56,False
c3415700-1a07-466f-915b-489a005c26db_jpg.rf.1aa94f6f8bf69bf450cafa31cdd678ba.jpg,orange,0.002,0.0,0.926,0.0,0.072,0.009,4.63,1487.66,245.08,False
capturing-essence-feline-agility-curiosity-dynamic-energetic-attitude-this-amusing-sideview-image-features-cat-sprinting-clear-background-generative-ai-1-_jpg.rf.6ea0331fe0fa1b88367a5bf173164205.jpg,orange,0.0,0.21,0.746,0.0,0.044,0.001,10.12,938.46,243.28,False
capturing-essence-feline-agility-curiosity-dynamic-energetic-attitude-this-amusing-sideview-image-features-cat-sprinting-clear-background-generative-ai_jpg.rf.9850f0367df7106f0e7c92d7da2f4e71.jpg,orange,0.0,0.137,0.837,0.0,0.025,0.001,15.38,1423.8,239.94,False
cat-1074729_jpg.rf.72e29e01de75a35f814d0c1573a4d892.jpg,black,0.0,0.381,0.307,0.0,0.313,0.003,5.52,159.3,242.74,False
cat-1225500_640_jpg.rf.4836dbb5afd789571d528c42bdeeca21.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.006,10.58,2276.71,241.16,False
cat-1309871_640_jpg.rf.4f63d972d63c5677436c368cdd9e393c.jpg,black_white,0.277,0.211,0.006,0.182,0.324,0.0,15.43,974.9,245.92,False
cat-2219167_640_jpg.rf.8f233352a5fc3f40786d67a7ed101b94.jpg,other,0.0,0.0,0.107,0.0,0.893,0.001,10.71,2458.54,243.38,False
cat-2690236_640_jpg.rf.2dd54a996c507c77b28607d4ef3f6471.jpg,gray,0.06,0.319,0.0,0.505,0.116,0.009,6.95,390.98,243.13,False
cat-2731321_640_jpg.rf.ead4e290409bd7dd88b733ea73e0eb62.jpg,gray,0.028,0.311,0.014,0.5,0.147,0.001,5.22,342.59,247.21,False
cat-2803491_640_jpg.rf.abb18b09203efcdb2a84602112b19a81.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.004,8.04,2559.58,244.23,False
cat-3391507_jpg.rf.26b9cc58c381ef25d91455337bb92ac4.jpg,orange,0.0,0.257,0.445,0.0,0.298,0.002,12.81,550.55,243.19,False
cat-4232979_640_jpg.rf.4f4d9ca0236f02aa41cc5f20ef27f534.jpg,orange,0.103,0.163,0.385,0.0,0.348,0.002,12.42,715.79,243.89,False
cat-4590601_1280_jpg.rf.130e9db3c0be946344eb73d93fc3e3fe.jpg,orange,0.0,0.164,0.671,0.0,0.165,0.002,6.14,282.18,247.32,False
cat-494704_640_jpg.rf.45d40f8802b56ba1cd504130949a63d4.jpg,orange,0.004,0.0,0.851,0.0,0.146,0.005,12.05,1780.19,236.93,False
cat-4994865_640_jpg.rf.736839215a3000c952659b24d14241d2.jpg,gray,0.0,0.396,0.0,0.585,0.02,0.017,3.8,474.99,241.63,False
cat-5062707_640_jpg.rf.b89bec9592b6bbbc368674b2a58ad938.jpg,other,0.11,0.093,0.072,0.346,0.379,0.004,9.68,1830.33,241.48,False
cat-5175438_1920_jpg.rf.f41401d608d00c8a6f27e7d4b7d67049.jpg,black_white,0.248,0.327,0.0,0.345,0.08,0.003,12.06,1260.32,242.34,False
cat-5175438_640_jpg.rf.7136a5e04ca1dc255a1fbe43f32299d2.jpg,gray,0.158,0.324,0.0,0.435,0.083,0.002,11.81,1236.25,242.84,False
cat-5311229_640_jpg.rf.bc6d4c9e49a27788459fb3709d3fbeb3.jpg,other,0.028,0.141,0.309,0.006,0.515,0.001,13.58,1375.13,240.98,False
cat-6084672_640_jpg.rf.e228331a232500c40185277bba38c095.jpg,gray,0.083,0.334,0.0,0.556,0.027,0.004,7.75,365.18,242.1,False
cat-6126675_640_jpg.rf.6ab0972f9c224fce600f9b03b5af26eb.jpg,orange,0.0,0.178,0.652,0.0,0.169,0.0,18.8,1186.69,244.01,False
cat-6299401_640_jpg.rf.3ebd90f74381a192466157858bea97a9.jpg,black,0.0,0.587,0.304,0.015,0.094,0.026,8.92,218.45,242.29,False
cat-6805389_640_jpg.rf.fa636417797a5d76ac556efe72ea5439.jpg,other,0.314,0.144,0.166,0.242,0.134,0.005,7.02,2461.79,243.7,False
cat-6901670_640_jpg.rf.22f273fa9f42f4a20e1dd711842047d8.jpg,black,0.025,0.37,0.0,0.279,0.325,0.004,5.88,410.58,242.65,False
cat-7576843_640_jpg.rf.443098441f7e29c6810497b2d7fdc75e.jpg,orange,0.0,0.0,0.829,0.0,0.171,0.002,11.68,558.66,243.25,False
cat-7731334_640_jpg.rf.0582b39ae9f36dc94298624d604dfe63.jpg,black_white,0.215,0.281,0.0,0.459,0.046,0.008,7.92,777.94,240.44,False
cat-7990158_640_jpg.rf.418bbffdf5f84167fe9ee5123e9783bb.jpg,black,0.007,0.495,0.058,0.23,0.21,0.023,9.6,291.85,240.98,False
cat-8004851_640_jpg.rf.97d435cd31e835abbef4a2fc7f820220.jpg,black,0.001,0.495,0.066,0.15,0.289,0.017,10.08,290.91,237.65,False
cat-against-wall_jpg.rf.2eb58f4336c0f2890b33eb590b325479.jpg,other,0.044,0.016,0.317,0.024,0.599,0.004,9.77,1474.81,243.5,False
cat-animal-mammal-pet-1-_jpg.rf.71f10a01ac50541cc5d60bac1c30d76c.jpg,orange,0.0,0.0,0.891,0.0,0.109,0.004,10.66,1728.12,243.42,False
cat-animal-mammal-pet_jpg.rf.72cf2a7829647788c2fd010e18c70a61.jpg,orange,0.0,0.0,0.991,0.0,0.009,0.026,5.52,1650.56,247.28,False
cat-arching-its-back-leash_jpg.rf.b5a90ca8ee628cc54538865edb156594.jpg,orange,0.002,0.015,0.872,0.0,0.112,0.008,14.45,2685.52,242.2,False
cat-balancing-very-skillful-narrow-fence-vintage-old-fence-ranch-with-cat_jpg.rf.cada390dc136153febb9b2f4acdea6e1.jpg,orange,0.013,0.134,0.715,0.126,0.012,0.004,6.68,1119.46,244.59,False
cat-by-potted-plants-floor_jpg.rf.91d3f3b45502d9a655d6485e4f52849d.jpg,orange,0.0,0.344,0.391,0.0,0.265,0.005,5.47,274.4,246.42,False
cat-field-cut-wheat_jpg.rf.6959d8688ca0df4d6ca1c29dae986b00.jpg,black,0.051,0.395,0.067,0.163,0.324,0.003,14.29,347.28,240.97,False
cat-footpath-2-_jpg.rf.6867b23fa983fe2e77fd02891ebd9c21.jpg,other,0.057,0.277,0.09,0.153,0.424,0.003,7.58,441.53,244.46,False
cat-footpath-by-street_jpg.rf.dcd88959c3bfe5bb7b3cc5eed1bec643.jpg,orange,0.0,0.222,0.758,0.0,0.02,0.007,11.49,1116.36,243.45,False
cat-footpath_jpg.rf.e44fb05774deead0e80593d1fd2786ce.jpg,gray,0.062,0.373,0.0,0.565,0.0,0.006,9.17,475.07,241.47,False
cat-holding-horse_jpg.rf.9ab9ce636903818e95670534bdd03907.jpg,orange,0.0,0.34,0.627,0.0,0.032,0.005,7.85,578.25,242.58,False
cat-is-standing-white-background-with-tag-that-says-it_jpg.rf.75a4b95b929eea7cb6899aca40875818.jpg,orange,0.0,0.014,0.818,0.0,0.168,0.004,9.26,1683.58,245.07,False
cat-is-walking-garden-he-is-so-cute-he-looks-like-little-tiger-it-is-popular-pet_jpg.rf.15c71272051c3f0b5552edce77924e24.jpg,other,0.371,0.093,0.23,0.145,0.161,0.004,13.9,2880.24,241.37,False
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears-1-_jpg.rf.c999faf902ebc1050944a8cf139c9758.jpg,orange,0.0,0.153,0.847,0.0,0.0,0.003,7.24,570.85,247.04,False
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears-15-_jpg.rf.ef032f6057d0fed086e388dcabfd9305.jpg,orange,0.0,0.16,0.812,0.0,0.028,0.002,8.59,647.2,244.98,False
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears-2-_jpg.rf.365e63b39ee6bb55bbe05bfb73e685b0.jpg,orange,0.0,0.137,0.727,0.0,0.136,0.002,10.11,858.39,243.65,False
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears-4-_jpg.rf.e61a018a0948e4a495eebab0f8dbb98f.jpg,orange,0.0,0.144,0.746,0.0,0.11,0.003,8.44,594.81,243.32,False
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears-5-_jpg.rf.ed8faaf14bcba5af8cf3846a83f5f2ab.jpg,orange,0.0,0.146,0.854,0.0,0.0,0.002,9.24,868.87,243.25,False
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears_jpg.rf.07b58b50021fb2f9b0da6bb5c29ae516.jpg,orange,0.035,0.135,0.819,0.0,0.01,0.011,8.94,924.9,244.04,False
cat-is-walking-white-background-with-white-background-1-_jpg.rf.402ef683e5a3aba7778bead0e267965d.jpg,orange,0.0,0.129,0.839,0.0,0.033,0.001,10.28,961.42,244.35,False
cat-looking-away-1-_jpg.rf.b21056279bd62b488a8b969b778b4ba8.jpg,other,0.268,0.165,0.299,0.177,0.091,0.015,9.02,1509.93,245.04,False
cat-looking-away-7-_jpg.rf.63b06617ddd46c16105b4de47dece1a7.jpg,other,0.382,0.107,0.101,0.37,0.041,0.008,11.73,3305.75,239.69,False
cat-looking-away-against-clear-sky_jpg.rf.93eeef2ac7c92294b0e4e173dd83a110.jpg,black,0.0,0.995,0.0,0.005,0.0,0.128,1.31,38.31,250.98,False
cat-looking-away-against-white-background_jpg.rf.fd1a21a64ff291bb3772e6a4be6779c0.jpg,other,0.324,0.082,0.016,0.211,0.367,0.003,9.49,2734.37,241.39,False
cat-looking-away-field_jpg.rf.ef2fbd2fb4beb07f191493d359d6e98f.jpg,gray,0.249,0.14,0.0,0.611,0.0,0.003,11.35,1176.8,245.33,False
cat-looking-away-road-city-1-_jpg.rf.3957a380ba18088352dea792105967c5.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.002,11.5,1404.3,239.71,False
cat-looking-away-road-city_jpg.rf.62a273246136b4f6a968a3f8da776c4e.jpg,other,0.0,0.0,0.48,0.0,0.52,0.007,5.14,922.72,245.9,False
cat-looking-away-street-city_jpg.rf.a57fc599c084ca7a67fcfbe29498c139.jpg,orange,0.058,0.168,0.519,0.019,0.236,0.006,9.53,742.6,245.12,False
cat-looking-away-while-sitting-home_jpg.rf.39c269a8d79f343d1c461808eeff01b0.jpg,orange,0.019,0.168,0.473,0.0,0.34,0.006,9.38,906.7,245.13,False
cat-looking-away-while-standing-retaining-wall_jpg.rf.e2fb9044dfea5544455fe4b65a4d637f.jpg,gray,0.07,0.438,0.0,0.482,0.01,0.007,4.98,543.09,242.93,False
cat-looking-away-white-background_jpg.rf.1f7b7fd50963148fbf826f94e340045f.jpg,other,0.346,0.13,0.0,0.007,0.517,0.014,8.58,1575.64,245.87,False
cat-looking-camera-1-_jpg.rf.d9d4bc2a9d70c8ccd62e2413f7c4399d.jpg,other,0.0,0.0,0.319,0.0,0.681,0.011,9.34,2978.68,241.63,False
cat-looking-camera-3-_jpg.rf.247c295303ecd0cd87de80acf7f5451b.jpg,black,0.0,0.876,0.036,0.009,0.079,0.055,2.81,44.13,245.97,False
cat-looking-through-window-home_jpg.rf.65632d04857f81b90a652a9e0762ee71.jpg,gray,0.015,0.0,0.0,0.793,0.192,0.018,3.97,1816.55,245.49,False
cat-looking-up_jpg.rf.c5e710efefbddcba77c12f87812da9fc.jpg,orange,0.0,0.0,0.9,0.0,0.1,0.001,12.31,1276.74,242.98,False
cat-lying-down-road_jpg.rf.50940d6bad7b2910a149a9174a8fca09.jpg,other,0.0,0.402,0.09,0.0,0.508,0.008,5.26,221.85,246.24,False
cat-lying-road_jpg.rf.1cd8c8e8a5bdd9ca105ecbe06cbcad90.jpg,orange,0.0,0.16,0.818,0.0,0.022,0.001,13.48,1074.22,242.71,False
cat-lying-snow-1-_jpg.rf.fd61e1c838d5b4985fc77dc63e98b42e.jpg,other,0.114,0.338,0.006,0.165,0.378,0.002,9.31,420.46,246.27,False
cat-old-town_jpg.rf.05757b69327b2f8cbc405861facce70a.jpg,orange,0.0,0.0,0.961,0.0,0.039,0.007,6.87,1402.44,247.06,False
cat-outdoors_jpg.rf.e92e421fbd2c23e6f6d3b8c9abf5ea94.jpg,other,0.457,0.05,0.0,0.482,0.011,0.017,11.42,3469.24,241.41,False
cat-outside-ortigia-main-cathredal-siracusa-syracuse-city-sicily-italy_jpg.rf.75e985bb669f4a62ff606ecf3158f058.jpg,other,0.0,0.0,0.101,0.0,0.899,0.002,14.4,2220.4,241.42,False
cat-portrait-close-up-looking-you-from-fence_jpg.rf.f7ccc8ae3b91bda4f76658939e2e73c2.jpg,black,0.003,0.619,0.0,0.378,0.0,0.014,4.79,100.13,244.41,False
cat-relaxing-sidewalk_jpg.rf.6cfc817df64bac6858f8e14d341b9227.jpg,other,0.236,0.197,0.216,0.137,0.213,0.003,11.12,1185.74,243.68,False
cat-sitting-bed-home-1-_jpg.rf.fd4f24667f01c461aaf7216397a23ffe.jpg,gray,0.058,0.125,0.0,0.487,0.331,0.01,6.47,804.59,241.43,False
cat-sitting-outdoors_jpg.rf.130510d3482cbf3b1875acc85762068b.jpg,orange,0.004,0.144,0.741,0.0,0.111,0.001,11.0,1608.07,244.5,False
cat-sitting-road_jpg.rf.6adcd8bcc58a6f9c2515f192256838d7.jpg,other,0.0,0.0,0.444,0.0,0.556,0.002,12.39,1413.85,243.18,False
cat-standing-field-2-_jpg.rf.e347d7f8ecf70dea08ad971ad8c7f1e6.jpg,orange,0.0,0.0,0.588,0.0,0.412,0.005,10.87,2544.43,244.32,False
cat-standing-field-3-_jpg.rf.cefe7462ce8b56eff192a1ded8b4a051.jpg,orange,0.004,0.0,0.964,0.0,0.032,0.006,7.16,2170.23,245.67,False
cat-standing-footpath-by-street_jpg.rf.8448610de10af02c676172737a07fd46.jpg,black,0.186,0.74,0.0,0.073,0.0,0.1,7.05,1396.79,244.45,False
cat-standing-glass-white-background_jpg.rf.d512b678e344f2035a727c6619b92df1.jpg,black,0.052,0.488,0.0,0.285,0.175,0.014,5.36,359.21,244.31,False
cat-standing-outdoors_jpg.rf.263a7c29d05d1ba1eb2add852a4bc1be.jpg,black,0.004,0.439,0.174,0.007,0.375,0.005,5.0,140.47,245.2,False
cat-standing-wall-1-_jpg.rf.34967d6ffbb2e2a81e058a44000a7226.jpg,orange,0.09,0.142,0.751,0.006,0.011,0.001,7.42,932.45,246.41,False
cat-standing-white-surface-looking-up_jpg.rf.f6523eeb48557584b9baae988e6deeae.jpg,orange,0.003,0.175,0.637,0.0,0.185,0.004,8.67,541.04,243.31,False
cat-street-1-_jpg.rf.8ec660e35498929d69060ad3dac2523f.jpg,other,0.0,0.0,0.356,0.0,0.644,0.003,15.65,2714.5,239.78,False
cat-street-4-_jpg.rf.948d85d0130d30e978f58340337dc0a0.jpg,black,0.011,0.5,0.0,0.489,0.0,0.011,6.97,175.19,242.65,False
cat-street-city-1-_jpg.rf.227c1ddbea474ffad8f8d2c4cf4282ff.jpg,black,0.0,0.378,0.189,0.058,0.375,0.003,5.68,155.88,247.0,False
cat-street-city_jpg.rf.d038d28f4f4da0b47d45d3c4635b8195.jpg,black,0.001,0.769,0.0,0.23,0.0,0.084,2.83,91.58,247.33,False
cat-street_jpg.rf.45c51ac99b700495e0a82991b6f1ab55.jpg,black,0.0,0.522,0.435,0.0,0.044,0.019,4.92,152.68,243.64,False
cat-tiled-floor_jpg.rf.920e1ffac0aaf269f67e3d64c338109f.jpg,other,0.285,0.0,0.194,0.0,0.521,0.027,9.69,1384.32,245.94,False
cat-waking-outdoors_jpg.rf.c5660b98bff771b22ebb46ceaa1e3958.jpg,orange,0.021,0.207,0.479,0.045,0.248,0.002,15.72,654.6,241.12,False
cat-walking-deck_jpg.rf.2f717fd06baf6e7ea74ab4227b46c853.jpg,orange,0.0,0.077,0.612,0.0,0.311,0.003,10.32,2096.18,241.85,False
cat-walking-footpath-8-_jpg.rf.f793887db026e3075dc4bad33f0ee2ae.jpg,orange,0.0,0.423,0.577,0.0,0.0,0.003,6.23,277.42,244.7,False
cat-walking-garden-against-tree_jpg.rf.3d5dda5ed76eaa6f4634256668b80d2a.jpg,white,0.805,0.0,0.118,0.051,0.026,0.037,7.74,3341.71,243.93,False
cat-walking-grass-1-_jpg.rf.a0f384de12dc95c7501579c52f947352.jpg,other,0.103,0.23,0.204,0.03,0.434,0.001,9.64,710.76,243.88,False
cat-walking-gravel-road-with-sign-that-says-cat_jpg.rf.33e77af2973d9cc3151c24fefcfdf667.jpg,other,0.379,0.093,0.0,0.529,0.0,0.006,7.69,2110.35,244.43,False
cat-walking-home_jpg.rf.7cb613b896ec90dd6dbf8a65a32fe962.jpg,orange,0.16,0.121,0.437,0.007,0.275,0.004,13.8,2559.13,240.09,False
cat-walking-outdoors-1-_jpg.rf.3b7033c26ed763b3625e9a8f34f753ec.jpg,other,0.0,0.455,0.038,0.0,0.506,0.006,4.28,122.76,247.34,False
cat-walking-outdoors-4-_jpg.rf.8d9d907d83f92456ba651913282b2a22.jpg,orange,0.171,0.118,0.495,0.0,0.215,0.003,10.21,1696.83,242.94,False
cat-walking-outdoors_jpg.rf.52857ab22a01be0bdd1f7feec8a843c2.jpg,orange,0.0,0.177,0.701,0.0,0.122,0.012,16.31,853.26,235.08,False
cat-walking-road_jpg.rf.9cacd0710ff6f29ef2fca17b1c93935e.jpg,other,0.0,0.0,0.168,0.0,0.832,0.004,7.45,1089.7,246.46,False
cat-walking-street-2-_jpg.rf.8642b08900be8ecc7ccf05c10e874197.jpg,other,0.326,0.185,0.0,0.031,0.457,0.013,10.2,1407.13,243.85,False
cat-walking-street-5-_jpg.rf.0aff3ec2e00ae50022dde7949bc071fd.jpg,gray,0.001,0.388,0.0,0.505,0.106,0.012,6.44,188.18,245.23,False
cat-walking-street_jpg.rf.70dcc545779abeab88b80e4d9c49f62f.jpg,other,0.109,0.136,0.244,0.007,0.505,0.003,7.3,777.35,248.21,False
cat-walking-street_jpg.rf.b18b4951c8e2316b1ee8c726e84ba26a.jpg,orange,0.0,0.0,0.914,0.0,0.086,0.002,7.75,1340.43,245.45,False
cat-walks-tightrope-balancing-space-text_jpg.rf.bd5a814208ccf4335a423cca1c16af9b.jpg,orange,0.0,0.117,0.799,0.0,0.084,0.006,7.16,594.54,241.93,False
cat-white-background_jpg.rf.bb2336f8d6b7b25e02fe968866ad1cea.jpg,other,0.0,0.0,0.369,0.0,0.631,0.007,12.04,3582.32,242.09,False
cat-with-fish-mouth-seashore_jpg.rf.6766ce12bb8ff7e2360c8969d291ee59.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.006,8.4,1445.79,245.05,False
cat-with-yellow-eyes-standing-outdoors_jpg.rf.44f88d46a591eef1c4456bcda084f6ec.jpg,orange,0.004,0.0,0.513,0.0,0.483,0.006,5.52,1411.44,244.37,False
cat-wood_jpg.rf.637fc0b578653af2234ebe2855595fb1.jpg,other,0.341,0.184,0.0,0.343,0.133,0.004,8.19,1074.34,249.16,False
catalin-apostol-5Pw27Wc5tOc-unsplash_jpg.rf.143bff7446ae4320f7276b9acb09d43d.jpg,other,0.028,0.193,0.337,0.052,0.389,0.008,11.34,1230.39,242.81,False
cats-animals-kitten-pussy-cat-wild-life-mammals-unique-cat_jpg.rf.046f0102d4a014ac6f3d5af5312ecb1f.jpg,other,0.399,0.0,0.0,0.367,0.233,0.009,5.4,2176.56,246.53,False
cats-floor_jpg.rf.158703601592407e895e99d7bc4cc025.jpg,black,0.0,0.516,0.383,0.0,0.1,0.014,6.34,158.49,242.99,False
cats-streching_jpg.rf.9bfb8e04f8d9c81c24c37f51c1065440.jpg,black,0.0,0.915,0.0,0.083,0.002,0.013,1.3,44.33,248.6,False
cat_13_jpg.rf.dec59d3ce9db0c208e96d50feb5bb803.jpg,black,0.177,0.439,0.0,0.333,0.051,0.012,10.11,1192.25,240.19,False
cat_18_jpg.rf.d8e12fdf485da8f9ee98e9094819f21a.jpg,gray,0.184,0.135,0.0,0.681,0.0,0.002,10.05,1238.46,244.65,False
cat_20_jpg.rf.d2edc084f6d3e2d9b283a6488b0c5ec5.jpg,other,0.003,0.164,0.198,0.0,0.634,0.016,5.06,495.53,239.95,False
cat_21_jpg.rf.88e37055057f3a3f757db0cedb7ea800.jpg,orange,0.0,0.187,0.623,0.0,0.19,0.001,8.16,581.32,243.59,False
cat_24_jpg.rf.4848285000acb9d36184098b70a008f4.jpg,orange,0.0,0.018,0.884,0.0,0.098,0.003,7.63,1070.22,244.35,False
cat_25_jpg.rf.fa2e9d57fdd781e42270de672523252e.jpg,other,0.051,0.137,0.281,0.02,0.511,0.004,4.52,615.01,247.06,False
cat_33_jpg.rf.a371ef6435b616f4b20a20e84b094b98.jpg,orange,0.0,0.159,0.529,0.0,0.312,0.001,10.92,1361.25,245.02,False
cat_34_jpg.rf.d33e26a0b7134e7cff89cdbf24e83212.jpg,orange,0.0,0.154,0.666,0.0,0.18,0.0,11.34,1346.58,245.61,False
cat_35_jpg.rf.43e43831272a75bd15e3f3dc40d55c0b.jpg,orange,0.0,0.163,0.498,0.0,0.339,0.001,15.31,1359.96,240.74,False
cat_36_jpg.rf.c9017227991a843f323c7b085a0efcad.jpg,orange,0.0,0.183,0.81,0.0,0.006,0.0,11.74,1076.72,246.19,False
cat_38_jpg.rf.b7bc03bd6342372c4d5379f43139b52e.jpg,gray,0.095,0.398,0.0,0.489,0.019,0.004,4.38,485.51,247.21,False
cat_39_jpg.rf.b495a6272d3c0a84d650c9bc2d9d4233.jpg,gray,0.086,0.083,0.0,0.68,0.151,0.009,5.7,984.24,246.1,False
cat_40_jpg.rf.6227f641f076e293e7a74bccfd8d5ab3.jpg,orange,0.004,0.152,0.798,0.0,0.046,0.002,16.03,2250.94,236.11,False
cat_46_jpg.rf.01cd70ccda1a7b7a74d6b4dade74d4d1.jpg,orange,0.0,0.157,0.843,0.0,0.0,0.001,9.86,957.15,242.98,False
cat_47_jpg.rf.dfc65b148371b3b9d09ea1c1f4236c9b.jpg,orange,0.0,0.199,0.784,0.0,0.017,0.001,12.18,865.9,243.11,False
cat_48_jpg.rf.3ed076d50a12dca708f47d7c09329443.jpg,gray,0.147,0.356,0.0,0.485,0.011,0.006,11.55,952.71,240.71,False
cat_4_jpg.rf.dc634ee3d917bf1f6d58b79e1b7a648e.jpg,orange,0.123,0.118,0.708,0.03,0.021,0.007,8.95,1525.35,243.53,False
cat_50_jpg.rf.f68b4a9ee82b752add417305b8490d98.jpg,other,0.003,0.116,0.024,0.006,0.85,0.003,8.93,1079.41,240.53,False
cat_55_jpg.rf.45699730a7ec703e55ae9c3b78f48668.jpg,orange,0.0,0.161,0.82,0.0,0.019,0.0,11.58,1205.67,246.31,False
cat_58_jpg.rf.fad3afc7233eca491a3a7f7784c2ebd3.jpg,orange,0.077,0.104,0.778,0.0,0.04,0.005,7.27,845.14,247.01,False
cat_59_jpg.rf.0bf918cb78618fccef45645a0d0092e2.jpg,orange,0.019,0.127,0.828,0.0,0.026,0.005,8.13,1117.67,244.72,False
cat_62_jpg.rf.358bad7a7541395412cbca7312875d57.jpg,orange,0.0,0.235,0.725,0.0,0.04,0.001,9.55,852.53,244.14,False
cat_63_jpg.rf.1408142ddc8f4356f3897c992c3f97c0.jpg,orange,0.0,0.18,0.786,0.0,0.033,0.003,9.44,786.1,243.94,False
cat_65_jpg.rf.4dba171408480d91eb078711ff56bd23.jpg,other,0.0,0.159,0.0,0.06,0.782,0.002,5.38,652.51,245.92,False
cat_66_jpg.rf.9ef5092e19097d44fc8353ed1c99ba96.jpg,other,0.167,0.206,0.021,0.149,0.457,0.003,7.5,767.23,246.49,False
cat_6_jpg.rf.c1150dc51d559f644f4c742d25ca6150.jpg,orange,0.0,0.187,0.688,0.0,0.125,0.003,10.74,1001.8,242.92,False
cat_8_jpg.rf.d0c61691dcdc6d92c23f645a24aebbd6.jpg,orange,0.0,0.166,0.704,0.0,0.13,0.001,9.45,699.87,244.68,False
charming-bengal-cat-posing-photo-studio-2-_jpg.rf.7e00f6fcca3861f0ae914afddb1bdb65.jpg,orange,0.0,0.187,0.551,0.0,0.262,0.001,7.97,621.79,245.83,False
charming-bengal-cat-posing-photo-studio_jpg.rf.50cfd58bdebda13a8ee1b6f31ed65ab6.jpg,black,0.0,0.397,0.33,0.0,0.273,0.002,6.94,498.66,244.41,False
city-stray-cat-walks-along-street-search-adventure_jpg.rf.22406b6c98880932b470ee56fb8b0659.jpg,other,0.309,0.152,0.0,0.539,0.0,0.001,14.09,1719.91,241.81,False
close-up-abandoned-cat-mammal-feline-animal-3-_jpg.rf.d6f7107fb5b8e2e606c7305ba2a1808a.jpg,orange,0.125,0.0,0.792,0.0,0.083,0.002,10.06,2251.36,245.7,False
close-up-cat-field_jpg.rf.c6eee5b31a3c7963d25c7ac5e4e9c167.jpg,gray,0.001,0.0,0.027,0.857,0.115,0.018,3.9,1499.94,246.11,False
close-up-cat-looking-away-1-_jpg.rf.2cf0d4a12ad8946c4074acd1c7b5ff50.jpg,other,0.43,0.102,0.0,0.333,0.135,0.003,5.51,1881.44,247.81,False
close-up-cat-standing-outdoors_jpg.rf.37548f8a83ecf2c3839b8bdfcef00c1b.jpg,orange,0.005,0.187,0.542,0.0,0.266,0.002,5.28,418.27,246.76,False
close-up-cat_jpg.rf.71eb4a5ca91424dd46c71ebb8fe65521.jpg,gray,0.123,0.394,0.0,0.482,0.0,0.004,13.14,646.96,242.31,False
close-up-cat_jpg.rf.8bbf346a41fcedabfbb340dd854e0800.jpg,orange,0.0,0.0,0.954,0.0,0.046,0.002,10.54,1068.94,245.66,False
close-up-kitten-carpet_jpg.rf.ddcc43ab33153e73a7ec09606e434a4c.jpg,other,0.113,0.093,0.023,0.224,0.548,0.005,7.98,878.57,243.3,False
close-up-portrait-cat-home_jpg.rf.38fd6818739e3f99ba34c1519ae62e3f.jpg,orange,0.0,0.142,0.724,0.0,0.133,0.003,8.13,1307.18,244.15,False
