filename,color_label,black_ratio,white_ratio,orange_ratio,gray_ratio,cream_ratio,chocolate_ratio,cinnamon_ratio
cat-4590601_1280_jpg.rf.130e9db3c0be946344eb73d93fc3e3fe.jpg,orange,0.248,0.0,0.907,0.0,0.001,0.318,0.023
cat-494704_640_jpg.rf.45d40f8802b56ba1cd504130949a63d4.jpg,orange,0.005,0.001,0.97,0.0,0.002,0.001,0.004
cat-4994865_640_jpg.rf.736839215a3000c952659b24d14241d2.jpg,gray,0.215,0.0,0.0,0.594,0.0,0.0,0.0
cat-5062707_640_jpg.rf.b89bec9592b6bbbc368674b2a58ad938.jpg,other,0.244,0.006,0.023,0.234,0.153,0.223,0.572
cat-5175438_1920_jpg.rf.f41401d608d00c8a6f27e7d4b7d67049.jpg,black,0.5,0.002,0.049,0.27,0.096,0.139,0.331
cat-5175438_640_jpg.rf.7136a5e04ca1dc255a1fbe43f32299d2.jpg,black,0.497,0.003,0.052,0.271,0.091,0.129,0.33
cat-5311229_640_jpg.rf.bc6d4c9e49a27788459fb3709d3fbeb3.jpg,other,0.217,0.014,0.08,0.114,0.302,0.186,0.665
cat-6084672_640_jpg.rf.e228331a232500c40185277bba38c095.jpg,black,0.802,0.0,0.0,0.232,0.0,0.0,0.0
cat-6126675_640_jpg.rf.6ab0972f9c224fce600f9b03b5af26eb.jpg,orange,0.208,0.0,0.989,0.0,0.006,0.228,0.013
cat-6299401_640_jpg.rf.3ebd90f74381a192466157858bea97a9.jpg,black,0.374,0.0,0.315,0.051,0.087,0.284,0.339
cat-6805389_640_jpg.rf.fa636417797a5d76ac556efe72ea5439.jpg,orange,0.048,0.02,0.571,0.042,0.238,0.002,0.485
cat-6901670_640_jpg.rf.22f273fa9f42f4a20e1dd711842047d8.jpg,black,0.456,0.0,0.0,0.248,0.073,0.092,0.247
cat-7576843_640_jpg.rf.443098441f7e29c6810497b2d7fdc75e.jpg,orange,0.123,0.0,0.881,0.0,0.0,0.001,0.0
cat-7731334_640_jpg.rf.0582b39ae9f36dc94298624d604dfe63.jpg,gray,0.173,0.0,0.0,0.443,0.032,0.003,0.151
cat-7990158_640_jpg.rf.418bbffdf5f84167fe9ee5123e9783bb.jpg,black,0.295,0.006,0.064,0.183,0.236,0.126,0.548
cat-8004851_640_jpg.rf.97d435cd31e835abbef4a2fc7f820220.jpg,black,0.315,0.001,0.075,0.157,0.171,0.143,0.518
cat-against-wall_jpg.rf.2eb58f4336c0f2890b33eb590b325479.jpg,orange,0.052,0.006,0.894,0.012,0.041,0.061,0.029
cat-animal-mammal-pet-1-_jpg.rf.71f10a01ac50541cc5d60bac1c30d76c.jpg,orange,0.064,0.002,0.982,0.0,0.0,0.098,0.0
cat-animal-mammal-pet_jpg.rf.72cf2a7829647788c2fd010e18c70a61.jpg,orange,0.0,0.0,0.999,0.0,0.0,0.0,0.001
cat-arching-its-back-leash_jpg.rf.b5a90ca8ee628cc54538865edb156594.jpg,orange,0.067,0.003,0.785,0.016,0.138,0.07,0.208
cat-balancing-very-skillful-narrow-fence-vintage-old-fence-ranch-with-cat_jpg.rf.cada390dc136153febb9b2f4acdea6e1.jpg,orange,0.244,0.002,0.409,0.056,0.045,0.182,0.235
cat-by-potted-plants-floor_jpg.rf.91d3f3b45502d9a655d6485e4f52849d.jpg,orange,0.332,0.0,0.609,0.011,0.033,0.301,0.193
cat-field-cut-wheat_jpg.rf.6959d8688ca0df4d6ca1c29dae986b00.jpg,black,0.352,0.0,0.169,0.238,0.097,0.115,0.253
cat-footpath-2-_jpg.rf.6867b23fa983fe2e77fd02891ebd9c21.jpg,black,0.333,0.0,0.0,0.216,0.088,0.112,0.314
cat-footpath-by-street_jpg.rf.dcd88959c3bfe5bb7b3cc5eed1bec643.jpg,orange,0.179,0.002,0.705,0.0,0.179,0.243,0.504
cat-footpath_jpg.rf.e44fb05774deead0e80593d1fd2786ce.jpg,black,0.533,0.0,0.0,0.417,0.066,0.018,0.337
cat-holding-horse_jpg.rf.9ab9ce636903818e95670534bdd03907.jpg,orange,0.361,0.0,0.751,0.0,0.008,0.431,0.114
cat-is-standing-white-background-with-tag-that-says-it_jpg.rf.75a4b95b929eea7cb6899aca40875818.jpg,other,0.054,0.001,0.215,0.002,0.159,0.01,0.38
cat-is-walking-garden-he-is-so-cute-he-looks-like-little-tiger-it-is-popular-pet_jpg.rf.15c71272051c3f0b5552edce77924e24.jpg,other,0.203,0.002,0.176,0.094,0.222,0.263,0.436
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears-1-_jpg.rf.c999faf902ebc1050944a8cf139c9758.jpg,orange,0.196,0.0,0.778,0.001,0.057,0.262,0.313
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears-15-_jpg.rf.ef032f6057d0fed086e388dcabfd9305.jpg,orange,0.216,0.0,0.764,0.0,0.07,0.286,0.357
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears-2-_jpg.rf.365e63b39ee6bb55bbe05bfb73e685b0.jpg,orange,0.196,0.0,0.758,0.003,0.049,0.254,0.306
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears-4-_jpg.rf.e61a018a0948e4a495eebab0f8dbb98f.jpg,orange,0.215,0.0,0.584,0.001,0.059,0.293,0.374
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears-5-_jpg.rf.ed8faaf14bcba5af8cf3846a83f5f2ab.jpg,orange,0.189,0.0,0.767,0.0,0.055,0.258,0.322
cat-is-walking-white-background-multiracial-female-cat-young-female-cat-walks-straight-ahead-has-long-tail-pointed-ears_jpg.rf.07b58b50021fb2f9b0da6bb5c29ae516.jpg,orange,0.179,0.0,0.587,0.001,0.095,0.246,0.486
cat-is-walking-white-background-with-white-background-1-_jpg.rf.402ef683e5a3aba7778bead0e267965d.jpg,orange,0.134,0.0,1.0,0.0,0.0,0.186,0.001
cat-looking-away-1-_jpg.rf.b21056279bd62b488a8b969b778b4ba8.jpg,orange,0.222,0.001,0.69,0.039,0.017,0.171,0.053
cat-looking-away-7-_jpg.rf.63b06617ddd46c16105b4de47dece1a7.jpg,orange,0.268,0.002,0.634,0.126,0.032,0.207,0.107
cat-looking-away-against-clear-sky_jpg.rf.93eeef2ac7c92294b0e4e173dd83a110.jpg,black,0.42,0.0,0.0,0.145,0.259,0.016,0.399
cat-looking-away-against-white-background_jpg.rf.fd1a21a64ff291bb3772e6a4be6779c0.jpg,gray,0.235,0.018,0.0,0.396,0.234,0.072,0.65
cat-looking-away-field_jpg.rf.ef2fbd2fb4beb07f191493d359d6e98f.jpg,black,0.685,0.0,0.0,0.294,0.012,0.01,0.058
cat-looking-away-road-city-1-_jpg.rf.3957a380ba18088352dea792105967c5.jpg,orange,0.028,0.0,1.0,0.0,0.0,0.054,0.005
cat-looking-away-road-city_jpg.rf.62a273246136b4f6a968a3f8da776c4e.jpg,orange,0.009,0.0,0.926,0.007,0.054,0.025,0.191
cat-looking-away-street-city_jpg.rf.a57fc599c084ca7a67fcfbe29498c139.jpg,orange,0.267,0.001,0.322,0.047,0.084,0.274,0.437
cat-looking-away-while-sitting-home_jpg.rf.39c269a8d79f343d1c461808eeff01b0.jpg,orange,0.284,0.0,0.976,0.0,0.003,0.349,0.075
cat-looking-away-while-standing-retaining-wall_jpg.rf.e2fb9044dfea5544455fe4b65a4d637f.jpg,black,0.607,0.0,0.017,0.282,0.004,0.096,0.023
cat-looking-away-white-background_jpg.rf.1f7b7fd50963148fbf826f94e340045f.jpg,other,0.217,0.001,0.0,0.067,0.0,0.0,0.0
cat-looking-camera-1-_jpg.rf.d9d4bc2a9d70c8ccd62e2413f7c4399d.jpg,orange,0.008,0.0,0.999,0.0,0.0,0.005,0.0
cat-looking-camera-3-_jpg.rf.247c295303ecd0cd87de80acf7f5451b.jpg,black,0.764,0.0,0.015,0.065,0.0,0.271,0.117
cat-looking-through-window-home_jpg.rf.65632d04857f81b90a652a9e0762ee71.jpg,gray,0.0,0.0,0.0,0.445,0.105,0.0,0.068
cat-looking-up_jpg.rf.c5e710efefbddcba77c12f87812da9fc.jpg,orange,0.05,0.0,1.0,0.0,0.0,0.1,0.0
cat-lying-down-road_jpg.rf.50940d6bad7b2910a149a9174a8fca09.jpg,orange,0.486,0.001,0.977,0.0,0.007,0.375,0.012
cat-lying-road_jpg.rf.1cd8c8e8a5bdd9ca105ecbe06cbcad90.jpg,orange,0.227,0.0,0.986,0.0,0.0,0.231,0.0
cat-lying-snow-1-_jpg.rf.fd61e1c838d5b4985fc77dc63e98b42e.jpg,black,0.344,0.007,0.006,0.246,0.17,0.194,0.522
cat-old-town_jpg.rf.05757b69327b2f8cbc405861facce70a.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.0,0.006
cat-outdoors_jpg.rf.e92e421fbd2c23e6f6d3b8c9abf5ea94.jpg,gray,0.431,0.0,0.007,0.495,0.025,0.155,0.411
cat-outside-ortigia-main-cathredal-siracusa-syracuse-city-sicily-italy_jpg.rf.75e985bb669f4a62ff606ecf3158f058.jpg,orange,0.012,0.0,1.0,0.0,0.0,0.031,0.002
cat-portrait-close-up-looking-you-from-fence_jpg.rf.f7ccc8ae3b91bda4f76658939e2e73c2.jpg,black,0.482,0.0,0.001,0.34,0.018,0.057,0.34
cat-relaxing-sidewalk_jpg.rf.6cfc817df64bac6858f8e14d341b9227.jpg,black,0.281,0.008,0.011,0.139,0.194,0.276,0.583
cat-sitting-bed-home-1-_jpg.rf.fd4f24667f01c461aaf7216397a23ffe.jpg,black,0.408,0.006,0.0,0.226,0.002,0.181,0.274
cat-sitting-outdoors_jpg.rf.130510d3482cbf3b1875acc85762068b.jpg,orange,0.225,0.001,0.4,0.127,0.095,0.151,0.419
cat-sitting-road_jpg.rf.6adcd8bcc58a6f9c2515f192256838d7.jpg,orange,0.086,0.002,0.962,0.0,0.018,0.08,0.077
cat-standing-field-2-_jpg.rf.e347d7f8ecf70dea08ad971ad8c7f1e6.jpg,orange,0.091,0.001,0.976,0.0,0.023,0.134,0.121
cat-standing-field-3-_jpg.rf.cefe7462ce8b56eff192a1ded8b4a051.jpg,orange,0.0,0.0,0.707,0.0,0.133,0.0,0.756
cat-standing-footpath-by-street_jpg.rf.8448610de10af02c676172737a07fd46.jpg,black,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cat-standing-glass-white-background_jpg.rf.d512b678e344f2035a727c6619b92df1.jpg,black,0.416,0.005,0.0,0.249,0.031,0.018,0.165
cat-standing-outdoors_jpg.rf.263a7c29d05d1ba1eb2add852a4bc1be.jpg,black,0.485,0.0,0.003,0.1,0.066,0.205,0.333
cat-standing-wall-1-_jpg.rf.34967d6ffbb2e2a81e058a44000a7226.jpg,orange,0.195,0.0,0.501,0.03,0.068,0.185,0.232
cat-standing-white-surface-looking-up_jpg.rf.f6523eeb48557584b9baae988e6deeae.jpg,black,0.269,0.002,0.19,0.004,0.248,0.318,0.598
cat-street-1-_jpg.rf.8ec660e35498929d69060ad3dac2523f.jpg,orange,0.026,0.0,0.999,0.0,0.001,0.045,0.034
cat-street-4-_jpg.rf.948d85d0130d30e978f58340337dc0a0.jpg,black,0.699,0.0,0.0,0.213,0.03,0.036,0.119
cat-street-city-1-_jpg.rf.227c1ddbea474ffad8f8d2c4cf4282ff.jpg,black,0.397,0.0,0.023,0.119,0.08,0.309,0.469
cat-street-city_jpg.rf.d038d28f4f4da0b47d45d3c4635b8195.jpg,other,0.0,0.0,0.0,0.018,0.0,0.0,0.0
cat-street_jpg.rf.45c51ac99b700495e0a82991b6f1ab55.jpg,orange,0.478,0.0,0.551,0.001,0.0,0.233,0.013
cat-tiled-floor_jpg.rf.920e1ffac0aaf269f67e3d64c338109f.jpg,orange,0.039,0.0,0.987,0.001,0.012,0.079,0.014
cat-waking-outdoors_jpg.rf.c5660b98bff771b22ebb46ceaa1e3958.jpg,other,0.238,0.01,0.196,0.046,0.246,0.207,0.538
cat-walking-deck_jpg.rf.2f717fd06baf6e7ea74ab4227b46c853.jpg,orange,0.095,0.0,0.987,0.0,0.0,0.132,0.008
cat-walking-footpath-8-_jpg.rf.f793887db026e3075dc4bad33f0ee2ae.jpg,orange,0.306,0.0,0.457,0.01,0.045,0.253,0.371
cat-walking-garden-against-tree_jpg.rf.3d5dda5ed76eaa6f4634256668b80d2a.jpg,orange,0.154,0.01,0.742,0.07,0.059,0.268,0.297
cat-walking-grass-1-_jpg.rf.a0f384de12dc95c7501579c52f947352.jpg,black,0.291,0.007,0.212,0.12,0.203,0.191,0.379
cat-walking-gravel-road-with-sign-that-says-cat_jpg.rf.33e77af2973d9cc3151c24fefcfdf667.jpg,black,0.993,0.0,0.0,0.062,0.0,0.0,0.0
cat-walking-home_jpg.rf.7cb613b896ec90dd6dbf8a65a32fe962.jpg,orange,0.185,0.013,0.403,0.021,0.265,0.236,0.593
cat-walking-outdoors-1-_jpg.rf.3b7033c26ed763b3625e9a8f34f753ec.jpg,black,0.462,0.0,0.199,0.004,0.018,0.08,0.025
cat-walking-outdoors-4-_jpg.rf.8d9d907d83f92456ba651913282b2a22.jpg,other,0.142,0.039,0.095,0.064,0.295,0.04,0.435
cat-walking-outdoors_jpg.rf.52857ab22a01be0bdd1f7feec8a843c2.jpg,orange,0.23,0.0,0.994,0.0,0.003,0.316,0.022
cat-walking-road_jpg.rf.9cacd0710ff6f29ef2fca17b1c93935e.jpg,orange,0.064,0.0,1.0,0.0,0.0,0.112,0.017
cat-walking-street-2-_jpg.rf.8642b08900be8ecc7ccf05c10e874197.jpg,black,0.382,0.001,0.0,0.103,0.002,0.0,0.002
cat-walking-street-5-_jpg.rf.0aff3ec2e00ae50022dde7949bc071fd.jpg,black,0.703,0.0,0.0,0.303,0.002,0.014,0.099
cat-walking-street_jpg.rf.70dcc545779abeab88b80e4d9c49f62f.jpg,other,0.195,0.015,0.034,0.067,0.157,0.086,0.283
cat-walking-street_jpg.rf.b18b4951c8e2316b1ee8c726e84ba26a.jpg,orange,0.034,0.001,0.977,0.002,0.011,0.074,0.084
cat-walks-tightrope-balancing-space-text_jpg.rf.bd5a814208ccf4335a423cca1c16af9b.jpg,orange,0.139,0.0,1.0,0.0,0.0,0.199,0.0
cat-white-background_jpg.rf.bb2336f8d6b7b25e02fe968866ad1cea.jpg,orange,0.0,0.0,0.997,0.0,0.003,0.004,0.022
cat-with-fish-mouth-seashore_jpg.rf.6766ce12bb8ff7e2360c8969d291ee59.jpg,orange,0.002,0.0,1.0,0.0,0.0,0.011,0.0
cat-with-yellow-eyes-standing-outdoors_jpg.rf.44f88d46a591eef1c4456bcda084f6ec.jpg,orange,0.029,0.019,0.825,0.001,0.166,0.072,0.351
cat-wood_jpg.rf.637fc0b578653af2234ebe2855595fb1.jpg,black,0.46,0.0,0.007,0.201,0.018,0.231,0.296
catalin-apostol-5Pw27Wc5tOc-unsplash_jpg.rf.143bff7446ae4320f7276b9acb09d43d.jpg,other,0.222,0.034,0.064,0.079,0.404,0.175,0.68
cats-animals-kitten-pussy-cat-wild-life-mammals-unique-cat_jpg.rf.046f0102d4a014ac6f3d5af5312ecb1f.jpg,other,0.089,0.0,0.001,0.085,0.0,0.0,0.006
cats-floor_jpg.rf.158703601592407e895e99d7bc4cc025.jpg,orange,0.351,0.0,0.382,0.0,0.006,0.353,0.235
cats-streching_jpg.rf.9bfb8e04f8d9c81c24c37f51c1065440.jpg,black,0.965,0.0,0.019,0.037,0.0,0.067,0.001
cat_13_jpg.rf.dec59d3ce9db0c208e96d50feb5bb803.jpg,black,0.706,0.0,0.0,0.281,0.003,0.008,0.052
cat_18_jpg.rf.d8e12fdf485da8f9ee98e9094819f21a.jpg,black,0.843,0.0,0.0,0.187,0.0,0.008,0.076
cat_20_jpg.rf.d2edc084f6d3e2d9b283a6488b0c5ec5.jpg,black,0.586,0.0,0.003,0.007,0.015,0.549,0.209
cat_21_jpg.rf.88e37055057f3a3f757db0cedb7ea800.jpg,orange,0.285,0.0,0.877,0.0,0.0,0.324,0.013
cat_24_jpg.rf.4848285000acb9d36184098b70a008f4.jpg,orange,0.073,0.0,0.985,0.0,0.0,0.113,0.001
cat_25_jpg.rf.fa2e9d57fdd781e42270de672523252e.jpg,other,0.229,0.002,0.003,0.078,0.11,0.118,0.317
cat_33_jpg.rf.a371ef6435b616f4b20a20e84b094b98.jpg,orange,0.229,0.002,0.887,0.002,0.064,0.279,0.223
cat_34_jpg.rf.d33e26a0b7134e7cff89cdbf24e83212.jpg,orange,0.199,0.008,0.536,0.021,0.213,0.182,0.39
cat_35_jpg.rf.43e43831272a75bd15e3f3dc40d55c0b.jpg,orange,0.248,0.003,0.626,0.018,0.102,0.212,0.226
cat_36_jpg.rf.c9017227991a843f323c7b085a0efcad.jpg,orange,0.243,0.0,0.858,0.002,0.043,0.283,0.247
cat_38_jpg.rf.b7bc03bd6342372c4d5379f43139b52e.jpg,black,0.666,0.007,0.0,0.16,0.033,0.001,0.058
cat_39_jpg.rf.b495a6272d3c0a84d650c9bc2d9d4233.jpg,gray,0.144,0.001,0.0,0.601,0.0,0.0,0.0
cat_40_jpg.rf.6227f641f076e293e7a74bccfd8d5ab3.jpg,orange,0.176,0.003,0.677,0.008,0.045,0.073,0.168
cat_46_jpg.rf.01cd70ccda1a7b7a74d6b4dade74d4d1.jpg,orange,0.178,0.0,0.984,0.0,0.0,0.196,0.0
cat_47_jpg.rf.dfc65b148371b3b9d09ea1c1f4236c9b.jpg,orange,0.215,0.0,0.994,0.0,0.0,0.247,0.0
cat_48_jpg.rf.3ed076d50a12dca708f47d7c09329443.jpg,black,0.299,0.023,0.001,0.283,0.194,0.017,0.35
cat_4_jpg.rf.dc634ee3d917bf1f6d58b79e1b7a648e.jpg,orange,0.215,0.005,0.45,0.107,0.145,0.18,0.372
cat_50_jpg.rf.f68b4a9ee82b752add417305b8490d98.jpg,other,0.179,0.006,0.0,0.081,0.002,0.005,0.007
cat_55_jpg.rf.45699730a7ec703e55ae9c3b78f48668.jpg,orange,0.181,0.002,0.812,0.0,0.061,0.176,0.23
cat_58_jpg.rf.fad3afc7233eca491a3a7f7784c2ebd3.jpg,orange,0.156,0.0,0.943,0.0,0.001,0.174,0.138
cat_59_jpg.rf.0bf918cb78618fccef45645a0d0092e2.jpg,orange,0.16,0.0,0.981,0.0,0.001,0.214,0.051
cat_62_jpg.rf.358bad7a7541395412cbca7312875d57.jpg,orange,0.232,0.0,0.963,0.0,0.001,0.28,0.028
cat_63_jpg.rf.1408142ddc8f4356f3897c992c3f97c0.jpg,orange,0.209,0.001,0.808,0.0,0.02,0.234,0.228
cat_65_jpg.rf.4dba171408480d91eb078711ff56bd23.jpg,other,0.224,0.008,0.006,0.166,0.014,0.06,0.053
cat_66_jpg.rf.9ef5092e19097d44fc8353ed1c99ba96.jpg,black,0.388,0.005,0.0,0.212,0.173,0.337,0.522
cat_6_jpg.rf.c1150dc51d559f644f4c742d25ca6150.jpg,orange,0.219,0.0,0.916,0.0,0.008,0.257,0.113
cat_8_jpg.rf.d0c61691dcdc6d92c23f645a24aebbd6.jpg,orange,0.235,0.0,0.949,0.0,0.001,0.275,0.036
charming-bengal-cat-posing-photo-studio-2-_jpg.rf.7e00f6fcca3861f0ae914afddb1bdb65.jpg,black,0.298,0.014,0.103,0.061,0.253,0.208,0.53
charming-bengal-cat-posing-photo-studio_jpg.rf.50cfd58bdebda13a8ee1b6f31ed65ab6.jpg,black,0.341,0.017,0.026,0.077,0.28,0.217,0.552
city-stray-cat-walks-along-street-search-adventure_jpg.rf.22406b6c98880932b470ee56fb8b0659.jpg,black,0.412,0.005,0.002,0.21,0.121,0.115,0.365
close-up-abandoned-cat-mammal-feline-animal-3-_jpg.rf.d6f7107fb5b8e2e606c7305ba2a1808a.jpg,orange,0.0,0.013,0.795,0.0,0.185,0.0,0.541
close-up-cat-field_jpg.rf.c6eee5b31a3c7963d25c7ac5e4e9c167.jpg,gray,0.001,0.0,0.0,0.675,0.0,0.0,0.0
close-up-cat-looking-away-1-_jpg.rf.2cf0d4a12ad8946c4074acd1c7b5ff50.jpg,black,0.37,0.0,0.062,0.22,0.025,0.136,0.409
close-up-cat-standing-outdoors_jpg.rf.37548f8a83ecf2c3839b8bdfcef00c1b.jpg,orange,0.288,0.01,0.885,0.005,0.081,0.363,0.146
close-up-cat_jpg.rf.71eb4a5ca91424dd46c71ebb8fe65521.jpg,orange,0.211,0.013,0.377,0.144,0.17,0.072,0.425
close-up-cat_jpg.rf.8bbf346a41fcedabfbb340dd854e0800.jpg,orange,0.088,0.0,0.86,0.0,0.0,0.002,0.002
close-up-kitten-carpet_jpg.rf.ddcc43ab33153e73a7ec09606e434a4c.jpg,other,0.25,0.0,0.002,0.248,0.116,0.175,0.603
close-up-portrait-cat-home_jpg.rf.38fd6818739e3f99ba34c1519ae62e3f.jpg,other,0.142,0.023,0.1,0.024,0.335,0.187,0.753
closeup-female-combing-fur-cat-with-brush-floor-cat-lovers-grooming-combing-wool_jpg.rf.7b88ccde44946752c6fdfd1e275f511f.jpg,orange,0.277,0.003,0.533,0.009,0.078,0.311,0.234
closeup-shot-european-shorthair-common-cat-blurred-background_jpg.rf.8a62bda61419b1d7213f9ff9c6176651.jpg,black,0.302,0.004,0.0,0.028,0.001,0.0,0.004
concept-homeless-animals-stray-dirty-sadness-cat-street_jpg.rf.4ea218a9348a9fcfc0ccb3aae2df3e8b.jpg,orange,0.005,0.001,0.985,0.0,0.011,0.018,0.023
cornish-rex-cat-isolated-white-background_jpg.rf.06ff99c2f2201f254045b22d6fa4dddf.jpg,orange,0.07,0.0,0.97,0.001,0.004,0.078,0.036
cute-2-month-old-sacred-burma-kitten_jpg.rf.be937af8b11a5c2064fcb51cec796349.jpg,white,0.0,0.426,0.0,0.0,0.937,0.0,0.937
cute-anatolian-cat-with-green-eyes-ginger-cat_jpg.rf.07483a08d44e11ed46bb4845c8aea15e.jpg,orange,0.02,0.0,0.555,0.219,0.173,0.006,0.182
cute-black-cat-walking-outdoors-rural-lifestyle_jpg.rf.c9cf6f003fc95d8097dbdcacc4d847d8.jpg,black,0.643,0.0,0.357,0.071,0.0,0.214,0.286
cute-cat-3-_jpg.rf.3094f6c135650babe06244d72f5b9694.jpg,orange,0.211,0.0,0.99,0.0,0.0,0.179,0.0
cute-cat-animal-grey-background_jpg.rf.e439f042182b70215a7c2f957135a18d.jpg,orange,0.13,0.0,0.983,0.003,0.009,0.164,0.019
cute-cat-dog-white-wall-fluffy-friends-thai-ridgeback-serengeti-cat_jpg.rf.8fc5057138a6beca1628a12bf2b4c9a0.jpg,orange,0.131,0.0,1.0,0.0,0.0,0.195,0.002
cute-cat-lavender-field_jpg.rf.5419bcb2954eb1afe051bbd47bdca822.jpg,black,0.643,0.002,0.0,0.211,0.096,0.046,0.272
cute-cat-playing-ground_jpg.rf.e0935f8f8b5b840b40fb4bc2705ec69f.jpg,orange,0.135,0.001,0.872,0.006,0.024,0.172,0.123
cute-cat-sitting-looking-camera_jpg.rf.9a14a12f2f693d4fa2b120971382c2af.jpg,orange,0.009,0.005,0.948,0.0,0.026,0.012,0.104
cute-cat-standing-looking-camera_jpg.rf.c8332e6385ecd9532bf43464ceca263d.jpg,orange,0.123,0.0,0.871,0.002,0.0,0.098,0.008
cute-cat_jpg.rf.d02ca53d820407f027411de0371422bb.jpg,orange,0.263,0.0,0.997,0.0,0.002,0.348,0.08
cute-domestic-cat-rural-landscapes_jpg.rf.1d4b541c740379ab4ae8e3c6254b2682.jpg,gray,0.244,0.028,0.0,0.265,0.0,0.0,0.0
cute-ginger-cat-living-room-cat-allergy-concept_jpg.rf.800728311a9ee64424350c1d86a30e90.jpg,orange,0.051,0.008,0.917,0.008,0.063,0.083,0.178
cute-gray-striped-cat-standing-outdoors_jpg.rf.6c28dc8c29b9cd11083cd77576058843.jpg,black,0.665,0.0,0.0,0.327,0.001,0.001,0.019
cute-little-kitten-playing-artificial-green-grass_jpg.rf.770af5ab0054a78117d69aa8cd849064.jpg,black,0.289,0.013,0.0,0.172,0.071,0.064,0.143
cute-little-kitten-walks-around-room-his-grandfather-with-stick_jpg.rf.6d8291c912cce201bafad26ff4f4118a.jpg,orange,0.039,0.003,0.251,0.182,0.28,0.045,0.481
cute-orange-tabby-kitten-lifting-head-up_jpg.rf.acfc1bb2b899cddb360427e9a8740898.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.001,0.008
cute-red-haired-cat-saw-something-interesting-lifestyle_jpg.rf.f07df3cbec31b3103dfbf9bfc7b9c7fb.jpg,orange,0.009,0.005,0.978,0.0,0.021,0.029,0.038
cute-red-kitten-white-background-playful-funny-pet-copy-space_jpg.rf.71a510ff465ec8a1f64c64b43d0434ff.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.0,0.0
cute-red-kitten-white-background-playful-funny-pet-copy-space_jpg.rf.d1297d287c67845c647312e5aaa3ffd3.jpg,orange,0.032,0.0,0.997,0.0,0.0,0.048,0.0
cute-short-leg-cat-animal-mammal-pet_jpg.rf.2db9f86ca4059b7ed490de213f164d38.jpg,other,0.211,0.01,0.092,0.024,0.16,0.137,0.394
cute-sweet-little-cat_jpg.rf.0c594281970d280a3442efeea16bcfe2.jpg,black,0.98,0.0,0.0,0.06,0.0,0.0,0.0
cute-tabby-kitten-sidewalk_jpg.rf.19750cabb37fbb972ec4b541e59a981b.jpg,gray,0.323,0.0,0.0,0.342,0.069,0.037,0.523
cutest-pet-cats-stand-looking-somethings_jpg.rf.ee1935a14633fffe11d5d9ffedb2af8e.jpg,black,0.821,0.0,0.0,0.186,0.013,0.006,0.082
desiree-m-X_4fMyZOOrs-unsplash_jpg.rf.066bd6946ba3e2ed3a0f67d4147c636f.jpg,orange,0.208,0.0,0.855,0.0,0.0,0.059,0.003
discovering-new-places_jpg.rf.eedcc7e5e9db19726a035e2cb41946f4.jpg,orange,0.317,0.001,0.577,0.012,0.039,0.331,0.209
dl314-lin-7HC7DzdNW7E-unsplash_jpg.rf.c3c217f82371e5be7a66fce51b9ceec8.jpg,orange,0.265,0.001,0.334,0.009,0.103,0.266,0.462
dl314-lin-iV4l2lIRNdc-unsplash_jpg.rf.74445082d53f4f7eb4bee0494fa6dc0f.jpg,orange,0.115,0.012,0.614,0.075,0.018,0.072,0.121
dog-dirt-road_jpg.rf.984b9d813d224c17432ce826560e7179.jpg,black,0.481,0.0,0.061,0.208,0.026,0.286,0.225
dog-looking-away-outdoors_jpg.rf.f296f6d12d40be81c780b32adb2f90de.jpg,black,0.519,0.009,0.085,0.179,0.111,0.049,0.173
dog-looking-away_jpg.rf.f4f8b4b4adb69336e9b677674f0706d6.jpg,orange,0.227,0.005,0.607,0.072,0.093,0.192,0.245
dog-walking-road_jpg.rf.bc935580394f14d4d09fc35c7aa425c3.jpg,orange,0.235,0.001,0.638,0.029,0.001,0.102,0.007
domestic-cat-3635204_jpg.rf.b12008b3bd751ef56faf82c06bfcd0e8.jpg,orange,0.522,0.003,0.622,0.001,0.016,0.439,0.113
domestic-cat-nature-walking-vegetation_jpg.rf.2ceb5a47179be62087b125e07485aeb4.jpg,other,0.188,0.011,0.161,0.096,0.262,0.119,0.54
domestic-cat-walking-outdoors-pebbles-path-countryside_jpg.rf.92792fbd9353014034011cfec964fa9f.jpg,orange,0.16,0.0,0.879,0.014,0.104,0.197,0.16
domesticated-gray-cat-roaming-yard-beautiful-day_jpg.rf.60af2ea113c5e00cb923745343c493d6.jpg,black,0.37,0.0,0.158,0.038,0.111,0.344,0.433
