frame,kpt_id,conf,dx,dy,disp,norm_disp,ema_disp,accel,body_scale,frame_gap,tracking_quality
261,7,0.99902344,-0.6671753,-0.6671753,0.94352835,0.005136663,0.006444312,-2.1576881408691406e-05,183.68507,1,1.0
261,8,1.0,0.0,-0.33358765,0.33358765,0.0018160847,0.0040211654,-0.3336181640625,183.68507,1,1.0
261,9,0.99853516,1.3343811,-1.0007935,1.6679809,0.009080656,0.006498205,0.9220153093338013,183.68507,1,1.0
261,10,0.9995117,0.6671753,-0.16680908,0.68771225,0.0037439745,0.004742699,-2.962350845336914e-05,183.68507,1,1.0
261,11,0.99902344,2.001587,-0.6672058,2.1098611,0.011486296,0.009023219,0.08069658279418945,183.68507,1,1.0
261,12,1.0,-0.6671753,0.16677856,0.68770486,0.0037439344,0.0046114177,0.2159406840801239,183.68507,1,1.0
261,13,0.99902344,-1.0007935,-1.0007935,1.4153357,0.0077052293,0.0074121123,0.9435714483261108,183.68507,1,1.0
261,14,1.0,-0.33361816,-0.16679382,0.37298962,0.002030593,0.004777929,2.047419548034668e-05,183.68507,1,1.0
261,15,0.9995117,0.5003967,0.5003967,0.7076678,0.0038526147,0.00446488,0.33467137813568115,183.68507,1,1.0
261,16,0.99072266,1.5011749,0.33358765,1.5377929,0.008371899,0.012205601,0.48286235332489014,183.68507,1,1.0
262,0,0.8466797,0.0,-1.8347626,1.8347626,0.009912967,0.00797262,1.3629930019378662,185.08713,1,1.0
262,1,0.99365234,1.3343811,-0.33359528,1.3754486,0.007431357,0.008948644,0.36088013648986816,185.08713,1,1.0
262,2,0.9897461,-0.6672058,-0.583786,0.88654935,0.004789903,0.0055809366,0.17397457361221313,185.08713,1,1.0
262,3,0.9951172,0.6672058,-1.0007782,1.2027969,0.0064985445,0.0058988426,0.7310220003128052,185.08713,1,1.0
262,4,0.9980469,0.33358765,-1.0007782,1.0549113,0.0056995386,0.0061080395,0.453527569770813,185.08713,1,1.0
262,5,0.99902344,-0.33358765,0.66719055,0.7459383,0.0040302007,0.0053517665,-0.3729827404022217,185.08713,1,1.0
262,6,1.0,0.0,-0.33358765,0.33358765,0.0018023277,0.0035732554,-0.354117214679718,185.08713,1,1.0
262,7,0.99902344,0.33358765,0.0,0.33358765,0.0018023277,0.0050517167,-0.6099407076835632,185.08713,1,1.0
262,8,1.0,-0.6672058,-0.33358765,0.74595195,0.0040302747,0.0040238984,0.41236430406570435,185.08713,1,1.0
262,9,0.99853516,-1.3343811,0.6671753,1.4918766,0.008060401,0.0069668638,-0.17610430717468262,185.08713,1,1.0
262,10,0.9995117,0.33358765,0.5003967,0.6013964,0.003249261,0.004294668,-0.08631587028503418,185.08713,1,1.0
262,11,0.99902344,1.3343506,1.0007935,1.6679565,0.009011737,0.009019774,-0.4419046640396118,185.08713,1,1.0
262,12,1.0,0.6671753,0.5003967,0.83397824,0.0045058685,0.0045797527,0.14627337455749512,185.08713,1,1.0
262,13,0.99902344,1.0007935,1.0007935,1.4153357,0.0076468615,0.007482537,0.0,185.08713,1,1.0
262,14,1.0,-0.33358765,1.167572,1.214292,0.006560651,0.0053127455,0.8413023948669434,185.08713,1,1.0
262,15,0.9995117,-0.5003967,1.3343811,1.425121,0.0076997303,0.0054353354,0.717453122138977,185.08713,1,1.0
262,16,0.99072266,0.16679382,1.3343811,1.3447651,0.0072655785,0.010723595,-0.19302785396575928,185.08713,1,1.0
263,0,0.85595703,-0.6671753,1.7513657,1.8741411,0.0101424875,0.00862358,0.03937852382659912,184.7812,1,1.0
263,1,0.99365234,0.6671753,0.33359528,0.74592805,0.0040368177,0.007475096,-0.6295205354690552,184.7812,1,1.0
263,2,0.9902344,-0.6671753,0.25019073,0.71254355,0.0038561474,0.0050635,-0.17400580644607544,184.7812,1,1.0
263,3,0.9951172,0.33358765,0.8339844,0.8982264,0.004861027,0.0055874977,-0.3045705556869507,184.7812,1,1.0
263,4,0.9980469,0.33361816,0.33358765,0.47178575,0.002553213,0.0050415914,-0.5831254720687866,184.7812,1,1.0
263,5,0.99902344,0.33358765,-0.3336029,0.47177497,0.0025531545,0.004512183,-0.2741633355617523,184.7812,1,1.0
263,6,1.0,0.6671753,0.5003967,0.83397824,0.0045133284,0.0038552773,0.5003905892372131,184.7812,1,1.0
263,7,0.99902344,0.0,1.3343506,1.3343506,0.007221246,0.0057025757,1.000762939453125,184.7812,1,1.0
263,8,1.0,0.6672058,0.5003967,0.8340027,0.0045134607,0.004170767,0.0880507230758667,184.7812,1,1.0
263,9,0.99853516,0.0,0.6672058,0.6672058,0.0036107884,0.005960041,-0.8246707916259766,184.7812,1,1.0
263,10,0.9995117,-0.33358765,0.16680908,0.37296915,0.0020184366,0.0036117984,-0.2284272313117981,184.7812,1,1.0
263,11,0.99902344,-0.33358765,0.6671753,0.74592465,0.0040367995,0.0075248815,-0.922031819820404,184.7812,1,1.0
263,12,1.0,-0.6671753,0.33358765,0.74592465,0.0040367995,0.0044168667,-0.08805358409881592,184.7812,1,1.0
263,13,0.99902344,-1.3343811,0.33358765,1.3754467,0.00744365,0.0074708713,-0.039888978004455566,184.7812,1,1.0
263,14,1.0,0.33358765,-0.5003967,0.6013964,0.0032546404,0.004695314,-0.612895667552948,184.7812,1,1.0
263,15,0.9995117,1.0007935,-0.6672058,1.2028097,0.0065093725,0.0057575465,-0.22231125831604004,184.7812,1,1.0
263,16,0.99072266,1.0007782,-0.6672058,1.2027969,0.0065093036,0.009459307,-0.14196813106536865,184.7812,1,1.0
264,0,0.9145508,-12.342957,2.4185562,12.577678,0.07508706,0.028562624,10.703536987304688,167.50792,1,1.0
264,1,0.99609375,-4.3367004,-2.1683578,4.848582,0.028945388,0.013916184,4.102653503417969,167.50792,1,1.0
264,2,0.99121094,-9.674225,-1.0007782,9.725851,0.058062036,0.020963062,9.013307571411133,167.50792,1,1.0
264,3,0.9970703,-1.3343811,5.504303,5.663738,0.033811763,0.014054778,4.765511512756348,167.50792,1,1.0
264,4,0.99609375,10.3414,-4.837097,11.416745,0.06815645,0.02397605,10.94495964050293,167.50792,1,1.0
264,5,0.9995117,12.342957,-12.342957,17.455576,0.10420746,0.03442077,16.983800888061523,167.50792,1,1.0
264,6,0.9995117,-2.6687317,7.0054626,7.496575,0.044753555,0.01612476,6.662596702575684,167.50792,1,1.0
264,7,0.99902344,-7.6726685,2.6687622,8.123554,0.048496537,0.018540764,6.789203643798828,167.50792,1,1.0
264,8,1.0,-3.3359375,3.6695251,4.9592233,0.029605903,0.011801308,4.125220775604248,167.50792,1,1.0
264,9,0.99902344,6.0046997,3.0023499,6.7134585,0.040078454,0.016195565,6.046252727508545,167.50792,1,1.0
264,10,0.9995117,-5.0039062,-1.8347778,5.32968,0.03181748,0.012073503,4.9567108154296875,167.50792,1,1.0
264,11,0.99902344,-3.3359375,2.6687622,4.272092,0.02550382,0.012918564,3.526167154312134,167.50792,1,1.0
264,12,1.0,3.6695251,4.336731,5.6809025,0.03391423,0.013266076,4.934978008270264,167.50792,1,1.0
264,13,0.9995117,0.0,-1.6679688,1.6679688,0.009957552,0.008216876,0.2925220727920532,167.50792,1,1.0
264,14,1.0,14.511353,-11.842575,18.730349,0.11181769,0.036832027,18.128952026367188,167.50792,1,1.0
264,15,1.0,9.007019,0.16680908,9.008563,0.053779922,0.020164259,7.805753231048584,167.50792,1,1.0
264,16,0.99072266,14.678131,-10.341431,17.955297,0.107190736,0.038778737,16.752500534057617,167.50792,1,1.0
265,0,0.8642578,4.3367004,-4.670311,6.373286,0.034542833,0.030356687,-6.204391956329346,184.50386,1,1.0
265,1,0.9946289,-4.0031433,-0.33359528,4.0170193,0.021772007,0.01627293,-0.8315625190734863,184.50386,1,1.0
265,2,0.98876953,2.0015564,2.1683578,2.9509327,0.01599388,0.019472307,-6.774918556213379,184.50386,1,1.0
265,3,0.99658203,3.6695251,-3.6695404,5.189503,0.0281268,0.018276386,-0.47423458099365234,184.50386,1,1.0
265,4,0.9970703,-8.006256,7.5058594,10.974428,0.059480753,0.03462746,-0.44231700897216797,184.50386,1,1.0
265,5,0.9995117,-11.342163,7.672653,13.693585,0.07421842,0.046360068,-3.761990547180176,184.50386,1,1.0
265,6,0.9995117,2.0015564,-2.8355408,3.4708097,0.018811584,0.016930807,-4.025765419006348,184.50386,1,1.0
265,7,0.99902344,8.339844,-0.33358765,8.346513,0.045237605,0.026549816,0.22295856475830078,184.50386,1,1.0
265,8,1.0,0.0,0.33358765,0.33358765,0.0018080253,0.008803323,-4.625635623931885,184.50386,1,1.0
265,9,0.99902344,-2.0015564,-4.336731,4.7763443,0.025887504,0.019103147,-1.9371142387390137,184.50386,1,1.0
265,10,0.9995117,-2.6687317,3.8363342,4.6732845,0.025328925,0.01605013,-0.656395435333252,184.50386,1,1.0
265,11,0.9995117,1.0007935,-3.3359375,3.4828246,0.018876703,0.014706005,-0.7892673015594482,184.50386,1,1.0
265,12,1.0,-3.0023499,-2.3351746,3.80357,0.020615125,0.015470792,-1.8773324489593506,184.50386,1,1.0
265,13,0.9995117,0.33358765,1.3343811,1.3754467,0.0074548395,0.007988265,-0.2925220727920532,184.50386,1,1.0
265,14,1.0,-16.512909,7.1722717,18.003267,0.09757664,0.055055413,-0.727081298828125,184.50386,1,1.0
265,15,1.0,-8.506622,-3.3359375,9.137346,0.049523875,0.028972143,0.1287832260131836,184.50386,1,1.0
265,16,0.9941406,-8.006256,-0.33358765,8.013203,0.043431085,0.04017444,-9.942094802856445,184.50386,1,1.0
266,0,0.8676758,-1.6679688,-0.58379364,1.7671827,0.009657129,0.024146818,-4.60610294342041,182.99257,1,1.0
266,1,0.9946289,0.33361816,0.16679382,0.37298962,0.0020382775,0.012002534,-3.6440296173095703,182.99257,1,1.0
266,2,0.98876953,-0.33358765,-0.66719055,0.7459383,0.004076331,0.014853514,-2.2049944400787354,182.99257,1,1.0
266,3,0.99658203,0.0,-0.33358765,0.33358765,0.0018229573,0.013340358,-4.855915546417236,182.99257,1,1.0
266,4,0.9970703,1.0007935,0.6671753,1.2027928,0.006572905,0.026211094,-9.771635055541992,182.99257,1,1.0
266,5,0.9995117,1.6679688,0.16679382,1.6762875,0.009160413,0.03520017,-12.017297744750977,182.99257,1,1.0
266,6,1.0,0.6671753,-0.16680908,0.68771225,0.0037581432,0.012979008,-2.783097505569458,182.99257,1,1.0
266,7,0.99902344,0.33361816,0.33358765,0.47178575,0.0025781689,0.019358322,-7.874727249145508,182.99257,1,1.0
266,8,1.0,-0.33361816,-1.0007629,1.0549064,0.00576475,0.007891751,0.7213187217712402,182.99257,1,1.0
266,9,0.99902344,-1.3343811,0.6671753,1.4918766,0.008152662,0.015818002,-3.2844676971435547,182.99257,1,1.0
266,10,0.9995117,1.6679688,-0.6671753,1.7964528,0.009817081,0.014180215,-2.8768317699432373,182.99257,1,1.0
266,11,0.9995117,1.6679688,0.33358765,1.7009999,0.009295459,0.013082841,-1.7818247079849243,182.99257,1,1.0
266,12,1.0,0.6672058,-0.33358765,0.74595195,0.004076406,0.0120524755,-3.0576181411743164,182.99257,1,1.0
266,13,0.9995117,-0.33358765,0.33358765,0.47176418,0.002578051,0.0063652005,-0.9036824703216553,182.99257,1,1.0
266,14,1.0,1.6679688,0.50038147,1.7414079,0.009516276,0.04139367,-16.261859893798828,182.99257,1,1.0
266,15,1.0,1.0007629,0.16677856,1.0145648,0.0055442946,0.021943789,-8.122781753540039,182.99257,1,1.0
266,16,0.9941406,1.3343811,0.6672058,1.4918903,0.008152737,0.030567927,-6.521312236785889,182.99257,1,1.0
267,0,0.91503906,-6.3382874,4.253319,7.633126,0.045366578,0.030512746,5.86594295501709,168.2544,1,1.0
267,1,0.99609375,2.0015564,0.16680145,2.0084946,0.011937249,0.0119829485,1.635504961013794,168.2544,1,1.0
267,2,0.99121094,-4.003113,-2.3351517,4.6344194,0.02754412,0.018660696,3.8884811401367188,168.2544,1,1.0
267,3,0.9970703,-4.3367004,3.6695251,5.6808786,0.03376363,0.019467339,5.347290992736816,168.2544,1,1.0
267,4,0.99609375,5.337494,-8.673431,10.184167,0.060528386,0.03650628,8.98137378692627,168.2544,1,1.0
267,5,0.9995117,8.339844,-7.672653,11.33237,0.06735259,0.044845898,9.656082153320312,168.2544,1,1.0
267,6,0.9995117,-3.6695251,2.8355408,4.6374245,0.027561981,0.0173539,3.9497122764587402,168.2544,1,1.0
267,7,0.99902344,-9.340637,0.0,9.340637,0.05551497,0.030205317,8.868851661682129,168.2544,1,1.0
267,8,1.0,-1.0007629,0.0,1.0007629,0.005947916,0.0073086005,-0.054143428802490234,168.2544,1,1.0
267,9,0.99902344,2.0015564,4.336731,4.7763443,0.028387634,0.019588891,3.2844676971435547,168.2544,1,1.0
267,10,0.9995117,2.335144,-3.5027466,4.2097664,0.025020245,0.017432224,2.413313627243042,168.2544,1,1.0
267,11,0.99902344,0.33358765,4.0031433,4.0170183,0.02387467,0.01632039,2.316018581390381,168.2544,1,1.0
267,12,1.0,1.3343506,3.0023499,3.2855132,0.019527057,0.01429485,2.5395612716674805,168.2544,1,1.0
267,13,0.9995117,-2.6687622,-0.33358765,2.6895301,0.015984902,0.009251111,2.217766046524048,168.2544,1,1.0
267,14,1.0,13.844147,-6.838669,15.441108,0.09177239,0.05650729,13.699699401855469,168.2544,1,1.0
267,15,1.0,6.838684,3.5027466,7.683543,0.045666225,0.02906052,6.668978691101074,168.2544,1,1.0
267,16,0.9902344,6.3382874,-0.33361816,6.347061,0.037723005,0.032714453,4.855170726776123,168.2544,1,1.0
268,0,0.9116211,-1.0007629,0.25019836,1.0315647,0.006153864,0.023205081,-6.601561069488525,167.62878,1,1.0
268,1,0.99609375,-0.6672058,1.5011673,1.6427621,0.0098,0.011328064,-0.3657325506210327,167.62878,1,1.0
268,2,0.99121094,0.6671753,0.8339844,1.0680134,0.006371301,0.014973878,-3.566406011581421,167.62878,1,1.0
268,3,0.99658203,-1.0007935,-0.66719055,1.2028012,0.007175386,0.015779752,-4.478077411651611,167.62878,1,1.0
268,4,0.99609375,-1.0007935,-1.167572,1.5377945,0.00917381,0.02830654,-8.64637279510498,167.62878,1,1.0
268,5,0.9995117,-0.33361816,-0.5003967,0.6014133,0.0035877686,0.032468457,-10.730956077575684,167.62878,1,1.0
268,6,0.9995117,-1.6679688,-0.6671753,1.7964528,0.010716852,0.015362785,-2.8409717082977295,167.62878,1,1.0
268,7,0.99902344,-1.3343811,-0.33358765,1.3754467,0.008205313,0.023605315,-7.965190410614014,167.62878,1,1.0
268,8,1.0,0.0,-0.5003967,0.5003967,0.002985148,0.0060115648,-0.5003662109375,167.62878,1,1.0
268,9,0.99902344,0.33358765,-0.33358765,0.47176418,0.0028143388,0.014556525,-4.304580211639404,167.62878,1,1.0
268,10,0.9995117,0.6671753,-0.33358765,0.74592465,0.00444986,0.013537514,-3.463841676712036,167.62878,1,1.0
268,11,0.99902344,1.3343811,-0.6672058,1.4918903,0.008899965,0.014094263,-2.52512788772583,167.62878,1,1.0
268,12,1.0,0.0,-0.5003967,0.5003967,0.002985148,0.010901939,-2.78511643409729,167.62878,1,1.0
268,13,0.9995117,0.0,0.6671753,0.6671753,0.003980076,0.007669801,-2.0223548412323,167.62878,1,1.0
268,14,1.0,0.0,0.8339844,0.8339844,0.004975186,0.04104766,-14.607123374938965,167.62878,1,1.0
268,15,1.0,0.0,0.8339844,0.8339844,0.004975186,0.02183492,-6.8495588302612305,167.62878,1,1.0
268,16,0.9897461,1.0007782,0.33361816,1.0549209,0.0062931967,0.024788074,-5.292140007019043,167.62878,1,1.0
269,0,0.90771484,-0.33358765,1.2509766,1.2946904,0.007801288,0.018583942,0.2631256580352783,165.95854,1,1.0
269,1,0.99609375,-0.6671753,0.66719055,0.94353914,0.0056853904,0.009635262,-0.6992229223251343,165.95854,1,1.0
269,2,0.99072266,0.6671753,0.33359528,0.74592805,0.004494665,0.011830114,-0.3220853805541992,165.95854,1,1.0
269,3,0.99658203,-0.6671753,-0.50038147,0.8339691,0.005025165,0.012553376,-0.3688321113586426,165.95854,1,1.0
269,4,0.99560547,-0.33358765,-1.8347778,1.8648567,0.011236883,0.023185642,0.3270622491836548,165.95854,1,1.0
269,5,0.9995117,1.0007935,-0.66719055,1.2028012,0.0072476007,0.0249022,0.6013879179954529,165.95854,1,1.0
269,6,0.9995117,-1.0007935,-0.6671753,1.2027928,0.0072475495,0.012928214,-0.5936599969863892,165.95854,1,1.0
269,7,0.99902344,-1.0007629,0.6671753,1.2027674,0.0072473967,0.01869794,-0.17267930507659912,165.95854,1,1.0
269,8,1.0,0.0,-0.5003967,0.5003967,0.003015191,0.0051126527,0.0,165.95854,1,1.0
269,9,0.9995117,0.0,0.6671753,0.6671753,0.004020132,0.011395607,0.19541111588478088,165.95854,1,1.0
269,10,0.9995117,1.3343811,-0.33358765,1.3754467,0.008287894,0.011962628,0.6295220255851746,165.95854,1,1.0
269,11,0.99902344,2.6687317,1.0007935,2.8502133,0.01717425,0.015018259,1.3583229780197144,165.95854,1,1.0
269,12,1.0,1.0007935,-0.16677856,1.0145948,0.0061135436,0.009465421,0.5141980648040771,165.95854,1,1.0
269,13,0.99902344,0.0,1.6679688,1.6679688,0.010050515,0.008384015,1.00079345703125,165.95854,1,1.0
269,14,1.0,0.8339844,0.5003967,0.9725877,0.0058604255,0.03049149,0.1386033296585083,165.95854,1,1.0
269,15,0.9995117,0.6671753,-0.5003967,0.83397824,0.00502522,0.016792009,-6.139278411865234e-06,165.95854,1,1.0
269,16,0.9892578,0.8339844,-3.3359375,3.4386058,0.020719668,0.023567552,2.3836848735809326,165.95854,1,1.0
270,0,0.90478516,0.33358765,1.2509766,1.2946904,0.0078351395,0.015359301,0.0,165.24152,1,1.0
270,1,0.99609375,-0.33358765,0.6671829,0.7459315,0.0045141894,0.00809894,-0.1976076364517212,165.24152,1,1.0
270,2,0.99072266,0.6672058,1.0007782,1.2027969,0.007279024,0.010464787,0.45686888694763184,165.24152,1,1.0
270,3,0.99658203,-0.33358765,0.16679382,0.37296233,0.002257074,0.009464485,-0.4610067903995514,165.24152,1,1.0
270,4,0.99560547,0.0,-0.33358765,0.33358765,0.0020187884,0.016835587,-1.5312690734863281,165.24152,1,1.0
270,5,0.9995117,0.33358765,-0.16679382,0.37296233,0.002257074,0.018108662,-0.8298388719558716,165.24152,1,1.0
270,6,0.9995117,0.33361816,-0.16680908,0.37299645,0.0022572805,0.009726934,-0.829796314239502,165.24152,1,1.0
270,7,0.99902344,1.3343506,0.0,1.3343506,0.008075153,0.015511104,0.13158321380615234,165.24152,1,1.0
270,8,1.0,0.0,0.0,0.0,0.0,0.0035788568,-0.500396728515625,165.24152,1,1.0
270,9,0.9995117,-0.33358765,0.0,0.33358765,0.0020187884,0.008582561,-0.333587646484375,165.24152,1,1.0
270,10,0.9995117,0.0,-0.33361816,0.33361816,0.002018973,0.008979532,-1.0418285131454468,165.24152,1,1.0
270,11,0.99902344,0.0,0.0,0.0,0.0,0.010512781,-2.8502132892608643,165.24152,1,1.0
270,12,1.0,0.33358765,-0.16680908,0.37296915,0.0022571152,0.0073029287,-0.6416256427764893,165.24152,1,1.0
270,13,0.99902344,1.0007935,0.33358765,1.0549257,0.006384144,0.007784054,-0.6130430698394775,165.24152,1,1.0
270,14,1.0,0.16680908,0.0,0.16680908,0.0010094865,0.021646889,-0.8057786226272583,165.24152,1,1.0
270,15,0.9995117,0.33361816,0.33358765,0.47178575,0.0028551284,0.012610944,-0.3621924817562103,165.24152,1,1.0
270,16,0.9892578,0.16679382,0.6671753,0.68770856,0.004161839,0.017745838,-2.750897169113159,165.24152,1,1.0
271,0,0.9160156,-3.6695251,0.583786,3.7156723,0.022903884,0.017622676,2.4209818840026855,162.22891,1,1.0
271,1,0.99609375,-0.33358765,0.8339844,0.8982264,0.0055367835,0.0073302933,0.15229487419128418,162.22891,1,1.0
271,2,0.9916992,-3.3359375,0.0,3.3359375,0.02056315,0.013494296,2.1331405639648438,162.22891,1,1.0
271,3,0.99658203,-3.3359375,-0.16679382,3.3401048,0.020588838,0.012801791,2.9671425819396973,162.22891,1,1.0
271,4,0.99609375,-1.3343811,0.16679382,1.3447651,0.0082893055,0.014271703,1.01117742061615,162.22891,1,1.0
271,5,0.9995117,-0.33358765,-0.50038147,0.6013837,0.0037070068,0.0137881655,0.22842136025428772,162.22891,1,1.0
271,6,0.9995117,-1.0007935,-0.33358765,1.0549257,0.006502698,0.008759663,0.6819292306900024,162.22891,1,1.0
271,7,0.99902344,0.0,-1.3343811,1.3343811,0.008225298,0.0133253625,3.0517578125e-05,162.22891,1,1.0
271,8,1.0,-2.0015564,0.0,2.0015564,0.012337852,0.0062065553,2.001556396484375,162.22891,1,1.0
271,9,0.9995117,-2.335144,-0.33358765,2.3588512,0.014540263,0.010369873,2.025263547897339,162.22891,1,1.0
271,10,0.9995117,0.6672058,0.16680908,0.6877419,0.00423933,0.0075574713,0.35412371158599854,162.22891,1,1.0
271,11,0.9995117,2.3351746,0.0,2.3351746,0.014394318,0.011677243,2.335174560546875,162.22891,1,1.0
271,12,1.0,-1.6679688,0.5003967,1.7414123,0.010734291,0.008332337,1.3684431314468384,162.22891,1,1.0
271,13,0.9995117,-3.0023499,-1.3343811,3.2855256,0.020252405,0.01152456,2.230599880218506,162.22891,1,1.0
271,14,1.0,1.0007629,-0.66719055,1.2027758,0.0074140658,0.017377041,1.0359667539596558,162.22891,1,1.0
271,15,1.0,1.5011597,0.33361816,1.5377847,0.009479104,0.011671391,1.065998911857605,162.22891,1,1.0
271,16,0.9892578,1.3343811,1.0007935,1.6679809,0.01028165,0.0155065805,0.9802723526954651,162.22891,1,1.0
272,0,0.9135742,0.0,-0.9173813,0.9173813,0.005654857,0.01403233,-2.798290967941284,162.22891,1,1.0
272,1,0.99609375,0.6671753,0.16680145,0.6877104,0.004239136,0.006402946,-0.21051597595214844,162.22891,1,1.0
272,2,0.99121094,1.3343811,-0.16679382,1.3447651,0.0082893055,0.011932799,-1.991172432899475,162.22891,1,1.0
272,3,0.99658203,0.6671753,0.0,0.6671753,0.0041125547,0.01019502,-2.672929525375366,162.22891,1,1.0
272,4,0.99560547,0.33358765,-0.16679382,0.37296233,0.002298988,0.010679889,-0.9718027114868164,162.22891,1,1.0
272,5,0.9995117,0.6671753,0.0,0.6671753,0.0041125547,0.010885483,0.06579160690307617,162.22891,1,1.0
272,6,0.9995117,0.0,-0.16680908,0.16680908,0.0010282327,0.0064402344,-0.8881165981292725,162.22891,1,1.0
272,7,0.99902344,1.0007935,-1.0007629,1.4153141,0.008724179,0.011945007,0.08093297481536865,162.22891,1,1.0
272,8,1.0,0.33358765,-0.33358765,0.47176418,0.0029080154,0.0052169934,-1.5297921895980835,162.22891,1,1.0
272,9,0.9995117,-0.33361816,-0.33358765,0.47178575,0.0029081483,0.008131355,-1.8870654106140137,162.22891,1,1.0
272,10,0.9995117,-0.6672058,0.16680908,0.6877419,0.00423933,0.006562029,0.0,162.22891,1,1.0
272,11,0.9995117,-1.6679688,0.0,1.6679688,0.010281575,0.011258543,-0.667205810546875,162.22891,1,1.0
272,12,1.0,1.6679688,-0.33358765,1.7009999,0.010485183,0.008978191,-0.04041242599487305,162.22891,1,1.0
272,13,0.9995117,3.0023499,0.0,3.0023499,0.018506873,0.013619253,-0.2831757068634033,162.22891,1,1.0
272,14,1.0,0.0,-0.33358765,0.33358765,0.0020562774,0.012780812,-0.8691881895065308,162.22891,1,1.0
272,15,1.0,0.6671753,-0.16680908,0.68771225,0.004239147,0.009441718,-0.85007244348526,162.22891,1,1.0
272,16,0.9892578,2.0015564,1.0007629,2.2378013,0.013794097,0.014992836,0.5698204040527344,162.22891,1,1.0
273,0,0.8574219,14.010925,-3.3359375,14.402587,0.07924812,0.033597067,13.48520565032959,181.74042,1,1.0
273,1,0.9941406,4.003113,3.0023422,5.0038958,0.027533203,0.012742024,4.316185474395752,181.74042,1,1.0
273,2,0.9902344,8.673431,2.3351517,8.98228,0.049423676,0.023180062,7.637514591217041,181.74042,1,1.0
273,3,0.9951172,3.0023499,-4.503525,5.4125633,0.029781837,0.016071066,4.745388031005859,181.74042,1,1.0
273,4,0.9975586,-8.339844,5.337494,9.9016075,0.054482143,0.023820566,9.528645515441895,181.74042,1,1.0
273,5,0.99902344,-13.176941,12.342957,18.054926,0.09934458,0.037423212,17.38775062561035,181.74042,1,1.0
273,6,1.0,5.0039062,-5.6710815,7.563084,0.04161476,0.016992591,7.396275043487549,181.74042,1,1.0
273,7,0.99902344,8.339844,-2.6687622,8.756442,0.04818104,0.022815816,7.341127872467041,181.74042,1,1.0
273,8,1.0,2.335144,-2.8355408,3.6733077,0.020211836,0.009715446,3.2015435695648193,181.74042,1,1.0
273,9,0.99902344,-6.004669,-3.6695251,7.0371494,0.038720883,0.017308213,6.565363883972168,181.74042,1,1.0
273,10,0.9995117,3.6695251,1.8347473,4.102647,0.022574212,0.011365684,3.414905071258545,181.74042,1,1.0
273,11,0.99902344,1.0007629,-3.0023499,3.1647482,0.017413562,0.013105048,1.496779441833496,181.74042,1,1.0
273,12,1.0,-5.337494,-4.169922,6.773263,0.03726889,0.017465401,5.072263240814209,181.74042,1,1.0
273,13,0.99902344,-3.3359375,-0.6671753,3.4019997,0.018719004,0.015149178,0.39964985847473145,181.74042,1,1.0
273,14,1.0,-15.678894,10.0078125,18.600645,0.10234732,0.039650768,18.267057418823242,181.74042,1,1.0
273,15,0.9995117,-10.674988,-1.8347778,10.831518,0.05959884,0.024488857,10.143805503845215,181.74042,1,1.0
273,16,0.99072266,-17.680466,12.676605,21.755348,0.11970561,0.046406668,19.517547607421875,181.74042,1,1.0
274,0,0.9140625,-13.010162,0.25019836,13.012568,0.078151345,0.04696335,-1.3900184631347656,166.50473,1,1.0
274,1,0.99609375,-4.670288,-6.0046844,7.6070905,0.045686934,0.022625498,2.6031947135925293,166.50473,1,1.0
274,2,0.99121094,-9.340637,-5.0039062,10.596537,0.06364106,0.03531836,1.6142568588256836,166.50473,1,1.0
274,3,0.9970703,-2.0015564,2.835556,3.470822,0.020845186,0.017503303,-1.9417412281036377,166.50473,1,1.0
274,4,0.99560547,7.005493,-5.337494,8.807144,0.052894257,0.032542676,-1.0944633483886719,166.50473,1,1.0
274,5,0.9995117,10.174622,-12.176163,15.867636,0.09529841,0.054785773,-2.1872901916503906,166.50473,1,1.0
274,6,0.9995117,-6.0046997,4.6703186,7.6071215,0.04568712,0.025600951,0.0440373420715332,166.50473,1,1.0
274,7,0.9995117,-9.340637,3.0023499,9.8113,0.058925055,0.033648588,1.0548582077026367,166.50473,1,1.0
274,8,1.0,-2.6687317,1.8347473,3.238584,0.019450402,0.012635933,-0.4347236156463623,166.50473,1,1.0
274,9,0.9995117,8.006256,3.0023193,8.550676,0.051353954,0.027521934,1.5135269165039062,166.50473,1,1.0
274,10,0.9995117,-5.0039062,-2.335144,5.521954,0.033163946,0.017905163,1.4193072319030762,166.50473,1,1.0
274,11,0.9995117,-2.6687317,1.6679688,3.1471016,0.018900974,0.014843825,-0.01764655113220215,166.50473,1,1.0
274,12,1.0,3.3359375,3.502716,4.837096,0.029050803,0.020941023,-1.936166763305664,166.50473,1,1.0
274,13,0.9995117,2.0015564,-0.6671753,2.1098225,0.012671247,0.014405798,-1.2921772003173828,166.50473,1,1.0
274,14,1.0,12.509766,-9.173828,15.513006,0.093168564,0.055706106,-3.0876388549804688,166.50473,1,1.0
274,15,1.0,8.673431,3.0023499,9.178372,0.055123795,0.033679336,-1.6531457901000977,166.50473,1,1.0
274,16,0.9892578,16.012497,-13.3437805,20.84362,0.12518336,0.070039675,-0.9117279052734375,166.50473,1,1.0
275,0,0.859375,12.676575,-0.75058746,12.698776,0.07020103,0.053934652,-0.31379222869873047,180.89159,1,1.0
