frame,kp0_conf,kp1_conf,kp2_conf,kp3_conf,kp4_conf,kp5_conf,kp6_conf,kp7_conf,kp8_conf,kp9_conf,kp10_conf,kp11_conf,kp12_conf,kp13_conf,kp14_conf,kp15_conf,kp16_conf,bbox_conf
141,1.0000,0.9883,0.9980,0.9995,1.0000,1.0000,0.9990,0.9883,1.0000,0.9990,0.9888,0.9941,1.0000,0.9995,0.0000,0.0000,0.0000,0.9746
142,1.0000,0.9883,0.9980,0.9995,1.0000,1.0000,0.9990,0.9883,1.0000,0.9990,0.9888,0.9941,1.0000,0.9995,0.0000,0.0000,0.0000,0.9746
143,1.0000,0.9883,0.9980,0.9995,1.0000,1.0000,0.9990,0.9888,1.0000,0.9990,0.9893,0.9941,1.0000,1.0000,0.0000,0.0000,0.0000,0.9746
144,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9893,1.0000,0.9990,0.9902,0.9946,1.0000,1.0000,0.0000,0.0000,0.0000,0.9746
145,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9893,1.0000,0.9990,0.9897,0.9946,1.0000,1.0000,0.0000,0.0000,0.0000,0.9746
146,1.0000,0.9883,0.9980,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9917,0.9956,1.0000,1.0000,0.0000,0.0000,0.0000,0.9746
147,1.0000,0.9883,0.9980,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9912,0.9951,1.0000,1.0000,0.0000,0.0000,0.0000,0.9746
148,1.0000,0.9883,0.9980,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9922,0.9961,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
149,1.0000,0.9883,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9932,0.9966,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
150,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9937,0.9966,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
151,1.0000,0.9883,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9941,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
152,1.0000,0.9883,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9937,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
153,1.0000,0.9883,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9937,0.9966,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
154,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9902,1.0000,0.9990,0.9937,0.9966,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
155,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9937,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
156,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9941,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
157,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9912,1.0000,0.9990,0.9941,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
158,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9912,1.0000,0.9990,0.9946,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
159,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9912,1.0000,0.9990,0.9946,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
160,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9912,1.0000,0.9990,0.9951,0.9976,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
161,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9912,1.0000,0.9990,0.9946,0.9976,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
162,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9941,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9741
163,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9937,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
164,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9902,1.0000,0.9990,0.9932,0.9966,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
165,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9932,0.9966,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
166,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9932,0.9966,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
167,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9937,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
168,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9917,1.0000,0.9990,0.9946,0.9976,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
169,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9917,1.0000,0.9990,0.9946,0.9976,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
170,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9995,0.9917,1.0000,0.9990,0.9951,0.9976,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
171,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9912,1.0000,0.9990,0.9941,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
172,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9912,1.0000,0.9990,0.9941,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
173,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9912,1.0000,0.9990,0.9941,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
174,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9937,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
175,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9937,0.9966,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
176,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9937,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
177,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9902,1.0000,0.9990,0.9937,0.9966,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
178,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9941,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
179,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9902,1.0000,0.9990,0.9937,0.9966,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
180,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9912,1.0000,0.9990,0.9946,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
181,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9912,1.0000,0.9990,0.9951,0.9976,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
182,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9946,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
183,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9907,1.0000,0.9990,0.9941,0.9971,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
184,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9902,1.0000,0.9990,0.9927,0.9961,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
185,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9927,0.9961,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
186,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9893,1.0000,0.9990,0.9922,0.9961,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
187,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9927,0.9961,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
188,1.0000,0.9888,0.9980,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9922,0.9961,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
189,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9893,1.0000,0.9990,0.9917,0.9956,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
190,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9917,0.9956,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
191,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9917,0.9956,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
192,1.0000,0.9893,0.9980,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9917,0.9956,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
193,1.0000,0.9897,0.9985,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9917,0.9956,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
194,1.0000,0.9897,0.9985,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9917,0.9951,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
195,1.0000,0.9897,0.9980,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9917,0.9956,1.0000,1.0000,0.0000,0.0000,0.0000,0.9736
196,1.0000,0.9897,0.9980,0.9995,1.0000,1.0000,0.9990,0.9902,1.0000,0.9990,0.9927,0.9961,1.0000,1.0000,0.0000,0.0000,0.0000,0.9731
197,1.0000,0.9897,0.9985,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9922,0.9956,1.0000,1.0000,0.0000,0.0000,0.0000,0.9731
198,1.0000,0.9897,0.9985,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9927,0.9961,1.0000,1.0000,0.0000,0.0000,0.0000,0.9731
199,1.0000,0.9897,0.9985,0.9995,1.0000,1.0000,0.9990,0.9897,1.0000,0.9990,0.9927,0.9956,1.0000,1.0000,0.0000,0.0000,0.0000,0.9731
