model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
new,shake,7月7日 (5)(3).mp4,102,102,0,0.9644,0.0095,6.714,11.632,24.845,129.927,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(4).mp4,110,110,0,0.9959,0.0036,4.670,11.761,17.434,146.959,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(5).mp4,108,108,0,0.9972,0.0027,3.802,7.542,16.521,135.469,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5).mp4,116,116,0,0.9961,0.0036,4.487,11.483,16.885,146.959,0.0000,0.0000,0.0000,0.0000
new,stop,stop_2.mp4,397,397,0,0.9810,0.0156,5.639,10.780,21.988,220.385,0.0000,0.1209,0.0000,0.0000
new,stop,stop_3.mp4,248,248,0,0.9747,0.0080,3.607,5.116,12.992,56.255,0.0000,0.0000,0.0000,0.0000
new,stop,stop_36.mp4,50,50,0,0.9967,0.0004,1.205,2.311,4.208,39.016,0.0000,0.0000,0.0000,0.0000
new,stop,stop_48.mp4,55,55,0,0.9774,0.0069,4.811,9.861,23.297,80.977,0.0000,0.0000,0.0000,0.0000
new,stop,stop_6.mp4,285,285,0,0.9826,0.0004,0.643,0.691,1.916,8.863,0.0000,0.0000,0.0000,0.0000
new,stop,stop_71.mp4,92,92,0,0.9978,0.0003,1.285,1.736,4.198,16.706,0.0000,0.0000,0.0000,0.0000
new,stop,stop_75.mp4,230,230,0,0.9038,0.0206,6.635,20.452,27.673,491.570,0.0000,0.0000,0.0000,0.0029
