model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
old,walk,walk_15.mp4,280,280,0,0.9906,0.0071,7.146,11.444,26.624,120.492,0.0000,0.0000,0.0000,0.0000
old,walk,walk_19.mp4,982,982,0,0.9823,0.0088,8.273,8.801,22.533,156.545,0.0000,0.0000,0.0000,0.0000
old,walk,walk_20.mp4,121,121,0,0.9984,0.0003,10.903,14.259,33.976,238.225,0.0000,0.0000,0.0000,0.0000
old,walk,walk_21.mp4,206,206,0,0.9956,0.0047,19.181,19.869,51.439,251.339,0.0000,0.0000,0.0000,0.0000
old,lick,lick_60.mp4,240,240,0,0.9978,0.0007,1.178,1.465,3.804,14.544,0.0000,0.0000,0.0000,0.0000
old,lick,lick_61.mp4,240,240,0,0.9948,0.0010,1.946,2.560,6.789,24.888,0.0000,0.0000,0.0000,0.0000
old,lick,lick_62.mp4,240,240,0,0.9951,0.0010,1.517,2.784,5.332,81.612,0.0000,0.0000,0.0000,0.0000
old,lick,lick_70.mp4,240,240,0,0.9967,0.0012,2.646,3.321,9.282,51.551,0.0000,0.0000,0.0000,0.0000
old,lick,lick_74.mp4,178,178,0,0.9965,0.0005,2.389,3.274,9.023,28.584,0.0000,0.0000,0.0000,0.0000
old,scratch,scratch_27.mp4,240,240,0,0.9300,0.0304,2.172,4.323,9.383,70.892,0.0000,0.0000,0.0417,0.0125
old,scratch,scratch_32.mp4,240,240,0,0.9866,0.0080,3.645,7.188,14.078,128.564,0.0000,0.0000,0.0000,0.0000
old,scratch,scratch_33.mp4,240,240,0,0.9966,0.0011,2.725,5.890,11.178,98.545,0.0000,0.0000,0.0000,0.0000
old,scratch,scratch_39.mp4,240,240,0,0.9764,0.0140,3.171,6.171,12.595,107.422,0.0000,0.0000,0.0000,0.0681
old,shake,shake_49.mp4,240,240,0,0.9850,0.0303,3.238,8.684,12.255,121.643,0.0000,0.0000,0.0260,0.0000
old,shake,shake_50.mp4,240,240,0,0.9987,0.0010,2.230,7.493,7.803,172.057,0.0000,0.0000,0.0000,0.0000
old,shake,shake_51.mp4,240,240,0,0.9977,0.0010,1.875,4.785,7.822,98.511,0.0000,0.0000,0.0000,0.0000
old,shake,shake_57.mp4,240,240,0,0.9982,0.0019,2.176,6.172,7.790,136.245,0.0000,0.0000,0.0000,0.0000
old,shake,shake_58.mp4,240,240,0,0.9970,0.0014,1.335,2.930,5.520,42.019,0.0000,0.0000,0.0000,0.0000
old,shake,shake_63.mp4,240,240,0,0.9964,0.0016,2.612,5.501,9.803,87.959,0.0000,0.0000,0.0000,0.0000
old,stop,stop_2.mp4,397,397,0,0.9822,0.0130,4.876,10.909,17.306,277.141,0.0000,0.4660,0.0000,0.0294
old,stop,stop_3.mp4,248,248,0,0.9747,0.0161,2.622,4.272,7.532,114.055,0.0000,0.0000,0.0000,0.0000
old,stop,stop_36.mp4,50,50,0,0.9973,0.0002,0.654,1.471,2.098,30.085,0.0000,0.0000,0.0000,0.0000
old,stop,stop_48.mp4,55,55,0,0.9949,0.0008,2.382,5.601,9.389,92.674,0.0000,0.0000,0.0000,0.0000
old,stop,stop_6.mp4,285,285,0,0.9985,0.0001,0.491,0.705,1.307,18.391,0.0000,0.0000,0.0000,0.0000
old,stop,stop_71.mp4,92,92,0,0.9963,0.0004,2.167,4.089,11.592,29.634,0.0000,0.0000,0.0000,0.0000
old,stop,stop_75.mp4,230,230,0,0.8421,0.0489,3.552,6.660,16.366,101.891,0.0000,0.0261,0.0000,0.0014
new,walk,walk_15.mp4,280,280,0,0.9908,0.0055,7.162,11.433,26.542,120.571,0.0000,0.0000,0.0000,0.0000
new,walk,walk_19.mp4,982,982,0,0.9856,0.0064,8.405,9.563,22.874,140.713,0.0000,0.0000,0.0000,0.0000
new,walk,walk_20.mp4,121,121,0,0.9983,0.0004,11.389,14.634,32.871,257.280,0.0000,0.0000,0.0000,0.0000
new,walk,walk_21.mp4,206,206,0,0.9924,0.0075,19.690,21.413,55.479,220.393,0.0000,0.0000,0.0000,0.0016
new,lick,lick_60.mp4,240,240,0,0.9981,0.0004,1.658,2.092,6.081,15.600,0.0000,0.0000,0.0000,0.0000
new,lick,lick_61.mp4,240,240,0,0.9952,0.0018,1.751,2.127,5.758,24.412,0.0000,0.0000,0.0000,0.0000
new,lick,lick_62.mp4,240,240,0,0.9968,0.0013,1.583,3.074,6.206,79.643,0.0000,0.0000,0.0000,0.0000
new,lick,lick_70.mp4,240,240,0,0.9934,0.0007,2.500,3.270,8.665,48.687,0.0000,0.0000,0.0000,0.0000
new,lick,lick_74.mp4,178,178,0,0.9955,0.0009,2.664,3.481,9.843,30.683,0.0000,0.0000,0.0000,0.0000
new,scratch,scratch_27.mp4,240,240,0,0.9198,0.0313,2.429,4.705,10.500,74.034,0.0000,0.0000,0.0281,0.0042
new,scratch,scratch_32.mp4,240,240,0,0.9910,0.0066,3.736,7.166,15.849,128.394,0.0000,0.0000,0.0000,0.0000
new,scratch,scratch_33.mp4,240,240,0,0.9945,0.0024,2.773,6.156,11.388,108.544,0.0000,0.0000,0.0000,0.0000
new,scratch,scratch_39.mp4,240,240,0,0.9765,0.0143,3.251,5.842,12.591,93.563,0.0000,0.0000,0.0000,0.0444
new,shake,shake_49.mp4,240,240,0,0.9783,0.0376,3.368,7.953,13.136,120.220,0.0000,0.0000,0.0260,0.0000
new,shake,shake_50.mp4,240,240,0,0.9979,0.0012,2.726,7.663,10.714,184.655,0.0000,0.0000,0.0000,0.0000
new,shake,shake_51.mp4,240,240,0,0.9975,0.0033,2.053,5.571,8.786,96.246,0.0000,0.0000,0.0000,0.0000
new,shake,shake_57.mp4,240,240,0,0.9983,0.0013,2.271,5.573,8.786,94.115,0.0000,0.0000,0.0000,0.0000
new,shake,shake_58.mp4,240,240,0,0.9968,0.0029,1.286,3.240,5.587,54.400,0.0000,0.0000,0.0000,0.0000
new,shake,shake_63.mp4,240,240,0,0.9959,0.0033,2.455,4.929,9.421,67.281,0.0000,0.0000,0.0000,0.0000
new,stop,stop_2.mp4,397,397,0,0.9881,0.0098,4.737,10.418,17.506,269.330,0.0000,0.4685,0.0000,0.0445
