frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
32,1.070,1,459.78,17,0.9731,4.9455,14,18,1,-1,LOW CONF,0.7381
33,1.103,1,448.66,17,0.9642,10.7745,15,18,1,-1,LOW CONF,0.7381
34,1.137,1,464.61,17,0.9665,11.0080,15,18,1,-1,LOW CONF,0.6596
35,1.170,1,468.14,17,0.9889,19.6669,20,18,1,-1,LOW CONF,0.6596
36,1.203,1,462.93,17,0.9724,12.4790,19,18,1,-1,LOW CONF,0.6948
37,1.237,1,443.71,17,0.9876,17.8963,22,18,1,-1,LOW CONF,0.6948
38,1.270,1,441.16,17,0.9871,10.6285,20,18,1,-1,LOW CONF,0.5985
39,1.304,1,466.22,17,0.9528,26.8829,26,19,1,-1,LOW CONF,0.5985
40,1.337,1,441.87,16,0.9342,15.6733,26,19,1,-1,LOW CONF,0.7276
41,1.370,1,434.90,17,0.9537,19.2275,27,19,1,-1,LOW CONF,0.7276
42,1.404,1,432.06,16,0.9420,6.3577,20,19,1,-1,LOW CONF,0.6170
43,1.437,1,429.25,16,0.9271,7.0391,16,19,1,-1,LOW CONF,0.6170
44,1.471,1,439.75,16,0.9386,11.8581,17,19,1,-1,LOW CONF,0.5237
45,1.504,1,456.69,17,0.9836,20.7826,22,19,1,-1,LOW CONF,0.5237
46,1.538,1,434.45,16,0.9114,31.2544,33,19,1,-1,LOW CONF,0.4472
47,1.571,1,431.20,16,0.9181,4.9731,23,19,1,-1,LOW CONF,0.4472
48,1.604,1,437.28,17,0.9714,20.8965,26,19,1,-1,LOW CONF,0.4845
49,1.638,1,444.34,17,0.9772,9.3619,21,19,1,-1,LOW CONF,0.4845
50,1.671,1,453.01,17,0.9719,9.0021,17,19,1,-1,LOW CONF,0.5905
51,1.705,1,458.58,17,0.9637,7.3590,14,19,1,-1,LOW CONF,0.5905
52,1.738,1,464.34,17,0.9683,7.7040,13,19,1,-1,LOW CONF,0.5449
53,1.772,1,475.73,17,0.9595,10.2058,13,19,1,-1,LOW CONF,0.5449
54,1.805,1,474.30,17,0.9798,12.9385,15,19,1,-1,LOW CONF,0.4917
55,1.838,1,460.08,17,0.9753,13.9700,17,19,1,-1,LOW CONF,0.4917
56,1.872,1,460.29,17,0.9766,9.1791,15,19,1,-1,LOW CONF,0.5169
57,1.905,1,462.56,17,0.9738,12.4675,16,19,1,-1,LOW CONF,0.5169
58,1.939,1,456.08,17,0.9588,24.1501,24,19,1,-1,LOW CONF,0.6115
59,1.972,1,458.62,17,0.9762,9.7830,20,19,1,-1,LOW CONF,0.6115
60,2.006,1,437.98,16,0.9375,27.8874,29,19,1,-1,LOW CONF,0.6934
61,2.039,1,439.24,16,0.9378,5.9889,21,19,1,-1,LOW CONF,0.6934
62,2.072,1,445.50,16,0.9376,14.0093,21,19,1,0,WALK,0.8131
63,2.106,1,436.36,16,0.9434,6.9063,17,19,1,0,WALK,0.8131
64,2.139,1,443.38,16,0.9432,10.0658,16,19,1,-1,LOW CONF,0.4416
65,2.173,1,447.71,16,0.9356,9.3350,15,19,1,-1,LOW CONF,0.4416
66,2.206,1,453.74,16,0.9427,6.8604,13,19,1,-1,LOW CONF,0.3803
67,2.240,1,457.19,17,0.9722,21.0961,20,19,1,-1,LOW CONF,0.3803
68,2.273,1,462.53,17,0.9751,11.9787,18,19,1,-1,LOW CONF,0.3888
69,2.306,1,469.50,17,0.9801,14.4427,19,19,1,-1,LOW CONF,0.3888
70,2.340,1,477.19,17,0.9794,11.3931,17,19,1,-1,LOW CONF,0.4287
71,2.373,1,479.27,17,0.9783,14.3750,18,19,1,-1,LOW CONF,0.4287
72,2.407,1,479.47,17,0.9748,10.7460,17,19,1,-1,LOW CONF,0.5681
73,2.440,1,483.94,17,0.9891,15.1213,18,19,1,-1,LOW CONF,0.5681
74,2.474,1,495.56,17,0.9865,12.6843,17,19,1,-1,LOW CONF,0.4180
75,2.507,1,498.18,17,0.9806,14.3708,18,19,1,-1,LOW CONF,0.4180
76,2.540,1,492.55,17,0.9545,27.8137,26,19,1,-1,LOW CONF,0.3905
77,2.574,1,478.36,17,0.9633,12.5962,23,19,1,-1,LOW CONF,0.3905
78,2.607,1,498.94,17,0.9809,22.2756,25,19,1,-1,LOW CONF,0.5331
79,2.641,1,519.30,17,0.9791,17.4250,23,19,1,-1,LOW CONF,0.5331
80,2.674,1,513.37,17,0.9824,10.6197,19,19,1,-1,LOW CONF,0.5748
81,2.708,1,500.51,17,0.9785,12.1112,18,19,1,-1,LOW CONF,0.5748
82,2.741,1,498.40,17,0.9673,10.9873,17,19,1,-1,LOW CONF,0.5226
83,2.774,1,503.68,17,0.9708,18.1684,19,19,1,-1,LOW CONF,0.5226
84,2.808,1,504.04,17,0.9667,12.2036,18,19,1,-1,LOW CONF,0.5609
85,2.841,1,503.02,17,0.9661,8.7150,15,19,1,-1,LOW CONF,0.5609
86,2.875,1,505.26,17,0.9618,13.1811,16,19,1,-1,LOW CONF,0.6555
87,2.908,1,509.97,17,0.9574,12.8333,16,19,1,-1,LOW CONF,0.6555
88,2.942,1,505.32,17,0.9610,5.8595,13,19,1,-1,LOW CONF,0.5806
89,2.975,1,499.80,17,0.9598,6.7277,11,19,1,-1,LOW CONF,0.5806
90,3.008,1,496.72,17,0.9770,14.0080,14,19,1,-1,LOW CONF,0.5134
91,3.042,1,493.57,17,0.9763,4.9676,11,19,1,-1,LOW CONF,0.5134
92,3.075,1,488.18,17,0.9694,15.1750,15,19,1,-1,LOW CONF,0.3778
93,3.109,1,491.19,17,0.9612,8.8638,13,19,1,-1,LOW CONF,0.3778
94,3.142,1,498.49,17,0.9578,7.6951,12,19,1,-1,LOW CONF,0.5180
95,3.176,1,487.77,17,0.9565,7.9539,11,19,1,-1,LOW CONF,0.5180
96,3.209,1,484.95,17,0.9535,6.2833,10,19,1,-1,LOW CONF,0.6598
97,3.242,1,502.67,17,0.9833,24.1371,18,19,1,-1,LOW CONF,0.6598
98,3.276,1,475.23,17,0.9498,25.3045,26,19,1,-1,LOW CONF,0.7382
99,3.309,1,483.80,17,0.9720,29.2345,31,19,1,-1,LOW CONF,0.7382
100,3.343,1,487.65,17,0.9751,8.5342,23,19,1,-1,LOW CONF,0.5998
101,3.376,1,468.11,17,0.9754,22.6660,27,19,1,-1,LOW CONF,0.5998
102,3.410,1,470.38,17,0.9718,7.2646,20,19,1,-1,LOW CONF,0.4354
103,3.443,1,463.01,17,0.9702,9.2576,17,19,1,-1,LOW CONF,0.4354
104,3.476,1,466.91,17,0.9766,13.4452,18,19,1,-1,LOW CONF,0.5611
105,3.510,1,468.01,17,0.9845,10.5702,16,19,1,-1,LOW CONF,0.5611
106,3.543,1,469.71,17,0.9812,6.0149,13,18,1,-1,LOW CONF,0.6126
107,3.577,1,470.66,17,0.9845,8.9448,13,18,1,-1,LOW CONF,0.6126
108,3.610,1,481.53,17,0.9855,11.9722,14,18,1,-1,LOW CONF,0.7547
