model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
old,walk,walk_12.mp4,225,225,0,0.9878,0.0074,11.053,18.079,42.009,195.329,0.0000,0.0000,0.0000,0.0000
old,walk,walk_18.mp4,244,235,9,0.9265,0.0449,33.054,45.973,110.868,520.212,0.0369,0.7574,0.0383,0.4113
old,walk,walk_24.mp4,176,176,0,0.9822,0.0099,7.705,7.945,21.461,101.970,0.0000,0.0000,0.0000,0.0189
old,walk,walk_29.mp4,590,590,0,0.9818,0.0073,13.331,14.606,37.884,215.028,0.0000,0.0000,0.0000,0.0000
old,lick,7月3日(1).mp4,135,135,0,0.9909,0.0009,2.653,3.778,10.101,28.842,0.0000,0.0000,0.0000,0.0000
old,lick,7月3日(2).mp4,156,156,0,0.9975,0.0002,1.967,2.609,7.003,20.036,0.0000,0.0000,0.0000,0.0000
old,lick,7月3日(3).mp4,121,121,0,0.9973,0.0003,2.809,3.146,9.174,29.730,0.0000,0.0000,0.0000,0.0000
old,lick,7月3日(4).mp4,147,147,0,0.9934,0.0004,2.004,2.551,6.584,27.346,0.0000,0.0000,0.0000,0.0000
old,lick,7月3日.mp4,139,139,0,0.9879,0.0020,3.235,3.786,11.009,28.450,0.0000,0.0000,0.0000,0.0000
old,scratch,7月3日 (2)(1).mp4,155,155,0,0.9693,0.0238,6.250,8.855,20.486,131.719,0.0000,0.0000,0.0000,0.3075
old,scratch,7月3日 (2)(2).mp4,109,109,0,0.9883,0.0038,6.717,12.444,26.008,172.948,0.0000,0.0000,0.0000,0.0000
old,scratch,7月3日 (2)(3).mp4,154,154,0,0.9943,0.0014,5.313,8.672,20.381,136.069,0.0000,0.0000,0.0000,0.0000
old,scratch,7月3日 (2)(4).mp4,142,142,0,0.9849,0.0074,4.818,10.329,17.883,228.457,0.0000,0.0000,0.0000,0.0000
old,scratch,7月3日 (2).mp4,177,177,0,0.9951,0.0018,5.726,8.653,18.876,164.868,0.0000,0.0000,0.0000,0.0000
old,shake,7月3日(1).mp4,34,34,0,0.9959,0.0030,12.132,18.763,40.579,155.851,0.0000,0.0000,0.0000,0.0000
old,shake,7月3日(2).mp4,19,19,0,0.9966,0.0030,13.991,18.723,46.368,124.436,0.0000,0.0000,0.0000,0.0000
old,shake,7月3日(3).mp4,20,20,0,0.9875,0.0176,18.356,28.902,88.886,148.397,0.0000,0.0000,0.0000,0.0000
old,shake,7月3日(4).mp4,33,33,0,0.9943,0.0026,7.493,8.982,23.718,78.579,0.0000,0.0000,0.0000,0.0000
old,shake,7月3日(5).mp4,34,34,0,0.9928,0.0051,10.856,13.122,36.141,118.808,0.0000,0.0000,0.0000,0.0000
old,shake,7月3日.mp4,26,26,0,0.9961,0.0011,14.384,19.641,57.347,151.727,0.0000,0.0000,0.0000,0.0000
old,stop,stop_2.mp4,397,397,0,0.9833,0.0104,4.803,9.953,18.646,258.842,0.0000,0.4584,0.0000,0.0034
old,stop,stop_3.mp4,248,248,0,0.9660,0.0166,4.179,7.592,18.355,175.284,0.0000,0.0000,0.0000,0.0000
old,stop,stop_36.mp4,50,50,0,0.9965,0.0002,0.800,1.380,2.648,17.158,0.0000,0.0000,0.0000,0.0000
old,stop,stop_48.mp4,55,55,0,0.9815,0.0027,2.219,4.653,9.905,53.241,0.0000,0.0000,0.0000,0.0000
old,stop,stop_6.mp4,285,285,0,0.9983,0.0001,0.614,0.713,1.802,8.712,0.0000,0.0000,0.0000,0.0000
old,stop,stop_71.mp4,92,92,0,0.9967,0.0006,1.586,2.362,5.471,22.185,0.0000,0.0000,0.0000,0.0000
old,stop,stop_75.mp4,230,230,0,0.8858,0.0505,4.522,11.294,19.730,194.320,0.0000,0.0087,0.0033,0.0000
new,walk,walk_12.mp4,225,225,0,0.9879,0.0089,10.989,18.043,41.648,196.171,0.0000,0.0000,0.0000,0.0000
new,walk,walk_18.mp4,244,228,16,0.9332,0.0354,27.578,45.060,87.215,856.645,0.0656,0.3640,0.0318,0.4196
new,walk,walk_24.mp4,176,176,0,0.9795,0.0116,7.462,7.247,22.119,74.607,0.0000,0.0000,0.0000,0.0417
new,walk,walk_29.mp4,590,590,0,0.9838,0.0077,12.406,13.372,35.197,193.790,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(1).mp4,135,135,0,0.9920,0.0010,2.277,3.120,8.414,26.506,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(2).mp4,156,156,0,0.9953,0.0004,1.837,2.506,6.577,21.222,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(3).mp4,121,121,0,0.9957,0.0006,2.589,2.966,8.333,25.097,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(4).mp4,147,147,0,0.9911,0.0009,1.913,2.400,6.875,19.473,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日.mp4,139,139,0,0.9735,0.0020,3.219,3.600,10.647,27.008,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(1).mp4,155,155,0,0.9585,0.0165,6.430,10.063,21.216,142.499,0.0000,0.0000,0.0000,0.1720
new,scratch,7月3日 (2)(2).mp4,109,109,0,0.9907,0.0059,6.644,12.059,25.142,153.428,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(3).mp4,154,154,0,0.9930,0.0017,5.615,8.801,21.042,132.905,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(4).mp4,142,142,0,0.9851,0.0130,5.077,9.679,19.731,165.935,0.0000,0.0000,0.0000,0.0000
