video_index,video_name,behavior,frame,time_sec,agg_cv,max_cv,max_seg,avg_body_size_px,midback_offset_ratio,midback_offset_jitter
1,walk_1,walk,16,0.64,0.0752176855905698,0.2887132167816162,Chest-LFElb,399.5744934082031,0.42513298988342285,0.07722736895084381
1,walk_1,walk,18,0.72,0.06532275870155829,0.2155202031135559,Chest-LFElb,406.4055480957031,0.41506657004356384,0.06627511978149414
1,walk_1,walk,20,0.8,0.06050516485881347,0.16855819523334503,Chest-LFElb,413.1060791015625,0.4064776599407196,0.0531298890709877
1,walk_1,walk,22,0.88,0.06451929281823911,0.1623801440000534,Chest-RFElb,418.9365234375,0.3992919325828552,0.02616521157324314
1,walk_1,walk,24,0.96,0.06816166252470933,0.20756053924560547,Chest-RFElb,423.74395751953125,0.3965792655944824,0.01045327726751566
1,walk_1,walk,26,1.04,0.07301115953864959,0.21379199624061584,Chest-RFElb,427.1104736328125,0.39676156640052795,0.010372266173362732
1,walk_1,walk,28,1.12,0.07777421126285425,0.2776827812194824,Chest-LFElb,430.56353759765625,0.3975432515144348,0.00965740904211998
1,walk_1,walk,30,1.2,0.07833797649408762,0.3487251102924347,Chest-LFElb,433.4342041015625,0.3982182741165161,0.009172958321869373
1,walk_1,walk,32,1.28,0.07581207901239395,0.3902518153190613,Chest-LFElb,435.5975036621094,0.397442102432251,0.012138965539634228
1,walk_1,walk,34,1.36,0.07670465255012879,0.3872012794017792,Chest-LFElb,435.5172424316406,0.39718180894851685,0.012508473359048367
1,walk_1,walk,36,1.44,0.07495717740116212,0.3386853337287903,Chest-LFElb,432.6098327636719,0.3988192677497864,0.01353020966053009
1,walk_1,walk,38,1.52,0.06725140618017086,0.2188386172056198,Chest-LFElb,428.48974609375,0.40001481771469116,0.01612403802573681
1,walk_1,walk,40,1.6,0.06198379626640907,0.1193365678191185,Chest-LFElb,422.80810546875,0.4023497998714447,0.023676224052906036
1,walk_1,walk,42,1.68,0.07138133880037528,0.18654020130634308,Chest-LFElb,417.9329833984375,0.4013529419898987,0.025234971195459366
1,walk_1,walk,44,1.76,0.0803683907366716,0.22913964092731476,Chest-LFElb,412.8191223144531,0.4011218547821045,0.025366758927702904
