video_index,video_name,behavior,frame,time_sec,midback_offset_ratio,torso_ratio,midback_angle_jitter,torso_ratio_jitter,bone_length_oscillation
3,7月3日 (2)(1),scratch,16,0.533,0.19971361756324768,0.3874618038535118,0.111492919921875,0.00041330059369405113,0.0011728783138096333
3,7月3日 (2)(1),scratch,18,0.6,0.2001478224992752,0.3875679671764374,0.11313069661458333,0.00042252739270528156,0.001296395086683333
3,7月3日 (2)(1),scratch,20,0.667,0.20053718984127045,0.3876875601708889,0.12357279459635416,0.0003869334856669108,0.001312082982622087
3,7月3日 (2)(1),scratch,22,0.733,0.20088393986225128,0.387863427400589,0.12368876139322917,0.0003480692704518636,0.0012659073108807206
3,7月3日 (2)(1),scratch,24,0.8,0.20117050409317017,0.38807462342083454,0.12596537272135416,0.00046320160230000815,0.0013884424697607756
3,7月3日 (2)(1),scratch,26,0.867,0.20124219357967377,0.38801578246057034,0.12244364420572916,0.000495678186416626,0.001497294520959258
3,7月3日 (2)(1),scratch,28,0.933,0.20128434896469116,0.3879776932299137,0.1435089111328125,0.00045761863390604655,0.0015908956993371248
3,7月3日 (2)(1),scratch,30,1.0,0.2010393738746643,0.38759041391313076,0.16746826171875,0.0007270415623982748,0.0019688645843416452
3,7月3日 (2)(1),scratch,32,1.067,0.2011357843875885,0.38655113615095615,0.15611368815104168,0.0008852958679199218,0.0031051954720169306
3,7月3日 (2)(1),scratch,34,1.133,0.2011657953262329,0.38503772020339966,0.18357645670572917,0.0011509060859680176,0.003730084514245391
3,7月3日 (2)(1),scratch,36,1.2,0.19927582144737244,0.38192771561443806,0.20968831380208333,0.001957668860753377,0.005990604404360056
3,7月3日 (2)(1),scratch,38,1.267,0.19548630714416504,0.3781850691884756,0.2248992919921875,0.00226102073987325,0.010055864229798317
3,7月3日 (2)(1),scratch,40,1.333,0.1860741227865219,0.37455267645418644,0.7327362060546875,0.002624160051345825,0.014545251615345478
3,7月3日 (2)(1),scratch,42,1.4,0.1763744056224823,0.3707789443433285,0.7821390787760417,0.0027010401089986166,0.016394170001149178
3,7月3日 (2)(1),scratch,44,1.467,0.16737163066864014,0.36568551138043404,0.9536712646484375,0.003631409009297689,0.018995417281985283
3,7月3日 (2)(1),scratch,46,1.533,0.15759193897247314,0.36011465452611446,1.0074666341145833,0.0033587674299875897,0.01903766393661499
3,7月3日 (2)(1),scratch,48,1.6,0.1476350873708725,0.3553265258669853,1.039618937174479,0.00336379607518514,0.019652361050248146
3,7月3日 (2)(1),scratch,50,1.667,0.13734540343284607,0.34986667707562447,1.1466888427734374,0.0034516354401906333,0.020241638645529747
3,7月3日 (2)(1),scratch,52,1.733,0.1288882941007614,0.3445412702858448,1.1741109212239584,0.003664169708887736,0.021471891552209854
3,7月3日 (2)(1),scratch,54,1.8,0.12199613451957703,0.3403644245117903,1.1138468424479167,0.00344656507174174,0.01722370646893978
3,7月3日 (2)(1),scratch,56,1.867,0.12155859172344208,0.335065770894289,1.0787790934244792,0.003693491220474243,0.014990790747106075
3,7月3日 (2)(1),scratch,58,1.933,0.12085038423538208,0.3298655301332474,1.0582712809244792,0.003357549508412679,0.015136524103581905
3,7月3日 (2)(1),scratch,60,2.0,0.11785459518432617,0.3254969846457243,1.1402984619140626,0.002992624044418335,0.015453626401722431
3,7月3日 (2)(1),scratch,62,2.067,0.11373314261436462,0.3224990386515856,1.253899129231771,0.0032141049702962238,0.015807930380105972
3,7月3日 (2)(1),scratch,64,2.133,0.10883668065071106,0.31911882758140564,1.1375590006510417,0.0029480954011281333,0.016222890466451645
3,7月3日 (2)(1),scratch,66,2.2,0.10498547554016113,0.31622870080173016,1.1279917399088542,0.002378286918004354,0.015892233699560165
3,7月3日 (2)(1),scratch,68,2.267,0.1015653908252716,0.31563783437013626,1.0512064615885417,0.0029017885526021322,0.01610306277871132
3,7月3日 (2)(1),scratch,70,2.333,0.09865140914916992,0.3146872203797102,0.8046335856119792,0.002792831261952718,0.01516024675220251
3,7月3日 (2)(1),scratch,72,2.4,0.09505019336938858,0.3142686393111944,0.8206085205078125,0.0029110650221506754,0.01625535823404789
3,7月3日 (2)(1),scratch,74,2.467,0.09008552134037018,0.314864631742239,1.0222320556640625,0.0031553089618682863,0.014038445428013802
3,7月3日 (2)(1),scratch,76,2.533,0.08792626112699509,0.3161275312304497,0.8079315185546875,0.0030007739861806233,0.01569049246609211
3,7月3日 (2)(1),scratch,78,2.6,0.0878613218665123,0.31646444648504257,0.7963775634765625,0.00326958696047465,0.014410712756216526
3,7月3日 (2)(1),scratch,80,2.667,0.08677643537521362,0.31797489523887634,1.0092152913411458,0.00373496413230896,0.012649597600102425
3,7月3日 (2)(1),scratch,82,2.733,0.08579066395759583,0.3201541565358639,1.0245015462239584,0.0037681361039479575,0.013148973695933819
3,7月3日 (2)(1),scratch,84,2.8,0.08505495637655258,0.32068282924592495,1.0073069254557292,0.003040260076522827,0.013623964972794056
3,7月3日 (2)(1),scratch,86,2.867,0.08259278535842896,0.3226018659770489,1.203453572591146,0.0037603358427683513,0.013949152082204819
3,7月3日 (2)(1),scratch,88,2.933,0.08080565929412842,0.3247570004314184,1.0545674641927083,0.003808865944544474,0.013463121838867664
3,7月3日 (2)(1),scratch,90,3.0,0.08120070397853851,0.3256797045469284,1.0096160888671875,0.0035280903180440267,0.012770186178386211
3,7月3日 (2)(1),scratch,92,3.067,0.07919888198375702,0.3278166353702545,1.0750528971354167,0.004173503319422404,0.011284077540040016
3,7月3日 (2)(1),scratch,94,3.133,0.07866678386926651,0.3294152431190014,1.025701904296875,0.004100205500920614,0.012780114077031612
3,7月3日 (2)(1),scratch,96,3.2,0.07909822463989258,0.3297398407012224,1.0493509928385416,0.004365195830663045,0.011303035542368889
3,7月3日 (2)(1),scratch,98,3.267,0.07831022143363953,0.3304021954536438,1.059246826171875,0.0042652428150177,0.010194460861384869
3,7月3日 (2)(1),scratch,100,3.333,0.07815209776163101,0.33148116804659367,0.9618723551432292,0.003608405590057373,0.011935148388147354
3,7月3日 (2)(1),scratch,102,3.4,0.07977959513664246,0.3300149794667959,0.9115102132161458,0.004134078820546468,0.011265705339610577
3,7月3日 (2)(1),scratch,104,3.467,0.08013945817947388,0.32978945411741734,1.150383504231771,0.004459093014399211,0.010449486784636974
3,7月3日 (2)(1),scratch,106,3.533,0.08445070683956146,0.3289746567606926,1.4541880289713542,0.004183483123779297,0.018128061667084694
3,7月3日 (2)(1),scratch,108,3.6,0.0917292982339859,0.32712007127702236,1.3673482259114584,0.003905850648880005,0.018888505175709724
