model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
old,stop,stop_6.mp4,285,285,0,0.9992,0.0000,0.565,0.777,1.546,16.600,0.0000,0.0000,0.0000,0.0000
old,stop,stop_71.mp4,92,92,0,0.9931,0.0006,1.763,2.894,7.560,24.563,0.0000,0.0000,0.0000,0.0000
old,stop,stop_75.mp4,230,230,0,0.8714,0.0421,6.444,13.465,26.560,237.261,0.0000,0.0000,0.1783,0.0000
new,walk,walk_15.mp4,280,280,0,0.9914,0.0056,7.089,11.437,25.936,127.395,0.0000,0.0000,0.0000,0.0000
new,walk,walk_19.mp4,982,982,0,0.9835,0.0072,8.606,9.387,24.139,154.949,0.0000,0.0000,0.0000,0.0000
new,walk,walk_20.mp4,121,121,0,0.9984,0.0006,12.171,14.783,34.859,244.989,0.0000,0.0000,0.0000,0.0000
new,walk,walk_21.mp4,206,206,0,0.9948,0.0050,20.453,22.499,61.140,309.701,0.0000,0.0000,0.0000,0.0000
new,lick,lick_60.mp4,240,240,0,0.9975,0.0006,1.276,1.545,4.112,16.242,0.0000,0.0000,0.0000,0.0000
new,lick,lick_61.mp4,240,240,0,0.9977,0.0007,2.032,2.619,6.836,28.814,0.0000,0.0000,0.0000,0.0000
new,lick,lick_62.mp4,240,240,0,0.9907,0.0026,1.475,2.754,5.216,84.811,0.0000,0.0000,0.0000,0.0000
new,lick,lick_70.mp4,240,240,0,0.9859,0.0049,2.498,3.098,8.542,41.609,0.0000,0.0000,0.0000,0.0000
new,lick,lick_74.mp4,178,178,0,0.9936,0.0010,2.222,3.001,8.163,23.271,0.0000,0.0000,0.0000,0.0000
new,scratch,scratch_27.mp4,240,240,0,0.9482,0.0244,2.245,4.755,9.633,84.606,0.0000,0.0000,0.0021,0.0042
new,scratch,scratch_32.mp4,240,240,0,0.9866,0.0066,3.527,6.922,13.707,116.578,0.0000,0.0000,0.0000,0.0000
new,scratch,scratch_33.mp4,240,240,0,0.9886,0.0033,2.853,6.238,12.570,103.061,0.0000,0.0000,0.0000,0.0000
new,scratch,scratch_39.mp4,240,240,0,0.9655,0.0127,3.583,6.336,13.369,121.802,0.0000,0.0000,0.0000,0.2125
new,shake,shake_49.mp4,240,240,0,0.9656,0.0434,3.268,8.006,12.439,113.980,0.0000,0.0000,0.0000,0.0000
new,shake,shake_50.mp4,240,240,0,0.9982,0.0006,2.502,7.485,10.650,171.168,0.0000,0.0000,0.0000,0.0000
new,shake,shake_51.mp4,240,240,0,0.9980,0.0014,2.106,5.579,9.208,85.020,0.0000,0.0000,0.0000,0.0000
new,shake,shake_57.mp4,240,240,0,0.9981,0.0016,2.188,5.413,8.037,99.802,0.0000,0.0000,0.0000,0.0000
new,shake,shake_58.mp4,240,240,0,0.9964,0.0022,1.528,3.278,6.417,52.132,0.0000,0.0000,0.0000,0.0000
new,shake,shake_63.mp4,240,240,0,0.9967,0.0026,2.806,5.212,10.206,93.502,0.0000,0.0000,0.0000,0.0000
new,stop,stop_2.mp4,397,397,0,0.9805,0.0108,4.909,10.145,17.878,335.376,0.0000,0.4610,0.0000,0.0395
new,stop,stop_3.mp4,248,248,0,0.9487,0.0109,2.685,3.615,8.059,54.491,0.0000,0.0000,0.0000,0.0000
new,stop,stop_36.mp4,50,50,0,0.9979,0.0004,1.283,2.555,6.003,29.512,0.0000,0.0000,0.0000,0.0000
new,stop,stop_48.mp4,55,55,0,0.9929,0.0007,1.874,4.568,6.405,70.851,0.0000,0.0000,0.0000,0.0000
new,stop,stop_6.mp4,285,285,0,0.9986,0.0004,1.545,3.847,8.018,50.357,0.0000,0.0000,0.0000,0.0000
new,stop,stop_71.mp4,92,92,0,0.9955,0.0004,1.432,2.287,4.936,21.808,0.0000,0.0000,0.0000,0.0000
new,stop,stop_75.mp4,230,230,0,0.8691,0.0321,5.052,9.205,21.690,100.831,0.0000,0.2696,0.0576,0.1203
