frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
111,3.700,1,246.37,17,0.9980,25.5295,66,68,1,-1,LOW CONF,0.6295
112,3.733,1,179.58,17,0.9979,45.1125,100,68,1,-1,LOW CONF,0.6607
113,3.767,1,284.29,17,0.9979,58.4737,100,69,1,-1,LOW CONF,0.6607
114,3.800,1,277.92,17,0.9960,18.3892,79,68,1,3,SHAKE,0.8253
115,3.833,1,291.61,17,0.9975,16.2320,60,68,1,3,SHAKE,0.8253
116,3.867,1,288.12,17,0.9959,14.4643,50,68,1,3,SHAKE,0.8063
117,3.900,1,290.02,17,0.9963,3.7435,33,67,1,3,SHAKE,0.8063
118,3.933,1,300.52,17,0.9979,13.9878,31,67,1,-1,LOW CONF,0.7792
119,3.967,1,288.94,17,0.9966,15.4050,33,67,1,-1,LOW CONF,0.7792
120,4.000,1,302.32,17,0.9982,21.2590,38,67,1,-1,LOW CONF,0.7816
121,4.033,1,312.07,17,0.9982,14.4617,34,66,1,-1,LOW CONF,0.7816
122,4.067,1,319.79,17,0.9981,17.6054,34,65,1,-1,LOW CONF,0.7656
123,4.100,1,304.78,17,0.9987,22.2217,41,65,1,-1,LOW CONF,0.7656
124,4.133,1,260.30,17,0.9985,33.5846,63,64,1,-1,LOW CONF,0.6323
125,4.167,1,199.25,17,0.9982,39.7286,100,64,1,-1,LOW CONF,0.6323
126,4.200,1,212.40,17,0.9982,8.2787,68,64,1,-1,LOW CONF,0.5700
127,4.233,1,210.93,17,0.9982,6.5713,49,63,1,-1,LOW CONF,0.5700
128,4.267,1,168.72,17,0.9982,20.3675,69,63,1,-1,LOW CONF,0.5495
129,4.300,1,197.82,17,0.9983,19.7978,62,63,1,-1,LOW CONF,0.5495
