video_index,video_name,behavior,frame,time_sec,midback_offset_ratio,torso_ratio,midback_angle_jitter,torso_ratio_jitter,bone_length_oscillation
1,shake5772,shake,164,6.56,0.6612741947174072,0.3587581366300583,1.903045654296875,0.008608341217041016,0.02969200536608696
1,shake5772,shake,166,6.64,0.6499711275100708,0.36541154608130455,1.8295450846354167,0.010532544056574503,0.03171681612730026
1,shake5772,shake,168,6.72,0.6381533145904541,0.3692166320979595,1.573102315266927,0.010501442352930705,0.03378409892320633
1,shake5772,shake,170,6.8,0.6366487145423889,0.3670780658721924,1.6143956502278647,0.011383605003356934,0.03695569932460785
1,shake5772,shake,172,6.88,0.6297838687896729,0.3680488858371973,1.8899612426757812,0.012607868512471516,0.03293607383966446
1,shake5772,shake,174,6.96,0.6176702976226807,0.36759752221405506,1.9649195353190103,0.01359457770983378,0.035248350352048874
1,shake5772,shake,176,7.04,0.6017662286758423,0.3670505937188864,1.7202199300130208,0.013644506533940634,0.042007580399513245
1,shake5772,shake,178,7.12,0.5894578695297241,0.3644333519041538,1.6387680053710938,0.013993968566258749,0.04262735694646835
1,shake5772,shake,180,7.2,0.5766950249671936,0.36223625391721725,1.7470235188802083,0.014134162664413452,0.038904786109924316
1,shake5772,shake,182,7.28,0.5663238763809204,0.35837446339428425,1.8144373575846353,0.01288509766260783,0.04113749787211418
1,shake5772,shake,184,7.36,0.5587791204452515,0.35693357326090336,1.7721201578776042,0.011416304111480712,0.04374861344695091
1,shake5772,shake,186,7.44,0.5535002946853638,0.35658159852027893,1.5091094970703125,0.009458845853805542,0.045129239559173584
1,shake5772,shake,188,7.52,0.5537166595458984,0.3527570776641369,1.095812479654948,0.008106076717376709,0.034627463668584824
1,shake5772,shake,190,7.6,0.5490336418151855,0.35232689417898655,1.1999643961588542,0.010093830029169719,0.035615067929029465
1,shake5772,shake,192,7.68,0.543741762638092,0.3562537170946598,1.580596923828125,0.010078555345535279,0.03846320882439613
1,shake5772,shake,194,7.76,0.5394489765167236,0.3610930722206831,1.7082626342773437,0.008094805479049682,0.052749745547771454
1,shake5772,shake,196,7.84,0.5372564792633057,0.36465159989893436,1.8493565877278646,0.008504378795623779,0.05255624279379845
1,shake5772,shake,198,7.92,0.5349573493003845,0.3686673026531935,1.7915028889973958,0.008386677503585816,0.046007268130779266
1,shake5772,shake,200,8.0,0.529894232749939,0.37429121136665344,1.762591552734375,0.008166374762852986,0.05365864560008049
1,shake5772,shake,202,8.08,0.5255031585693359,0.37818074971437454,1.9450592041015624,0.00949062705039978,0.05834575742483139
1,shake5772,shake,204,8.16,0.5173731446266174,0.3855716213583946,2.1305206298828123,0.01039423942565918,0.06814087182283401
1,shake5772,shake,206,8.24,0.5129084587097168,0.3929407726973295,1.9228856404622396,0.008719897270202637,0.059958670288324356
1,shake5772,shake,208,8.32,0.5119037628173828,0.39684845320880413,1.6381490071614584,0.008288812637329102,0.05880676954984665
1,shake5772,shake,210,8.4,0.5083569884300232,0.4013027772307396,1.6022176106770833,0.008344789346059164,0.04637717828154564
1,shake5772,shake,212,8.48,0.5034803748130798,0.4055651295930147,1.2780537923177084,0.007424354553222656,0.04628239944577217
1,shake5772,shake,214,8.56,0.49770039319992065,0.4087161738425493,1.2099660237630208,0.007710425059000651,0.03517208993434906
1,shake5772,shake,216,8.64,0.49400827288627625,0.4099679198116064,1.2963485717773438,0.006476813554763794,0.03616015985608101
1,shake5772,shake,218,8.72,0.4894261360168457,0.4127099309116602,1.0281031290690104,0.00528133511543274,0.020749878138303757
1,shake5772,shake,220,8.8,0.49236518144607544,0.4090312235057354,0.9549392700195313,0.00559504230817159,0.01635342463850975
1,shake5772,shake,222,8.88,0.4948228597640991,0.401495985686779,0.9073633829752604,0.006906578938166301,0.014593396335840225
1,shake5772,shake,224,8.96,0.49654239416122437,0.3937839474529028,0.9182479858398438,0.007203312714894613,0.015005159191787243
1,shake5772,shake,226,9.04,0.4992535412311554,0.3848624397069216,0.7101740519205729,0.006564197937647501,0.012338600121438503
1,shake5772,shake,228,9.12,0.5041016340255737,0.3761558588594198,0.678802490234375,0.007085760434468587,0.013447924517095089
1,shake5772,shake,230,9.2,0.5099349021911621,0.3671488035470247,0.47956085205078125,0.006729797522226969,0.013371024280786514
1,shake5772,shake,232,9.28,0.5128544569015503,0.3608121685683727,0.4433802286783854,0.0069427887598673505,0.014218511059880257
1,shake5772,shake,234,9.36,0.5161190032958984,0.35628262162208557,0.41263224283854166,0.0062171181042989096,0.018479766324162483
1,shake5772,shake,236,9.44,0.5130589008331299,0.35424588061869144,1.1533004760742187,0.005811415115992228,0.019591450691223145
1,shake5772,shake,238,9.52,0.5139681100845337,0.36058899760246277,1.1816650390625,0.0072241127490997314,0.018709778785705566
1,shake5772,shake,240,9.6,0.5146106481552124,0.3705319929867983,1.1406392415364583,0.008096021413803101,0.02005782164633274
1,shake5772,shake,242,9.68,0.5128458142280579,0.3829540740698576,1.372637939453125,0.008626776933670043,0.01986137218773365
1,shake5772,shake,244,9.76,0.5058940649032593,0.3985405396670103,1.7237701416015625,0.00968028704325358,0.025168517604470253
1,shake5772,shake,246,9.84,0.4986995458602905,0.41149078123271465,1.8561101277669272,0.011434547106424968,0.026070082560181618
1,shake5772,shake,248,9.92,0.4892390966415405,0.4219236522912979,2.0312678019205728,0.011977704366048177,0.03650834038853645
1,shake5772,shake,250,10.0,0.48218297958374023,0.4292781352996826,1.904901123046875,0.013429462909698486,0.03926330804824829
1,shake5772,shake,252,10.08,0.4812602698802948,0.435768635943532,1.5663121541341145,0.01095866560935974,0.036819711327552795
1,shake5772,shake,254,10.16,0.48181816935539246,0.43750285543501377,1.9578567504882813,0.009664201736450195,0.036351028829813004
1,shake5772,shake,256,10.24,0.48413145542144775,0.4349154345691204,1.8573567708333334,0.01043483813603719,0.03605467826128006
1,shake5772,shake,258,10.32,0.48971498012542725,0.4309291746467352,1.640118916829427,0.008382868766784669,0.02900388464331627
1,shake5772,shake,260,10.4,0.49962884187698364,0.42405296862125397,1.3555272420247395,0.007021991411844889,0.027071384713053703
1,shake5772,shake,262,10.48,0.5108221173286438,0.4202965032309294,1.239446512858073,0.005497304598490397,0.02617727592587471
1,shake5772,shake,264,10.56,0.5245510339736938,0.41810329258441925,0.844141133626302,0.003423301378885905,0.016991829499602318
1,shake5772,shake,266,10.64,0.5339871644973755,0.41869776509702206,0.7353240966796875,0.0031989614168802896,0.015014147385954857
1,shake5772,shake,268,10.72,0.5419677495956421,0.41972419060766697,0.4726470947265625,0.003438703219095866,0.012775917537510395
1,shake5772,shake,270,10.8,0.5450735688209534,0.4206377547234297,0.294537353515625,0.002219716707865397,0.009319785982370377
1,shake5772,shake,272,10.88,0.5463942289352417,0.4228422995656729,0.2801701863606771,0.0022383749485015867,0.008946062996983528
1,shake5772,shake,274,10.96,0.5473628044128418,0.4246432017534971,0.28213602701822915,0.0019569098949432373,0.008660053834319115
1,shake5772,shake,276,11.04,0.5483368039131165,0.42580051347613335,0.23899688720703124,0.001727503538131714,0.006691841408610344
1,shake5772,shake,278,11.12,0.5482214689254761,0.4260216969996691,0.17389373779296874,0.0018246948719024658,0.005171036813408136
1,shake5772,shake,280,11.2,0.5473686456680298,0.42535299248993397,0.14672698974609374,0.0017967939376831055,0.005237396340817213
1,shake5772,shake,282,11.28,0.5464284420013428,0.4246484600007534,0.185186767578125,0.0016766826311747232,0.0047143856063485146
1,shake5772,shake,284,11.36,0.5455174446105957,0.4240435641258955,0.2074188232421875,0.0013354281584421793,0.003219227073714137
1,shake5772,shake,286,11.44,0.5442538261413574,0.42358010448515415,0.20546112060546876,0.0012736539045969644,0.003028476145118475
1,shake5772,shake,288,11.52,0.5429401397705078,0.4234140943735838,0.2076227823893229,0.0012424389521280925,0.0030006885062903166
1,shake5772,shake,290,11.6,0.5417079329490662,0.4234203975647688,0.24994557698567707,0.0011453012625376384,0.002914377022534609
1,shake5772,shake,292,11.68,0.5392757654190063,0.4226118214428425,0.45257771809895836,0.0012608031431833903,0.005138333421200514
1,shake5772,shake,294,11.76,0.5327839851379395,0.4216450732201338,0.6815760294596355,0.0013520518938700359,0.005598267074674368
1,shake5772,shake,296,11.84,0.5254454612731934,0.4213796779513359,0.7012130737304687,0.0013410627841949462,0.005692346952855587
1,shake5772,shake,298,11.92,0.5187796354293823,0.42108578979969025,0.6431442260742187,0.0012211501598358154,0.005701513960957527
1,shake5772,shake,300,12.0,0.5121743679046631,0.4208858348429203,0.6339243570963542,0.0012606461842854819,0.00574724655598402
1,shake5772,shake,302,12.08,0.5057961940765381,0.4209835957735777,0.6318333943684896,0.001540398597717285,0.006694996263831854
1,shake5772,shake,304,12.16,0.49920061230659485,0.4210605565458536,0.6357294718424479,0.0015241185824076335,0.0072126230224967
1,shake5772,shake,306,12.24,0.49239587783813477,0.4209539834409952,0.6008697509765625,0.0014213780562082926,0.006390615366399288
1,shake5772,shake,308,12.32,0.48745888471603394,0.4212440960109234,0.26368560791015627,0.0010209957758585612,0.004099172540009022
1,shake5772,shake,310,12.4,0.4871665835380554,0.4221705663949251,0.1891759236653646,0.0009326259295145671,0.0038344701752066612
1,shake5772,shake,312,12.48,0.48761552572250366,0.42295578494668007,0.1953338623046875,0.000931711991628011,0.003658517263829708
1,shake5772,shake,314,12.56,0.4882168173789978,0.4239958133548498,0.25288187662760414,0.0012777944405873616,0.004520408343523741
1,shake5772,shake,316,12.64,0.48824408650398254,0.4245620444417,0.3228810628255208,0.0013166805108388265,0.004719424061477184
1,shake5772,shake,318,12.72,0.48758822679519653,0.42471845261752605,0.33216603597005206,0.0012200574080149333,0.0049141645431518555
1,shake5772,shake,320,12.8,0.4874582290649414,0.4247741289436817,0.29572652180989584,0.0012859721978505452,0.004919067956507206
1,shake5772,shake,322,12.88,0.48808348178863525,0.42458758503198624,0.29253743489583334,0.0015947401523590087,0.005544253159314394
1,shake5772,shake,324,12.96,0.48892349004745483,0.424460731446743,0.30445709228515627,0.001621800661087036,0.005601906683295965
1,shake5772,shake,326,13.04,0.4926852583885193,0.4240774679929018,0.5921585083007812,0.0019647141297658285,0.007631281856447458
1,shake5772,shake,328,13.12,0.5016658306121826,0.41998156160116196,0.8535420735677083,0.003958378235499064,0.010045532137155533
1,shake5772,shake,330,13.2,0.5137643218040466,0.4112120419740677,0.8928593953450521,0.005424404144287109,0.010920202359557152
1,shake5772,shake,332,13.28,0.5287022590637207,0.4013822078704834,1.0235376993815104,0.005951221783955892,0.012290025129914284
1,shake5772,shake,334,13.36,0.5468500256538391,0.3920929282903671,1.093207804361979,0.006261936823527018,0.013197744265198708
1,shake5772,shake,336,13.44,0.5655943155288696,0.3840526770800352,1.1560551961263021,0.006972513596216838,0.016176454722881317
1,shake5772,shake,338,13.52,0.584769606590271,0.3748156763613224,1.3133550008138022,0.007610036929448446,0.021769562736153603
1,shake5772,shake,340,13.6,0.6006170511245728,0.36651261523365974,1.2731836954752604,0.008934557437896729,0.028580062091350555
1,shake5772,shake,342,13.68,0.6070045828819275,0.3569607511162758,1.5540781656901042,0.007703171173731486,0.0285631213337183
