video_index,video_name,behavior,frame,time_sec,agg_cv,max_cv,top3_cv,max_seg,avg_body_size_px,midback_offset_ratio,midback_offset_jitter
5,walk_5,walk,96,3.2,0.05559343543763344,0.12021274119615555,0.09544100364049275,Hip-LHKnee,666.1679077148438,0.262412965297699,0.03639061376452446
5,walk_5,walk,98,3.267,0.059650589067202345,0.11802279949188232,0.0989361157019933,Hip-LHKnee,651.6773681640625,0.2634328603744507,0.03812702000141144
5,walk_5,walk,100,3.333,0.0597569365054369,0.15799878537654877,0.10745551685492198,Chest-LFElb,639.2752075195312,0.2652561068534851,0.037409838289022446
5,walk_5,walk,102,3.4,0.06151993128542717,0.21778565645217896,0.12298344075679779,Chest-LFElb,630.568603515625,0.2666745185852051,0.032414600253105164
5,walk_5,walk,104,3.467,0.06336428196384357,0.2638268768787384,0.15095873673756918,Chest-LFElb,627.8583984375,0.26605361700057983,0.0358249768614769
5,walk_5,walk,106,3.533,0.0622495342619144,0.2896898090839386,0.16610655188560486,Chest-LFElb,629.7413940429688,0.2634643316268921,0.051782917231321335
5,walk_5,walk,108,3.6,0.06233571433963684,0.2845349907875061,0.1683291792869568,Chest-LFElb,635.634521484375,0.26017794013023376,0.06433992087841034
5,walk_5,walk,110,3.667,0.06609586793929338,0.257478266954422,0.15160210927327475,Chest-LFElb,645.9896240234375,0.2556803226470947,0.07058127224445343
5,walk_5,walk,112,3.733,0.06389263011515141,0.21167920529842377,0.13548029710849127,Chest-LFElb,658.4639892578125,0.2501629590988159,0.06524106860160828
5,walk_5,walk,114,3.8,0.05618954310193658,0.15451779961585999,0.10663739467660587,Chest-LFElb,670.551513671875,0.2449713498353958,0.05698494240641594
5,walk_5,walk,116,3.867,0.05076657375320792,0.12170563638210297,0.08672640721003215,Chest-LFElb,680.7232666015625,0.2402724325656891,0.04266277700662613
5,walk_5,walk,118,3.933,0.048947359155863526,0.09921939671039581,0.07768863812088966,Chest-LFElb,691.0318603515625,0.23705247044563293,0.023309901356697083
5,walk_5,walk,120,4.0,0.053493305947631596,0.1113191768527031,0.08704830954472224,Hip-LHKnee,697.4540405273438,0.2362522929906845,0.015186183154582977
5,walk_5,walk,122,4.067,0.05873071225360036,0.13645796477794647,0.10859551280736923,Hip-LHKnee,701.72265625,0.23774917423725128,0.022375397384166718
5,walk_5,walk,124,4.133,0.0645190965384245,0.1414545178413391,0.11542993535598119,Hip-LHKnee,705.00439453125,0.23873502016067505,0.022610491141676903
5,walk_5,walk,126,4.2,0.06891578156501055,0.13171857595443726,0.1249031201004982,Chest-LFElb,706.6536865234375,0.23900943994522095,0.02178860828280449
5,walk_5,walk,128,4.267,0.07507572248578072,0.19453968107700348,0.13374332835276923,Chest-LFElb,707.9425048828125,0.23828670382499695,0.024673068895936012
5,walk_5,walk,130,4.333,0.07968875132501126,0.26039400696754456,0.15903080254793167,Chest-LFElb,709.7979736328125,0.2382238507270813,0.024885958060622215
5,walk_5,walk,132,4.4,0.08113905228674412,0.3107258677482605,0.17956293125947317,Chest-LFElb,709.880126953125,0.23827411234378815,0.024707291275262833
5,walk_5,walk,134,4.467,0.07872121324762701,0.33293861150741577,0.1868868259092172,Chest-LFElb,708.1141357421875,0.2388167679309845,0.02506869286298752
5,walk_5,walk,136,4.533,0.07378465672954918,0.32676589488983154,0.17691315338015556,Chest-LFElb,705.0064086914062,0.24017274379730225,0.035607967525720596
5,walk_5,walk,138,4.6,0.06417824439704418,0.26663798093795776,0.14499095206459364,Chest-LFElb,700.1158447265625,0.2402292788028717,0.035763222724199295
5,walk_5,walk,140,4.667,0.05079388682945417,0.19916701316833496,0.11506429190437,Chest-LFElb,693.7938842773438,0.24081164598464966,0.03664938360452652
5,walk_5,walk,142,4.733,0.046980175691155285,0.12783078849315643,0.08210234840710957,Chest-LFElb,686.1671752929688,0.2428317815065384,0.039163485169410706
5,walk_5,walk,144,4.8,0.04641467605072718,0.07501626759767532,0.06991967062155406,LHKnee-LHPaw,676.3946533203125,0.24603235721588135,0.037026841193437576
5,walk_5,walk,146,4.867,0.04744839653945886,0.08080203831195831,0.07157599925994873,LHKnee-LHPaw,666.01220703125,0.2501969635486603,0.03961298614740372
5,walk_5,walk,148,4.933,0.04783248270933445,0.10357833653688431,0.0837910125652949,Chest-LFElb,657.8211059570312,0.2545776963233948,0.03709838166832924
5,walk_5,walk,150,5.0,0.05187019863380836,0.19774606823921204,0.11200859149297078,Chest-LFElb,652.901123046875,0.25791990756988525,0.034886810928583145
5,walk_5,walk,152,5.067,0.0568138942695581,0.25088539719581604,0.13007653007904688,Chest-LFElb,652.4437255859375,0.25924503803253174,0.034040097147226334
5,walk_5,walk,154,5.133,0.06468324793072847,0.2763800323009491,0.15090037633975348,Chest-LFElb,657.0313720703125,0.260012686252594,0.03174932673573494
5,walk_5,walk,156,5.2,0.06996745859774259,0.2748871147632599,0.1648437132438024,Chest-LFElb,666.4267578125,0.2597104012966156,0.03403579443693161
5,walk_5,walk,158,5.267,0.06997613766445564,0.2536376118659973,0.16716771821180978,Chest-LFElb,678.1983032226562,0.2586919665336609,0.03842014819383621
5,walk_5,walk,160,5.333,0.067442519375338,0.22210146486759186,0.16067878405253092,Chest-LFElb,693.6121215820312,0.25825050473213196,0.039447568356990814
5,walk_5,walk,162,5.4,0.06106190010905266,0.17870250344276428,0.1386751557389895,Chest-LFElb,711.2454223632812,0.2569175362586975,0.03760944679379463
5,walk_5,walk,164,5.467,0.05577554138234028,0.12838448584079742,0.10692947606245677,Chest-LFElb,728.5731811523438,0.2550967037677765,0.033764541149139404
5,walk_5,walk,166,5.533,0.05286410694512037,0.10183733701705933,0.09141099452972412,Chest-LFElb,742.6630859375,0.25461870431900024,0.031492456793785095
5,walk_5,walk,168,5.6,0.056500650727405,0.11080878973007202,0.10377123703559239,Hip-LHKnee,753.5208129882812,0.2560683488845825,0.04208903759717941
5,walk_5,walk,170,5.667,0.06482417709552325,0.12726657092571259,0.12239375462134679,Hip-LHKnee,761.8402099609375,0.259418785572052,0.052121780812740326
5,walk_5,walk,172,5.733,0.07204547825341041,0.1460527628660202,0.13633007804552713,Chest-LFElb,766.7618408203125,0.263694167137146,0.05114293843507767
5,walk_5,walk,174,5.8,0.08023523969145921,0.23759883642196655,0.16414453089237213,Chest-LFElb,771.9630126953125,0.2668307423591614,0.04309803619980812
5,walk_5,walk,176,5.867,0.0858768684646258,0.3192255198955536,0.19550385077794394,Chest-LFElb,776.49853515625,0.26816725730895996,0.03862590715289116
5,walk_5,walk,178,5.933,0.08611908125189635,0.38167431950569153,0.22069119413693747,Chest-LFElb,779.4976196289062,0.2681744694709778,0.03858931362628937
5,walk_5,walk,180,6.0,0.08473246057446186,0.41809746623039246,0.22881403813759485,Chest-LFElb,778.6827392578125,0.26863181591033936,0.03621308133006096
5,walk_5,walk,182,6.067,0.08227952025257625,0.41041892766952515,0.21865051984786987,Chest-LFElb,773.8182373046875,0.2698591649532318,0.0364953875541687
5,walk_5,walk,184,6.133,0.0755723207615889,0.3379844129085541,0.18224399040142694,Chest-LFElb,765.9957275390625,0.2709643542766571,0.04044118896126747
5,walk_5,walk,186,6.2,0.06652237546558563,0.2233652025461197,0.14098635067542395,Chest-LFElb,754.5051879882812,0.2715531587600708,0.04265343397855759
5,walk_5,walk,188,6.267,0.05745454662694381,0.11191453784704208,0.0979141319791476,Hip-LHKnee,740.3905639648438,0.27334392070770264,0.04934835806488991
5,walk_5,walk,190,6.333,0.06144335550757555,0.11653073132038116,0.10389319807291031,Chest-LFElb,727.7756958007812,0.275659441947937,0.05167131870985031
5,walk_5,walk,192,6.4,0.07027319345909816,0.22896187007427216,0.13547746588786444,Chest-LFElb,717.6260375976562,0.2788873314857483,0.04989924654364586
5,walk_5,walk,194,6.467,0.076501478226139,0.3062029480934143,0.1651017020146052,Chest-LFElb,710.9169921875,0.281086266040802,0.040605150163173676
5,walk_5,walk,196,6.533,0.08204686326476243,0.3520801067352295,0.1881952459613482,Chest-LFElb,711.3194580078125,0.2806479334831238,0.044088367372751236
5,walk_5,walk,198,6.6,0.08110045613004611,0.35989803075790405,0.20449196298917136,Chest-LFElb,717.6688232421875,0.27666762471199036,0.06366856396198273
5,walk_5,walk,200,6.667,0.07624512051160519,0.3222578465938568,0.19629713147878647,Chest-LFElb,728.7288818359375,0.2711678743362427,0.07493889331817627
5,walk_5,walk,202,6.733,0.07070178252000076,0.27147072553634644,0.17824615786472955,Chest-LFElb,742.4556274414062,0.2666298747062683,0.07698030024766922
5,walk_5,walk,204,6.8,0.06381913310346696,0.21170121431350708,0.142035481830438,Chest-LFElb,760.1768188476562,0.26091569662094116,0.07158521562814713
5,walk_5,walk,206,6.867,0.05896044952365068,0.14978472888469696,0.11987124135096867,Chest-LFElb,775.7069091796875,0.2556455731391907,0.06232427433133125
5,walk_5,walk,208,6.933,0.05886395533497517,0.12417560815811157,0.11206045498450597,Chest-RFElb,786.4080200195312,0.2509874403476715,0.03870369866490364
5,walk_5,walk,210,7.0,0.06505871456689559,0.16503803431987762,0.13418042411406836,Chest-RFElb,795.12548828125,0.24788737297058105,0.017289143055677414
5,walk_5,walk,212,7.067,0.07026453746052888,0.18797419965267181,0.14333167423804602,Chest-RFElb,799.5029296875,0.24707478284835815,0.013413948938250542
5,walk_5,walk,214,7.133,0.07362848849823841,0.1888694316148758,0.1597234606742859,Chest-RFElb,803.626953125,0.2470710575580597,0.014081710018217564
5,walk_5,walk,216,7.2,0.07823710537587221,0.22850006818771362,0.17342234402894974,Chest-LFElb,805.1644897460938,0.2461177408695221,0.02112692780792713
5,walk_5,walk,218,7.267,0.0773846828736938,0.2780733108520508,0.1873153547445933,Chest-LFElb,805.5751342773438,0.24399259686470032,0.026874134317040443
5,walk_5,walk,220,7.333,0.07236640391728053,0.29924649000167847,0.18119516968727112,Chest-LFElb,801.6066284179688,0.242277130484581,0.029702603816986084
5,walk_5,walk,222,7.4,0.06740053599843612,0.28579384088516235,0.1642701600988706,Chest-LFElb,793.508544921875,0.24187642335891724,0.029883112758398056
