frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
0,0.000,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
1,0.034,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
2,0.068,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
3,0.101,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
4,0.135,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
5,0.169,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
6,0.203,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
7,0.236,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
8,0.270,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
9,0.304,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
10,0.338,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
11,0.372,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
12,0.405,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
13,0.439,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
14,0.473,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
15,0.507,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
16,0.540,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
17,0.574,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
18,0.608,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
19,0.642,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
20,0.676,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
21,0.709,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
22,0.743,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
