frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
27,0.900,1,329.78,16,0.8985,22.7057,30,22,1,-1,LOW CONF,0.5925
28,0.933,1,343.11,16,0.9155,22.6206,35,23,1,-1,LOW CONF,0.3851
29,0.967,1,346.57,16,0.9254,8.7939,27,23,1,-1,LOW CONF,0.3851
30,1.000,1,353.09,16,0.9314,6.2868,21,23,1,-1,LOW CONF,0.3948
31,1.033,1,348.66,16,0.9190,7.0243,18,22,1,-1,LOW CONF,0.3948
32,1.067,1,352.60,16,0.9140,4.0874,13,22,1,-1,LOW CONF,0.4326
33,1.100,1,352.50,16,0.9128,4.7566,11,22,1,-1,LOW CONF,0.4326
34,1.133,1,361.51,16,0.9304,9.0066,13,22,1,-1,LOW CONF,0.4473
35,1.167,1,361.60,16,0.9298,4.4694,11,21,1,-1,LOW CONF,0.4473
36,1.200,1,360.17,16,0.9177,12.0446,15,21,1,-1,LOW CONF,0.4686
37,1.233,1,341.16,16,0.9013,27.7775,31,21,1,-1,LOW CONF,0.4686
38,1.267,1,332.02,16,0.9011,13.7964,30,22,1,-1,LOW CONF,0.5124
39,1.300,1,341.33,17,0.9037,11.1460,26,22,1,-1,LOW CONF,0.5124
40,1.333,1,378.00,16,0.9382,38.6771,41,22,1,-1,LOW CONF,0.5094
41,1.367,1,373.13,16,0.9335,7.2720,30,22,1,-1,LOW CONF,0.5094
42,1.400,1,378.89,16,0.9406,8.7486,24,22,1,-1,LOW CONF,0.5428
43,1.433,1,378.58,16,0.9414,13.4517,24,22,1,-1,LOW CONF,0.5428
44,1.467,1,387.58,16,0.9468,11.1640,21,22,1,-1,LOW CONF,0.5127
45,1.500,1,379.58,16,0.9462,19.0836,26,22,1,-1,LOW CONF,0.5127
46,1.533,1,361.58,16,0.9271,14.5500,27,23,1,-1,LOW CONF,0.3358
47,1.567,1,365.44,16,0.9330,17.5018,29,23,1,-1,LOW CONF,0.3358
48,1.600,1,371.38,16,0.9221,37.0776,43,23,1,-1,LOW CONF,0.3781
49,1.633,1,376.90,16,0.9229,15.2530,36,23,1,-1,LOW CONF,0.3781
50,1.667,1,380.37,16,0.9259,23.4550,38,24,1,-1,LOW CONF,0.3402
51,1.700,1,369.26,16,0.9055,28.7497,44,24,1,-1,LOW CONF,0.3402
52,1.733,1,380.27,16,0.9283,25.5554,43,24,1,-1,LOW CONF,0.3872
53,1.767,1,344.57,17,0.9202,45.9803,64,25,1,-1,LOW CONF,0.3872
54,1.800,1,355.59,16,0.9076,37.2219,65,26,1,-1,LOW CONF,0.5065
55,1.833,1,341.47,15,0.8702,17.2862,54,26,1,-1,LOW CONF,0.5065
56,1.867,1,350.21,16,0.9011,20.0436,47,27,1,-1,LOW CONF,0.5068
57,1.900,1,353.20,16,0.9206,23.8136,45,27,1,-1,LOW CONF,0.5068
58,1.933,1,355.48,16,0.9209,24.3540,45,27,1,-1,LOW CONF,0.5820
59,1.967,1,360.64,16,0.9319,11.8837,35,28,1,-1,LOW CONF,0.5820
60,2.000,1,349.42,16,0.9253,11.7386,31,28,1,-1,LOW CONF,0.6885
61,2.033,1,353.00,16,0.9374,10.1863,26,28,1,-1,LOW CONF,0.6885
62,2.067,1,349.89,16,0.9133,14.9008,27,28,1,-1,LOW CONF,0.7072
63,2.100,1,346.67,16,0.9054,11.2943,25,27,1,-1,LOW CONF,0.7072
64,2.133,1,333.51,16,0.8867,18.5699,30,28,1,-1,LOW CONF,0.6195
65,2.167,1,330.23,16,0.8910,6.7270,23,27,1,-1,LOW CONF,0.6195
66,2.200,1,337.52,16,0.8999,16.5742,27,27,1,-1,LOW CONF,0.5979
67,2.233,1,334.76,16,0.9014,7.7463,22,27,1,-1,LOW CONF,0.5979
68,2.267,1,359.38,16,0.9248,23.7625,30,27,1,-1,LOW CONF,0.4678
69,2.300,1,361.06,16,0.9159,8.3475,24,27,1,-1,LOW CONF,0.4678
70,2.333,1,355.44,16,0.9147,6.4602,19,27,1,-1,LOW CONF,0.5095
71,2.367,1,360.29,16,0.9275,8.8495,18,27,1,-1,LOW CONF,0.5095
72,2.400,1,357.03,16,0.9350,8.0059,16,27,1,-1,LOW CONF,0.5693
73,2.433,1,356.87,16,0.9371,5.6665,14,27,1,-1,LOW CONF,0.5693
74,2.467,1,358.81,16,0.9303,4.1042,11,27,1,-1,LOW CONF,0.6376
75,2.500,1,354.09,16,0.9210,4.9087,10,26,1,-1,LOW CONF,0.6376
76,2.533,1,335.84,16,0.9219,9.6424,14,26,1,-1,LOW CONF,0.6918
77,2.567,1,346.59,16,0.9311,12.3236,17,26,1,-1,LOW CONF,0.6918
78,2.600,1,344.88,16,0.9327,3.1903,13,26,1,-1,LOW CONF,0.7107
79,2.633,1,343.14,16,0.9309,2.8483,10,26,1,-1,LOW CONF,0.7107
80,2.667,1,344.35,16,0.9304,2.3358,7,25,1,-1,LOW CONF,0.7756
81,2.700,1,342.32,16,0.9331,2.6175,6,25,1,-1,LOW CONF,0.7756
82,2.733,1,341.03,16,0.9318,3.2543,6,25,1,1,LICK,0.8441
83,2.767,1,325.96,16,0.9287,8.3078,10,25,1,1,LICK,0.8441
84,2.800,1,322.51,16,0.9366,5.3047,11,25,1,1,LICK,0.8826
85,2.833,1,316.70,16,0.9373,5.4598,11,25,1,1,LICK,0.8826
86,2.867,1,314.29,16,0.9302,8.8383,14,24,1,1,LICK,0.8923
87,2.900,1,310.70,16,0.9190,8.2012,15,24,1,1,LICK,0.8923
88,2.933,1,301.66,16,0.9203,9.4088,18,24,1,1,LICK,0.9001
89,2.967,1,320.33,16,0.9393,18.5971,25,24,1,1,LICK,0.9001
90,3.000,1,333.00,17,0.9475,20.1597,30,25,1,1,LICK,0.9162
91,3.033,1,318.43,17,0.9571,28.8201,43,25,1,1,LICK,0.9162
92,3.067,1,327.47,17,0.9539,39.4005,57,26,1,1,LICK,0.9202
93,3.100,0,0.00,0,0.0000,0.0000,0,26,0,1,LICK,0.9202
94,3.133,1,0.00,17,0.9842,0.0000,100,27,0,1,LICK,0.8623
95,3.167,1,346.94,17,0.9967,41.6241,64,27,1,1,LICK,0.8623
96,3.200,1,306.49,17,0.9956,47.7507,85,28,1,-1,LOW CONF,0.7193
97,3.233,1,334.86,17,0.9955,42.2416,80,28,1,-1,LOW CONF,0.7193
98,3.267,1,393.18,17,0.9941,31.3590,62,29,1,-1,LOW CONF,0.5893
99,3.300,1,327.09,17,0.9975,51.5728,87,29,1,-1,LOW CONF,0.5893
100,3.333,1,330.22,17,0.9975,26.2628,72,30,1,-1,LOW CONF,0.5260
101,3.367,0,0.00,0,0.0000,0.0000,0,29,0,-1,LOW CONF,0.5260
102,3.400,0,0.00,0,0.0000,0.0000,0,29,0,-1,LOW CONF,0.5260
103,3.433,0,0.00,0,0.0000,0.0000,0,29,0,-1,LOW CONF,0.5260
104,3.467,0,0.00,0,0.0000,0.0000,0,29,0,-1,LOW CONF,0.5260
105,3.500,0,0.00,0,0.0000,0.0000,0,28,0,-1,LOW CONF,0.5260
106,3.533,0,0.00,0,0.0000,0.0000,0,28,0,-1,LOW CONF,0.5260
107,3.567,0,0.00,0,0.0000,0.0000,0,27,0,-1,LOW CONF,0.5260
108,3.600,0,0.00,0,0.0000,0.0000,0,27,0,-1,LOW CONF,0.5260
109,3.633,0,0.00,0,0.0000,0.0000,0,27,0,-1,LOW CONF,0.5260
110,3.667,0,0.00,0,0.0000,0.0000,0,26,0,-1,LOW CONF,0.5260
111,3.700,0,0.00,0,0.0000,0.0000,0,26,0,-1,LOW CONF,0.5260
112,3.733,0,0.00,0,0.0000,0.0000,0,26,0,-1,LOW CONF,0.5260
113,3.767,0,0.00,0,0.0000,0.0000,0,26,0,-1,LOW CONF,0.5260
