video_index,video_name,behavior,frame,time_sec,agg_cv,max_cv,max_seg,avg_body_size_px,midback_offset_ratio,midback_offset_jitter
4,walk_4,walk,16,0.533,0.11491559961667427,0.4048269987106323,Chest-RFElb,563.0398559570312,0.3250688314437866,0.12835164368152618
4,walk_4,walk,18,0.6,0.10075595774329625,0.36656785011291504,Chest-RFElb,561.822509765625,0.3280826508998871,0.1135425865650177
4,walk_4,walk,20,0.667,0.08651166839095262,0.29951605200767517,Chest-RFElb,563.3660888671875,0.32531559467315674,0.12250331789255142
4,walk_4,walk,22,0.733,0.08226244996946591,0.2196405827999115,Chest-RFElb,573.0872802734375,0.3152104914188385,0.13413655757904053
4,walk_4,walk,24,0.8,0.07865713680019745,0.16614069044589996,Chest-RFElb,586.2142333984375,0.3010317087173462,0.1264953464269638
4,walk_4,walk,26,0.867,0.09717236459255219,0.2638178765773773,Chest-RFElb,592.94921875,0.28724825382232666,0.09338169544935226
4,walk_4,walk,28,0.933,0.11184665245505479,0.354623943567276,Chest-RFElb,597.7932739257812,0.27745360136032104,0.053552281111478806
4,walk_4,walk,30,1.0,0.11706899249782929,0.436862587928772,Chest-RFElb,599.4110107421875,0.2751680016517639,0.037079740315675735
4,walk_4,walk,32,1.067,0.11464015294152957,0.5088236331939697,Chest-RFElb,598.8308715820312,0.27603548765182495,0.041083578020334244
4,walk_4,walk,34,1.133,0.10235907581563179,0.5664439797401428,Chest-RFElb,598.6077270507812,0.27909186482429504,0.05275314673781395
4,walk_4,walk,36,1.2,0.10176101498878919,0.5744391083717346,Chest-RFElb,594.0126342773438,0.28605151176452637,0.08121273666620255
4,walk_4,walk,38,1.267,0.08688104711472988,0.39464959502220154,Chest-RFElb,583.8348999023438,0.29516687989234924,0.09589111059904099
4,walk_4,walk,40,1.333,0.07380623699953923,0.20455512404441833,Chest-RFElb,570.83154296875,0.3076538145542145,0.10728516429662704
4,walk_4,walk,42,1.4,0.09418920499201004,0.3796539008617401,Chest-RFElb,563.3338623046875,0.319428026676178,0.10222224146127701
4,walk_4,walk,44,1.467,0.10927012347831176,0.46939972043037415,Chest-RFElb,556.8053588867188,0.32745790481567383,0.0812140703201294
4,walk_4,walk,46,1.533,0.123569350116528,0.5359815359115601,Chest-RFElb,554.458740234375,0.3293474316596985,0.07482361048460007
4,walk_4,walk,48,1.6,0.1212694513110014,0.526967465877533,Chest-RFElb,554.896240234375,0.328971803188324,0.07694338262081146
4,walk_4,walk,50,1.667,0.11369372875644611,0.47957679629325867,Chest-RFElb,558.3619384765625,0.3252963423728943,0.09304559975862503
4,walk_4,walk,52,1.733,0.10748537687154916,0.3831864893436432,Chest-RFElb,566.8428344726562,0.31950217485427856,0.1016206219792366
4,walk_4,walk,54,1.8,0.09690711733240348,0.2782954275608063,Chest-RFElb,578.0015258789062,0.3116902709007263,0.10832381248474121
