video_index,video_name,behavior,frame,time_sec,max_cv,top3_cv,max_seg,avg_body_size_px,midback_offset_ratio
2,walk_13535868,walk,158,5.267,0.45239192247390747,0.26855675876140594,Chest-RFElb,359.0987548828125,0.2697141170501709
2,walk_13535868,walk,160,5.333,0.5095438957214355,0.27682385096947354,Chest-RFElb,352.2716064453125,0.2774406671524048
2,walk_13535868,walk,162,5.4,0.5241607427597046,0.26561389366785687,Chest-RFElb,344.0664978027344,0.2849016487598419
2,walk_13535868,walk,164,5.467,0.45907679200172424,0.23428832987944284,Chest-RFElb,334.07794189453125,0.2947889566421509
2,walk_13535868,walk,166,5.533,0.30679428577423096,0.18540281057357788,Chest-RFElb,324.42901611328125,0.3078908920288086
2,walk_13535868,walk,168,5.6,0.26250362396240234,0.17986692984898886,Chest-RFElb,315.72406005859375,0.3191654682159424
2,walk_13535868,walk,170,5.667,0.3652481436729431,0.22023467222849527,Chest-RFElb,309.2321472167969,0.32708272337913513
2,walk_13535868,walk,172,5.733,0.424312561750412,0.26744527618090314,Chest-RFElb,305.6326904296875,0.3300360441207886
2,walk_13535868,walk,174,5.8,0.4181182384490967,0.2938404480616252,Chest-RFElb,304.13616943359375,0.330655038356781
2,walk_13535868,walk,176,5.867,0.38257527351379395,0.2929159601529439,Chest-RFElb,304.9541015625,0.32889923453330994
2,walk_13535868,walk,178,5.933,0.36203187704086304,0.2706739505132039,Chest-LFElb,307.4050598144531,0.3278936743736267
2,walk_13535868,walk,180,6.0,0.32905706763267517,0.2398984581232071,Chest-LFElb,312.5077819824219,0.3232395052909851
2,walk_13535868,walk,182,6.067,0.24942244589328766,0.19420022269090018,Chest-LFElb,317.4700927734375,0.3149852156639099
2,walk_13535868,walk,184,6.133,0.21010185778141022,0.1957427809635798,Chest-LFElb,321.1808166503906,0.30823588371276855
2,walk_13535868,walk,186,6.2,0.2821389436721802,0.23756659030914307,Chest-RFElb,323.448486328125,0.30368244647979736
2,walk_13535868,walk,188,6.267,0.3887140154838562,0.25846516092618305,Chest-RFElb,323.667724609375,0.30306535959243774
2,walk_13535868,walk,190,6.333,0.46827155351638794,0.2610635260740916,Chest-RFElb,320.8353271484375,0.3048393428325653
2,walk_13535868,walk,192,6.4,0.5074744820594788,0.2629386881987254,Chest-RFElb,316.2276916503906,0.3072151839733124
2,walk_13535868,walk,194,6.467,0.49559351801872253,0.2481922780474027,Chest-RFElb,309.1029968261719,0.30914339423179626
2,walk_13535868,walk,196,6.533,0.37520602345466614,0.19351083288590112,Chest-RFElb,300.8829650878906,0.31574273109436035
2,walk_13535868,walk,198,6.6,0.25354257225990295,0.1548348218202591,Chest-RFElb,293.655029296875,0.3223651349544525
2,walk_13535868,walk,200,6.667,0.3087516129016876,0.18126166860262552,Chest-RFElb,288.0614929199219,0.3261060416698456
2,walk_13535868,walk,202,6.733,0.3817274868488312,0.2089112624526024,Chest-RFElb,284.0277099609375,0.32650381326675415
2,walk_13535868,walk,204,6.8,0.3872462511062622,0.20959953715403876,Chest-RFElb,281.2256774902344,0.3253936767578125
2,walk_13535868,walk,206,6.867,0.36661213636398315,0.20438394943873087,Chest-RFElb,281.44158935546875,0.3207463026046753
2,walk_13535868,walk,208,6.933,0.313787579536438,0.18534574409325918,Chest-RFElb,282.38983154296875,0.315534770488739
2,walk_13535868,walk,210,7.0,0.24775685369968414,0.1703757345676422,Chest-RFElb,286.6117248535156,0.309649795293808
2,walk_13535868,walk,212,7.067,0.19014832377433777,0.16176792730887732,Chest-RFElb,292.3295593261719,0.3020175099372864
2,walk_13535868,walk,214,7.133,0.20049159228801727,0.15134176363547644,RHKnee-RHPaw,297.3547058105469,0.29571789503097534
2,walk_13535868,walk,216,7.2,0.21653087437152863,0.14698066810766855,RHKnee-RHPaw,301.35009765625,0.2907625138759613
2,walk_13535868,walk,218,7.267,0.21480916440486908,0.14140813052654266,RHKnee-RHPaw,304.10186767578125,0.2882879376411438
2,walk_13535868,walk,220,7.333,0.19299903512001038,0.1285954788327217,RHKnee-RHPaw,306.3278503417969,0.29006046056747437
2,walk_13535868,walk,222,7.4,0.13480137288570404,0.11925432831048965,RHKnee-RHPaw,307.9403381347656,0.2952345907688141
2,walk_13535868,walk,224,7.467,0.13349944353103638,0.11284801363945007,Chest-RFElb,309.91357421875,0.30206602811813354
2,walk_13535868,walk,226,7.533,0.1395566612482071,0.11081679165363312,Chest-RFElb,310.62249755859375,0.30920547246932983
2,walk_13535868,walk,228,7.6,0.12930986285209656,0.10050275549292564,Chest-RFElb,311.03240966796875,0.3130999505519867
2,walk_13535868,walk,230,7.667,0.10135753452777863,0.07783785462379456,Chest-RFElb,311.4847106933594,0.3153380751609802
2,walk_13535868,walk,232,7.733,0.06393244117498398,0.04693252965807915,Chest-RFElb,310.8370056152344,0.3201150596141815
2,walk_13535868,walk,234,7.8,0.03101743757724762,0.029360550766189892,Hip-RHKnee,310.46099853515625,0.3257616460323334
2,walk_13535868,walk,236,7.867,0.03108804114162922,0.02956019714474678,Chest-LFElb,309.9735107421875,0.3286924958229065
2,walk_13535868,walk,238,7.933,0.029156548902392387,0.026375863701105118,Hip-RHKnee,309.305419921875,0.3316763937473297
2,walk_13535868,walk,240,8.0,0.027216576039791107,0.023028140266736347,Hip-RHKnee,308.9385070800781,0.3331416845321655
2,walk_13535868,walk,242,8.067,0.027425721287727356,0.02270786091685295,Hip-RHKnee,309.1063537597656,0.3327670097351074
2,walk_13535868,walk,244,8.133,0.02532300353050232,0.02128323105474313,Hip-RHKnee,309.07171630859375,0.3331148624420166
2,walk_13535868,walk,246,8.2,0.016494620591402054,0.014709634085496267,Nose-REar,308.58807373046875,0.33414679765701294
2,walk_13535868,walk,248,8.267,0.014839239418506622,0.01359002385288477,Nose-REar,308.7752685546875,0.3340471386909485
2,walk_13535868,walk,250,8.333,0.015742406249046326,0.013519874463478724,RHKnee-RHPaw,308.9684143066406,0.33400222659111023
2,walk_13535868,walk,252,8.4,0.018761906772851944,0.015651353324453037,RHKnee-RHPaw,308.8221130371094,0.3345876932144165
2,walk_13535868,walk,254,8.467,0.02115248516201973,0.018892067794998486,Hip-RHKnee,307.97869873046875,0.33500349521636963
2,walk_13535868,walk,256,8.533,0.02175622247159481,0.01906132884323597,Hip-RHKnee,307.1563720703125,0.33503231406211853
2,walk_13535868,walk,258,8.6,0.025247760117053986,0.02078707640369733,Hip-RHKnee,306.6529846191406,0.33502066135406494
2,walk_13535868,walk,260,8.667,0.029302624985575676,0.02256223497291406,Hip-RHKnee,306.3994445800781,0.3341929614543915
2,walk_13535868,walk,262,8.733,0.03210142254829407,0.02370913264652093,Hip-RHKnee,306.27587890625,0.3333503007888794
2,walk_13535868,walk,264,8.8,0.03492524102330208,0.024312793587644894,Hip-RHKnee,306.33697509765625,0.3325013518333435
2,walk_13535868,walk,266,8.867,0.03616631031036377,0.02506658434867859,Hip-RHKnee,306.08929443359375,0.3321441411972046
2,walk_13535868,walk,268,8.933,0.03411463275551796,0.024353705967466038,Hip-RHKnee,305.9225158691406,0.331534743309021
2,walk_13535868,walk,270,9.0,0.027340786531567574,0.02107643025616805,Hip-RHKnee,306.45416259765625,0.33036839962005615
2,walk_13535868,walk,272,9.067,0.016982782632112503,0.014525155536830425,Hip-RHKnee,306.85809326171875,0.32957279682159424
2,walk_13535868,walk,274,9.133,0.010095423087477684,0.008176459154735008,RHKnee-RHPaw,306.94696044921875,0.329289972782135
2,walk_13535868,walk,276,9.2,0.00813637487590313,0.007579644365857045,RHKnee-RHPaw,306.795654296875,0.3295627236366272
2,walk_13535868,walk,278,9.267,0.007763267494738102,0.006414204059789578,Nose-REar,306.49554443359375,0.32963651418685913
2,walk_13535868,walk,280,9.333,0.007028897292912006,0.00568145311747988,Nose-REar,305.9794006347656,0.3301734924316406
