frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
0,0.000,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
1,0.033,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
2,0.067,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
3,0.100,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
4,0.133,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
5,0.167,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
6,0.200,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
7,0.233,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
8,0.267,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
9,0.300,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
10,0.333,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
11,0.367,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
12,0.400,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
13,0.433,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
14,0.467,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
15,0.500,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
16,0.533,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
17,0.567,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
18,0.600,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
19,0.633,1,0.00,17,0.9844,0.0000,0,0,0,-1,LOW CONF,0.0000
20,0.667,1,91.09,17,0.9874,4.3739,12,1,1,-1,LOW CONF,0.0000
21,0.700,0,0.00,0,0.0000,0.0000,0,1,0,-1,LOW CONF,0.0000
22,0.733,0,0.00,0,0.0000,0.0000,0,1,0,-1,LOW CONF,0.0000
23,0.767,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
24,0.800,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
25,0.833,1,0.00,17,0.9872,0.0000,8,1,0,-1,LOW CONF,0.0000
26,0.867,1,88.41,17,0.9918,4.9231,22,2,1,-1,LOW CONF,0.0000
27,0.900,1,96.89,17,0.9919,14.0670,51,3,1,-1,LOW CONF,0.0000
28,0.933,0,0.00,0,0.0000,0.0000,0,3,0,-1,LOW CONF,0.0000
29,0.967,1,0.00,17,0.9910,0.0000,37,4,0,-1,LOW CONF,0.0000
30,1.000,1,96.01,17,0.9933,8.1657,53,6,1,-1,LOW CONF,0.0000
31,1.033,1,101.47,17,0.9912,11.2698,60,8,1,-1,LOW CONF,0.0000
32,1.067,1,99.01,17,0.9910,5.9683,53,9,1,-1,LOW CONF,0.0000
33,1.100,1,99.78,17,0.9908,6.3577,48,10,1,-1,LOW CONF,0.0000
34,1.133,0,0.00,0,0.0000,0.0000,0,10,0,-1,LOW CONF,0.0000
35,1.167,0,0.00,0,0.0000,0.0000,0,10,0,-1,LOW CONF,0.0000
36,1.200,0,0.00,0,0.0000,0.0000,0,9,0,-1,LOW CONF,0.0000
37,1.233,0,0.00,0,0.0000,0.0000,0,9,0,-1,LOW CONF,0.0000
38,1.267,0,0.00,0,0.0000,0.0000,0,9,0,-1,LOW CONF,0.0000
39,1.300,0,0.00,0,0.0000,0.0000,0,9,0,-1,LOW CONF,0.0000
40,1.333,0,0.00,0,0.0000,0.0000,0,8,0,-1,LOW CONF,0.0000
41,1.367,0,0.00,0,0.0000,0.0000,0,8,0,-1,LOW CONF,0.0000
42,1.400,0,0.00,0,0.0000,0.0000,0,8,0,-1,LOW CONF,0.0000
43,1.433,0,0.00,0,0.0000,0.0000,0,8,0,-1,LOW CONF,0.0000
44,1.467,0,0.00,0,0.0000,0.0000,0,8,0,-1,LOW CONF,0.0000
45,1.500,0,0.00,0,0.0000,0.0000,0,7,0,-1,LOW CONF,0.0000
46,1.533,1,0.00,17,0.9828,0.0000,36,8,0,-1,LOW CONF,0.0000
47,1.567,1,98.78,17,0.9796,25.3321,97,10,1,-1,LOW CONF,0.0000
48,1.600,1,99.81,17,0.9827,15.9255,100,12,1,-1,LOW CONF,0.0000
49,1.633,1,92.72,17,0.9752,10.3273,94,13,1,-1,LOW CONF,0.0000
50,1.667,1,89.41,17,0.9809,3.4118,69,15,1,-1,LOW CONF,0.0000
51,1.700,1,91.18,17,0.9759,2.8516,48,15,1,-1,LOW CONF,0.0000
52,1.733,1,92.74,17,0.9790,9.3480,55,16,1,0,WALK,0.8817
53,1.767,1,101.75,17,0.9896,15.0472,69,17,1,0,WALK,0.8817
54,1.800,1,88.57,17,0.9887,34.3194,100,18,1,0,WALK,0.8005
55,1.833,1,91.20,17,0.9901,6.5360,100,20,1,0,WALK,0.8005
56,1.867,1,91.49,17,0.9816,8.1688,88,21,1,-1,LOW CONF,0.7432
57,1.900,0,0.00,0,0.0000,0.0000,0,21,0,-1,LOW CONF,0.7432
58,1.933,0,0.00,0,0.0000,0.0000,0,20,0,-1,LOW CONF,0.7432
59,1.967,0,0.00,0,0.0000,0.0000,0,20,0,-1,LOW CONF,0.7432
60,2.000,0,0.00,0,0.0000,0.0000,0,20,0,-1,LOW CONF,0.7432
61,2.033,0,0.00,0,0.0000,0.0000,0,19,0,-1,LOW CONF,0.7432
62,2.067,0,0.00,0,0.0000,0.0000,0,19,0,-1,LOW CONF,0.7432
63,2.100,0,0.00,0,0.0000,0.0000,0,19,0,-1,LOW CONF,0.7432
64,2.133,0,0.00,0,0.0000,0.0000,0,18,0,-1,LOW CONF,0.7432
65,2.167,0,0.00,0,0.0000,0.0000,0,18,0,-1,LOW CONF,0.7432
66,2.200,0,0.00,0,0.0000,0.0000,0,18,0,-1,LOW CONF,0.7432
67,2.233,0,0.00,0,0.0000,0.0000,0,18,0,-1,LOW CONF,0.7432
68,2.267,0,0.00,0,0.0000,0.0000,0,17,0,-1,LOW CONF,0.7432
69,2.300,0,0.00,0,0.0000,0.0000,0,17,0,-1,LOW CONF,0.7432
70,2.333,0,0.00,0,0.0000,0.0000,0,17,0,-1,LOW CONF,0.7432
71,2.367,0,0.00,0,0.0000,0.0000,0,17,0,-1,LOW CONF,0.7432
72,2.400,0,0.00,0,0.0000,0.0000,0,16,0,-1,LOW CONF,0.7432
73,2.433,0,0.00,0,0.0000,0.0000,0,16,0,-1,LOW CONF,0.7432
74,2.467,1,0.00,17,0.9896,0.0000,60,17,0,0,WALK,0.8341
75,2.500,1,90.81,17,0.9902,19.1400,100,18,1,0,WALK,0.8341
76,2.533,1,104.28,17,0.9932,13.1292,90,19,1,-1,LOW CONF,0.7701
77,2.567,1,103.51,17,0.9945,5.6924,69,19,1,-1,LOW CONF,0.7701
78,2.600,1,105.42,17,0.9911,10.0535,66,20,1,-1,LOW CONF,0.7328
79,2.633,1,101.47,17,0.9925,8.9694,64,21,1,-1,LOW CONF,0.7328
80,2.667,1,114.67,17,0.9930,10.9187,59,21,1,-1,LOW CONF,0.4903
81,2.700,1,105.05,17,0.9926,8.6061,61,22,1,-1,LOW CONF,0.4903
82,2.733,1,107.31,17,0.9882,9.4501,59,22,1,-1,LOW CONF,0.7319
83,2.767,1,98.89,17,0.9857,7.0577,57,22,1,-1,LOW CONF,0.7319
84,2.800,1,91.56,17,0.9621,8.0344,60,23,1,-1,LOW CONF,0.6685
85,2.833,1,88.96,17,0.9435,5.7215,54,23,1,-1,LOW CONF,0.6685
86,2.867,1,85.88,17,0.9591,5.5182,51,24,1,-1,LOW CONF,0.6394
87,2.900,1,97.54,17,0.9400,8.6707,50,24,1,-1,LOW CONF,0.6394
88,2.933,1,100.56,17,0.9644,7.4856,49,24,1,-1,LOW CONF,0.7076
89,2.967,1,103.05,17,0.9540,5.6440,43,24,1,-1,LOW CONF,0.7076
90,3.000,1,87.29,17,0.9300,12.2548,68,25,1,1,LICK,0.8745
91,3.033,1,86.96,17,0.9279,3.1258,50,25,1,1,LICK,0.8745
92,3.067,1,89.53,17,0.9172,3.4005,39,26,1,1,LICK,0.9481
93,3.100,1,98.77,17,0.9199,10.3079,49,26,1,1,LICK,0.9481
94,3.133,1,102.67,15,0.8899,4.6300,40,27,1,1,LICK,0.9583
95,3.167,1,99.00,15,0.9009,5.6016,40,27,1,1,LICK,0.9583
96,3.200,1,102.47,17,0.9198,5.1552,36,28,1,1,LICK,0.9758
97,3.233,1,103.65,17,0.9422,6.2998,38,28,1,1,LICK,0.9758
98,3.267,1,109.86,17,0.9737,10.4630,46,29,1,1,LICK,0.9861
99,3.300,1,104.47,17,0.9538,7.9438,49,29,1,1,LICK,0.9861
100,3.333,1,96.86,17,0.9602,8.4772,55,30,1,1,LICK,0.9900
101,3.367,1,92.74,17,0.9308,5.9018,51,30,1,1,LICK,0.9900
102,3.400,1,95.73,17,0.9161,4.1488,41,31,1,1,LICK,0.9958
103,3.433,1,106.64,16,0.9170,10.4687,48,31,1,1,LICK,0.9958
104,3.467,1,100.36,16,0.9009,6.4229,48,32,1,1,LICK,0.9963
105,3.500,1,112.35,15,0.8898,7.2512,42,32,1,1,LICK,0.9963
106,3.533,1,109.36,15,0.8658,4.6365,37,33,1,1,LICK,0.9938
107,3.567,1,113.33,15,0.8679,4.7173,32,33,1,1,LICK,0.9938
108,3.600,1,108.86,15,0.8755,9.6566,44,33,1,1,LICK,0.9932
109,3.633,1,113.94,15,0.8880,8.9218,46,34,1,1,LICK,0.9932
110,3.667,1,109.58,15,0.8797,4.1871,39,34,1,1,LICK,0.9886
111,3.700,1,107.69,15,0.8723,6.0161,38,35,1,1,LICK,0.9886
112,3.733,1,106.01,15,0.8672,6.0078,38,35,1,1,LICK,0.9952
113,3.767,1,110.24,15,0.8782,3.8357,31,35,1,1,LICK,0.9952
114,3.800,1,105.85,15,0.8986,4.6507,31,36,1,1,LICK,0.9955
115,3.833,1,98.89,15,0.8979,3.5177,29,36,1,1,LICK,0.9955
116,3.867,1,96.86,17,0.9222,5.5923,33,36,1,1,LICK,0.9967
117,3.900,1,98.80,15,0.9121,5.7068,35,37,1,1,LICK,0.9967
118,3.933,1,105.34,17,0.9269,9.7138,44,36,1,1,LICK,0.9977
119,3.967,1,87.45,15,0.9055,12.2530,69,37,1,1,LICK,0.9977
120,4.000,1,109.38,16,0.9235,17.8015,76,38,1,1,LICK,0.9955
121,4.033,1,101.29,17,0.9287,7.1121,68,38,1,1,LICK,0.9955
122,4.067,1,97.83,17,0.9316,5.1970,56,38,1,1,LICK,0.9969
123,4.100,1,93.99,17,0.9447,6.6655,54,38,1,1,LICK,0.9969
124,4.133,1,77.49,16,0.9215,9.9269,73,38,1,1,LICK,0.9985
125,4.167,1,70.58,16,0.9163,4.6389,66,39,1,1,LICK,0.9985
126,4.200,1,79.22,17,0.9537,9.6910,67,39,1,1,LICK,0.9991
127,4.233,1,87.61,17,0.9478,7.4587,59,40,1,1,LICK,0.9991
128,4.267,1,72.13,17,0.9285,12.5620,89,41,1,1,LICK,0.9989
129,4.300,1,69.98,17,0.9348,2.4008,64,42,1,1,LICK,0.9989
130,4.333,1,82.30,17,0.9588,11.3593,69,43,1,1,LICK,0.9996
131,4.367,1,75.43,17,0.9358,13.3262,92,44,1,1,LICK,0.9996
132,4.400,1,82.04,17,0.9515,6.2333,71,44,1,1,LICK,0.9998
133,4.433,1,89.55,17,0.9497,6.4016,58,45,1,1,LICK,0.9998
134,4.467,1,77.71,17,0.9471,9.6433,73,46,1,1,LICK,0.9999
135,4.500,1,72.46,17,0.9512,5.9451,69,47,1,1,LICK,0.9999
136,4.533,1,78.84,17,0.9319,8.5688,67,47,1,1,LICK,1.0000
137,4.567,1,67.32,17,0.9397,12.7956,97,48,1,1,LICK,1.0000
138,4.600,1,68.94,17,0.9354,3.0123,68,48,1,1,LICK,1.0000
139,4.633,1,68.40,15,0.9068,4.1846,58,47,1,1,LICK,1.0000
140,4.667,1,65.18,17,0.9252,3.4396,50,47,1,1,LICK,1.0000
141,4.700,1,60.06,17,0.9312,5.4013,56,47,1,1,LICK,1.0000
142,4.733,1,77.77,17,0.9536,19.1688,92,47,1,1,LICK,1.0000
143,4.766,1,57.12,17,0.9561,14.9716,100,48,1,1,LICK,1.0000
144,4.800,1,76.76,17,0.9230,14.1801,100,48,1,1,LICK,1.0000
145,4.833,1,75.18,16,0.9185,7.9793,98,48,1,1,LICK,1.0000
146,4.866,1,61.43,17,0.9398,9.4199,100,48,1,1,LICK,1.0000
147,4.900,1,52.57,17,0.9355,8.5383,100,48,1,1,LICK,1.0000
