frame_idx,motion_px,rolling_mean_px,is_still,detected,behavior_label
117,1.3209,1.5236,0,1,stop
118,0.6476,1.5151,0,1,stop
119,0.8998,1.5046,0,1,stop
120,1.4063,1.5079,0,1,stop
121,1.3266,1.4811,1,1,stop
122,0.5620,1.4609,1,1,stop
123,0.5757,1.4516,1,1,stop
124,0.8128,1.4539,1,1,stop
125,0.8267,1.4446,1,1,stop
126,0.8671,1.4321,1,1,stop
127,1.5463,1.4355,1,1,stop
128,1.4937,1.4620,1,1,stop
129,0.7579,1.4639,1,1,stop
130,1.3170,1.4799,1,1,stop
131,1.2205,1.4804,1,1,stop
132,1.6636,1.5035,0,1,stop
133,0.7021,1.4617,1,1,stop
134,0.8695,1.4155,1,1,stop
135,1.1584,1.3940,1,1,stop
136,0.6654,1.3414,1,1,stop
137,0.7634,1.2952,1,1,stop
138,1.0034,1.2777,1,1,stop
139,1.1137,1.2619,1,1,stop
140,0.5422,1.2240,1,1,stop
141,0.7325,1.1996,1,1,stop
142,0.4871,1.1749,1,1,stop
143,0.4644,1.1063,1,1,stop
144,0.4391,1.0652,1,1,stop
145,0.7042,0.9924,1,1,stop
146,0.6175,0.9169,1,1,stop
147,1.0756,0.9087,1,1,stop
148,2.2324,0.9616,1,1,stop
149,1.5033,0.9817,1,1,stop
150,0.9103,0.9652,1,1,stop
151,1.0946,0.9574,1,1,stop
152,0.7735,0.9645,1,1,stop
153,0.6183,0.9659,1,1,stop
154,0.9347,0.9700,1,1,stop
155,1.0058,0.9759,1,1,stop
156,0.7956,0.9735,1,1,stop
157,0.9518,0.9537,1,1,stop
158,0.7236,0.9280,1,1,stop
159,1.4835,0.9522,1,1,stop
160,2.0019,0.9751,1,1,stop
161,2.6601,1.0231,1,1,stop
162,1.9232,1.0317,1,1,stop
163,1.0870,1.0445,1,1,stop
164,3.6455,1.1371,1,1,stop
165,2.1467,1.1700,1,1,stop
166,2.3663,1.2267,1,1,stop
167,1.5171,1.2518,1,1,stop
168,0.8138,1.2455,1,1,stop
169,1.5271,1.2593,1,1,stop
170,1.2396,1.2825,1,1,stop
171,1.5654,1.3103,1,1,stop
172,1.0088,1.3277,1,1,stop
173,1.4914,1.3619,1,1,stop
174,1.4816,1.3967,1,1,stop
175,0.9993,1.4065,1,1,stop
176,1.4695,1.4349,1,1,stop
177,3.0955,1.5022,0,1,stop
178,1.9381,1.4924,1,1,stop
179,2.4634,1.5244,0,1,stop
180,1.5253,1.5449,0,1,stop
181,1.7375,1.5664,0,1,stop
182,3.7857,1.6668,0,1,stop
183,1.1804,1.6855,0,1,stop
184,0.7633,1.6798,0,1,stop
185,0.9479,1.6779,0,1,stop
186,1.4024,1.6981,0,1,stop
187,1.4374,1.7143,0,1,stop
188,1.4528,1.7386,0,1,stop
189,1.6640,1.7446,0,1,stop
190,1.9548,1.7430,0,1,stop
191,2.0298,1.7220,0,1,stop
192,2.3071,1.7348,0,1,stop
193,1.9901,1.7649,0,1,stop
194,2.3945,1.7232,0,1,stop
195,3.7146,1.7755,0,1,stop
196,1.2269,1.7375,0,1,stop
197,1.1943,1.7267,0,1,stop
198,1.5742,1.7521,0,1,stop
199,1.2439,1.7426,0,1,stop
200,1.4878,1.7509,0,1,stop
201,0.8985,1.7287,0,1,stop
202,0.7412,1.7198,0,1,stop
203,0.7176,1.6940,0,1,stop
204,0.6404,1.6659,0,1,stop
205,0.4463,1.6475,0,1,stop
206,0.3805,1.6112,0,1,stop
207,0.6792,1.5307,0,1,stop
208,0.9062,1.4963,1,1,stop
209,1.3118,1.4579,1,1,stop
210,3.0746,1.5095,0,1,stop
211,3.0939,1.5547,0,1,stop
212,0.8461,1.4567,1,1,stop
213,0.9611,1.4494,1,1,stop
214,1.0887,1.4603,1,1,stop
215,0.6687,1.4510,1,1,stop
216,1.0000,1.4376,1,1,stop
217,1.0465,1.4245,1,1,stop
218,1.4953,1.4260,1,1,stop
219,1.6841,1.4266,1,1,stop
220,2.1477,1.4330,1,1,stop
221,2.1228,1.4361,1,1,stop
222,2.2491,1.4342,1,1,stop
223,4.8253,1.5287,0,1,stop
224,1.9486,1.5139,0,1,stop
225,1.7832,1.4495,1,1,stop
226,2.0473,1.4768,1,1,stop
227,2.0953,1.5069,0,1,stop
228,2.4256,1.5352,0,1,stop
229,1.5775,1.5464,0,1,stop
230,2.1380,1.5680,0,1,stop
231,3.7126,1.6618,0,1,stop
232,1.6183,1.6911,0,1,stop
233,1.4337,1.7149,0,1,stop
234,1.2787,1.7362,0,1,stop
235,1.4024,1.7681,0,1,stop
236,1.6451,1.8103,0,1,stop
237,2.1318,1.8587,0,1,stop
238,1.5763,1.8810,0,1,stop
239,1.2858,1.8801,0,1,stop
240,2.0776,1.8469,0,1,stop
241,4.2956,1.8870,0,1,stop
242,2.2869,1.9350,0,1,stop
243,1.8958,1.9661,0,1,stop
244,1.9013,1.9932,0,1,stop
245,1.6618,2.0263,0,1,stop
246,1.7819,2.0524,0,1,stop
247,1.4445,2.0657,0,1,stop
248,1.5474,2.0674,0,1,stop
249,1.5582,2.0632,0,1,stop
250,4.2830,2.1344,0,1,stop
251,1.9217,2.1277,0,1,stop
252,1.2522,2.0944,0,1,stop
253,1.3359,1.9781,0,1,stop
254,1.3439,1.9580,0,1,stop
255,3.0436,2.0000,0,1,stop
256,1.2533,1.9735,0,1,stop
257,1.1862,1.9432,0,1,stop
258,1.1319,1.9001,0,1,stop
259,0.9056,1.8777,0,1,stop
260,5.2562,1.9816,0,1,stop
261,5.6222,2.0453,0,1,stop
262,4.6854,2.1475,0,1,stop
263,4.1818,2.2391,0,1,stop
264,1.5020,2.2466,0,1,stop
265,1.6328,2.2543,0,1,stop
