frame_idx,motion_px,rolling_mean_px,is_still,detected,behavior_label
1,0.0000,0.0000,0,1,lick
2,1.5053,0.0000,0,1,lick
3,1.0031,1.2542,0,1,lick
4,5.0774,2.5286,0,1,lick
5,4.2755,2.9653,0,1,lick
6,2.9479,2.9618,0,1,lick
7,4.7375,3.2578,0,1,lick
8,0.9120,2.9227,0,1,lick
9,1.2420,2.7126,0,1,lick
10,5.0710,2.9746,0,1,lick
11,5.4203,3.2192,0,1,lick
12,4.4973,3.3354,0,1,lick
13,0.8070,3.1247,0,1,lick
14,0.9669,2.9587,0,1,lick
15,1.8415,2.8789,0,1,lick
16,3.4257,2.9154,0,1,lick
17,1.6178,2.8343,0,1,lick
18,5.2560,2.9767,0,1,lick
19,1.4459,2.8917,0,1,lick
20,0.6195,2.7721,0,1,lick
21,3.9616,2.8316,0,1,lick
22,5.1019,2.9397,0,1,lick
23,1.9121,2.8930,0,1,lick
24,1.4378,2.8297,0,1,lick
25,0.9482,2.7513,0,1,lick
26,1.0513,2.6833,0,1,lick
27,2.3535,2.6706,0,1,lick
28,2.1177,2.6501,0,1,lick
29,4.4472,2.7143,0,1,lick
30,1.7575,2.6813,0,1,lick
31,0.9533,2.6237,0,1,lick
32,0.6164,2.5941,0,1,lick
33,2.2227,2.6347,0,1,lick
34,4.7474,2.6237,0,1,lick
35,1.8913,2.5443,0,1,lick
36,1.5652,2.4982,0,1,lick
37,1.4770,2.3895,0,1,lick
38,1.2764,2.4016,0,1,lick
39,1.0578,2.3955,0,1,lick
40,0.9271,2.2574,0,1,lick
41,2.2460,2.1516,0,1,lick
42,2.8021,2.0951,0,1,lick
43,3.7349,2.1927,0,1,lick
44,1.4021,2.2072,0,1,lick
45,0.7170,2.1697,0,1,lick
46,1.3973,2.1021,0,1,lick
47,4.6730,2.2039,0,1,lick
48,2.0125,2.0958,0,1,lick
49,2.0259,2.1151,0,1,lick
50,1.0847,2.1306,0,1,lick
51,0.6898,2.0216,0,1,lick
52,0.4459,1.8664,0,1,lick
53,1.9834,1.8687,0,1,lick
54,2.6659,1.9097,0,1,lick
55,3.9999,2.0114,0,1,lick
56,1.1121,2.0134,0,1,lick
57,0.7747,1.9608,0,1,lick
58,1.8987,1.9535,0,1,lick
59,5.3870,1.9848,0,1,lick
60,2.0974,1.9962,0,1,lick
61,2.5410,2.0491,0,1,lick
62,1.5446,2.0800,0,1,lick
63,0.9912,2.0390,0,1,lick
64,1.1034,1.9175,0,1,lick
65,2.3334,1.9322,0,1,lick
66,2.6955,1.9699,0,1,lick
67,2.6400,2.0087,0,1,lick
68,1.5649,2.0183,0,1,lick
69,0.6600,2.0051,0,1,lick
70,1.0792,2.0101,0,1,lick
71,4.2145,2.0757,0,1,lick
72,1.9697,2.0480,0,1,lick
73,2.2809,1.9995,0,1,lick
74,1.0396,1.9874,0,1,lick
75,0.6006,1.9836,0,1,lick
76,0.6315,1.9580,0,1,lick
77,0.7953,1.8288,0,1,lick
78,1.9778,1.8276,0,1,lick
79,1.8444,1.8216,0,1,lick
80,1.7002,1.8421,0,1,lick
81,1.3070,1.8627,0,1,lick
82,0.6198,1.8685,0,1,lick
83,0.6992,1.8257,0,1,lick
84,1.3682,1.7824,0,1,lick
85,3.3182,1.7597,0,1,lick
86,2.2380,1.7972,0,1,lick
87,2.1352,1.8426,0,1,lick
88,1.8463,1.8408,0,1,lick
89,1.5141,1.7117,0,1,lick
90,0.8902,1.6715,0,1,lick
91,3.1168,1.6907,0,1,lick
92,1.7544,1.6977,0,1,lick
93,2.9054,1.7615,0,1,lick
94,1.0769,1.7606,0,1,lick
95,0.8360,1.7107,0,1,lick
96,0.6665,1.6430,0,1,lick
97,0.7968,1.5816,0,1,lick
98,2.8556,1.6246,0,1,lick
99,1.8106,1.6630,0,1,lick
100,2.0299,1.6947,0,1,lick
101,1.5745,1.6067,0,1,lick
102,1.3919,1.5874,0,1,lick
103,0.7958,1.5379,0,1,lick
104,2.1140,1.5737,0,1,lick
105,2.7155,1.6442,0,1,lick
106,1.3152,1.6670,0,1,lick
107,0.7829,1.6666,0,1,lick
108,0.5048,1.6175,0,1,lick
