frame_idx,motion_px,rolling_mean_px,is_still,detected,behavior_label
85,2.6141,2.7856,0,1,shake
86,0.6486,2.4634,0,1,shake
87,2.7845,2.0885,0,1,shake
88,0.5060,1.7377,1,1,shake
89,0.4456,1.5326,1,1,shake
90,0.4809,1.4318,1,1,shake
91,0.7203,1.3428,1,1,shake
92,0.9851,1.2564,1,1,shake
93,1.5041,1.2041,1,1,shake
94,1.1509,1.1426,1,1,shake
95,1.2979,1.1112,1,1,shake
96,0.9678,1.0719,1,1,shake
97,2.4462,1.0589,1,1,shake
98,2.4685,1.0744,1,1,shake
99,2.4380,1.0900,1,1,shake
100,2.5064,1.1245,1,1,shake
101,0.4098,1.1068,1,1,shake
102,0.4415,1.0868,1,1,shake
103,0.3198,1.0731,1,1,shake
104,0.2640,1.0577,1,1,shake
105,0.3921,1.0474,1,1,shake
106,0.3921,1.0367,1,1,shake
107,0.2109,1.0181,1,1,shake
108,0.3266,1.0065,1,1,shake
109,0.3549,0.9890,1,1,shake
110,0.2788,0.9798,1,1,shake
111,0.2730,0.9690,1,1,shake
112,0.2551,0.9607,1,1,shake
113,0.4864,0.9562,1,1,shake
114,0.3550,0.9575,1,1,shake
115,0.2772,0.8796,1,1,shake
116,0.2336,0.8658,1,1,shake
117,0.4571,0.7882,1,1,shake
118,0.2147,0.7785,1,1,shake
119,0.2570,0.7722,1,1,shake
120,0.2490,0.7645,1,1,shake
121,0.3784,0.7531,1,1,shake
122,0.3149,0.7307,1,1,shake
123,2.3863,0.7601,1,1,shake
124,0.3504,0.7334,1,1,shake
125,0.5381,0.7081,1,1,shake
126,0.5332,0.6936,1,1,shake
127,0.3372,0.6233,1,1,shake
128,0.4466,0.5559,1,1,shake
129,0.7495,0.4997,1,1,shake
130,0.6348,0.4373,1,1,shake
131,0.7148,0.4474,1,1,shake
132,0.7068,0.4563,1,1,shake
133,0.7145,0.4694,1,1,shake
134,0.3184,0.4712,1,1,shake
135,0.2665,0.4671,1,1,shake
136,0.6776,0.4766,1,1,shake
137,1.4844,0.5190,1,1,shake
138,1.7316,0.5659,1,1,shake
139,1.8038,0.6142,1,1,shake
140,3.0504,0.7065,1,1,shake
141,1.1802,0.7368,1,1,shake
142,2.7045,0.8184,1,1,shake
143,0.8560,0.8307,1,1,shake
144,0.5723,0.8380,1,1,shake
145,0.4207,0.8428,1,1,shake
146,0.2168,0.8422,1,1,shake
147,2.5485,0.9119,1,1,shake
148,0.5155,0.9220,1,1,shake
149,0.4645,0.9289,1,1,shake
150,0.5439,0.9387,1,1,shake
151,0.4425,0.9408,1,1,shake
152,0.5690,0.9493,1,1,shake
153,0.3863,0.8826,1,1,shake
154,0.3683,0.8832,1,1,shake
155,0.4074,0.8789,1,1,shake
156,0.3368,0.8723,1,1,shake
157,0.5058,0.8780,1,1,shake
158,0.4163,0.8769,1,1,shake
159,0.3761,0.8645,1,1,shake
160,0.2943,0.8532,1,1,shake
161,0.3092,0.8396,1,1,shake
162,0.2197,0.8234,1,1,shake
163,0.1870,0.8058,1,1,shake
164,0.1241,0.7993,1,1,shake
165,0.3162,0.8010,1,1,shake
166,0.4967,0.7950,1,1,shake
167,0.7957,0.7720,1,1,shake
168,0.6195,0.7349,1,1,shake
169,0.7331,0.6992,1,1,shake
170,0.4942,0.6140,1,1,shake
171,0.1993,0.5813,1,1,shake
172,0.2264,0.4987,1,1,shake
173,0.3501,0.4819,1,1,shake
174,0.3538,0.4746,1,1,shake
175,0.2680,0.4695,1,1,shake
176,0.2104,0.4693,1,1,shake
177,0.5895,0.4040,1,1,shake
178,0.4184,0.4008,1,1,shake
179,0.4006,0.3986,1,1,shake
180,0.3155,0.3910,1,1,shake
181,0.5954,0.3961,1,1,shake
182,0.9438,0.4086,1,1,shake
183,1.5342,0.4469,1,1,shake
184,2.0264,0.5021,1,1,shake
185,2.4587,0.5705,1,1,shake
186,3.5715,0.6783,1,1,shake
187,3.0612,0.7635,1,1,shake
188,2.0192,0.8169,1,1,shake
189,3.3274,0.9153,1,1,shake
190,1.6939,0.9620,1,1,shake
191,2.4498,1.0333,1,1,shake
192,3.1269,1.1302,1,1,shake
193,2.4058,1.2042,1,1,shake
194,2.1040,1.2702,1,1,shake
195,1.5274,1.3106,1,1,shake
196,1.0297,1.3283,1,1,shake
197,0.8309,1.3295,1,1,shake
198,0.9182,1.3395,1,1,shake
199,0.7524,1.3401,1,1,shake
200,0.6760,1.3462,1,1,shake
201,0.9193,1.3702,1,1,shake
202,0.8546,1.3911,1,1,shake
203,0.7681,1.4050,1,1,shake
204,0.4727,1.4090,1,1,shake
205,0.5090,1.4170,1,1,shake
206,1.1997,1.4500,1,1,shake
207,2.1184,1.5010,1,1,shake
208,2.5703,1.5727,1,1,shake
209,4.4320,1.7071,1,1,shake
210,2.6749,1.7857,1,1,shake
211,2.6604,1.8546,1,1,shake
212,2.5624,1.9085,1,1,shake
213,2.7143,1.9478,1,1,shake
214,3.7802,2.0063,0,1,shake
215,2.3022,2.0011,0,1,shake
216,1.5029,1.9321,1,1,shake
217,1.5426,1.8815,1,1,shake
218,0.9248,1.8450,1,1,shake
219,0.6659,1.7563,1,1,shake
220,0.5303,1.7175,1,1,shake
221,0.5117,1.6529,1,1,shake
222,0.6443,1.5702,1,1,shake
223,0.5167,1.5072,1,1,shake
224,0.4503,1.4521,1,1,shake
225,2.3339,1.4790,1,1,shake
226,0.8299,1.4723,1,1,shake
227,1.0357,1.4791,1,1,shake
228,1.2620,1.4906,1,1,shake
229,1.2769,1.5081,1,1,shake
230,1.0359,1.5201,1,1,shake
231,1.0313,1.5238,1,1,shake
232,3.7662,1.6209,1,1,shake
233,0.4229,1.6094,1,1,shake
234,0.3990,1.6069,1,1,shake
235,3.8960,1.7198,1,1,shake
236,1.2606,1.7218,1,1,shake
237,2.0950,1.7210,1,1,shake
238,4.1641,1.7742,1,1,shake
239,1.3559,1.6716,1,1,shake
240,0.8520,1.6109,1,1,shake
