video_index,video_name,behavior,frame,time_sec,agg_cv,max_cv,top3_cv,max_seg,avg_body_size_px,midback_offset_ratio,midback_offset_jitter
3,7月3日 (2)(3),scratch,16,0.533,0.009668648404140886,0.02320949174463749,0.01709888968616724,Hip-LHKnee,548.6419067382812,0.24859322607517242,0.006614289712160826
3,7月3日 (2)(3),scratch,18,0.6,0.008340073713602928,0.02297906018793583,0.015029089525341988,Hip-LHKnee,548.4812622070312,0.24895840883255005,0.006338141392916441
3,7月3日 (2)(3),scratch,20,0.667,0.009635176652899155,0.029380012303590775,0.018258304956058662,Hip-LHKnee,547.6693115234375,0.24842989444732666,0.008305068127810955
3,7月3日 (2)(3),scratch,22,0.733,0.00907044392079115,0.026048285886645317,0.016474510232607525,Hip-LHKnee,548.4656982421875,0.24859270453453064,0.007730155251920223
3,7月3日 (2)(3),scratch,24,0.8,0.008560712055231515,0.02239980176091194,0.014328477904200554,Hip-LHKnee,549.292724609375,0.24855372309684753,0.006697675213217735
3,7月3日 (2)(3),scratch,26,0.867,0.008784557352415644,0.022849423810839653,0.014670099752644697,Hip-LHKnee,549.6046752929688,0.24822528660297394,0.006695851217955351
3,7月3日 (2)(3),scratch,28,0.933,0.008865058126572806,0.0229396503418684,0.014782635805507502,Hip-LHKnee,549.8829345703125,0.24802398681640625,0.0067612482234835625
3,7月3日 (2)(3),scratch,30,1.0,0.011007334356411146,0.030293697491288185,0.02012792167564233,Hip-LHKnee,549.0427856445312,0.24701185524463654,0.010798328556120396
3,7月3日 (2)(3),scratch,32,1.067,0.012251690603219546,0.03392239287495613,0.02305714786052704,Hip-LHKnee,548.2607421875,0.2458294779062271,0.012734834104776382
3,7月3日 (2)(3),scratch,34,1.133,0.013053153193770694,0.03639869764447212,0.02500484014550845,Hip-LHKnee,547.37353515625,0.24473921954631805,0.012363324873149395
3,7月3日 (2)(3),scratch,36,1.2,0.014370675342014203,0.03363659977912903,0.02753930352628231,Hip-LHKnee,548.336181640625,0.2452928125858307,0.013802850618958473
3,7月3日 (2)(3),scratch,38,1.267,0.01598511876251835,0.04403425008058548,0.03187469455103079,Nose-Chest,548.103271484375,0.2456989586353302,0.016084372997283936
3,7月3日 (2)(3),scratch,40,1.333,0.024516425740260344,0.08751596510410309,0.056580753376086555,Nose-Chest,548.422607421875,0.2453252375125885,0.01964518427848816
3,7月3日 (2)(3),scratch,42,1.4,0.036350814159959555,0.1271992027759552,0.08703076963623364,Nose-Chest,547.3882446289062,0.2451445758342743,0.019493069499731064
3,7月3日 (2)(3),scratch,44,1.467,0.04883779449245104,0.15342183411121368,0.11616360147794087,Nose-Chest,545.355712890625,0.24524004757404327,0.01968906819820404
3,7月3日 (2)(3),scratch,46,1.533,0.07314762387138146,0.1619458943605423,0.1412065252661705,Nose-Chest,541.9564208984375,0.24445554614067078,0.02951727621257305
3,7月3日 (2)(3),scratch,48,1.6,0.08987441974190566,0.17283090949058533,0.1607923905054728,RHKnee-RHPaw,537.2618408203125,0.24138227105140686,0.05043754726648331
3,7月3日 (2)(3),scratch,50,1.667,0.09885975102392527,0.2136988341808319,0.17644723256429037,RHKnee-RHPaw,530.2998046875,0.23691123723983765,0.07185132801532745
3,7月3日 (2)(3),scratch,52,1.733,0.10439115662414294,0.23663735389709473,0.19416888058185577,RHKnee-RHPaw,521.6470947265625,0.23087598383426666,0.08604559302330017
3,7月3日 (2)(3),scratch,54,1.8,0.10556929759108104,0.24185165762901306,0.20786058902740479,RHKnee-RHPaw,512.544921875,0.22358712553977966,0.0963841900229454
3,7月3日 (2)(3),scratch,56,1.867,0.1029048807059343,0.267395555973053,0.21502417822678885,Nose-Chest,502.0975341796875,0.21561996638774872,0.11113003641366959
3,7月3日 (2)(3),scratch,58,1.933,0.09533406994663753,0.26747003197669983,0.21337672074635824,Nose-Chest,492.55804443359375,0.2059791088104248,0.12395703792572021
3,7月3日 (2)(3),scratch,60,2.0,0.08929080960269158,0.2572178542613983,0.20098775625228882,Nose-Chest,483.76495361328125,0.19404172897338867,0.13107900321483612
3,7月3日 (2)(3),scratch,62,2.067,0.0841200606754193,0.23597511649131775,0.19243722160657248,Nose-Chest,476.6556396484375,0.18362277746200562,0.12581829726696014
3,7月3日 (2)(3),scratch,64,2.133,0.07821804872499062,0.2233733832836151,0.1771445373694102,Nose-Chest,469.9383544921875,0.17504988610744476,0.1263132095336914
3,7月3日 (2)(3),scratch,66,2.2,0.07170766398597223,0.21399855613708496,0.1656001408894857,Nose-Chest,464.0908203125,0.16745372116565704,0.12429384887218475
3,7月3日 (2)(3),scratch,68,2.267,0.061576639946836695,0.19263552129268646,0.14579734454552332,Nose-Chest,458.19110107421875,0.1599729210138321,0.11216641217470169
3,7月3日 (2)(3),scratch,70,2.333,0.05365137376177769,0.17413310706615448,0.12914972752332687,Nose-Chest,452.23858642578125,0.15394660830497742,0.08602239191532135
3,7月3日 (2)(3),scratch,72,2.4,0.04718094455221525,0.15203061699867249,0.11622354884942372,Nose-Chest,447.3686218261719,0.14950460195541382,0.0575462207198143
3,7月3日 (2)(3),scratch,74,2.467,0.038849709734607205,0.1296061873435974,0.09724632029732068,Nose-REar,443.04998779296875,0.14711850881576538,0.029488790780305862
3,7月3日 (2)(3),scratch,76,2.533,0.033382604185205236,0.1079399511218071,0.07857583463191986,Nose-REar,439.6623229980469,0.1473584771156311,0.03133740648627281
3,7月3日 (2)(3),scratch,78,2.6,0.028096252085211184,0.08769161999225616,0.06502958138783772,Nose-REar,437.7391052246094,0.1475435197353363,0.03261367604136467
3,7月3日 (2)(3),scratch,80,2.667,0.027811915398790285,0.08035796880722046,0.06249905750155449,Nose-REar,437.0960693359375,0.1486411690711975,0.03674057498574257
3,7月3日 (2)(3),scratch,82,2.733,0.027005244977772236,0.07231543213129044,0.05841520304481188,Nose-REar,437.57757568359375,0.15084227919578552,0.04388100281357765
3,7月3日 (2)(3),scratch,84,2.8,0.024878130186922275,0.055807020515203476,0.04715131223201752,Nose-LEar,439.7539367675781,0.15396535396575928,0.048255208879709244
3,7月3日 (2)(3),scratch,86,2.867,0.022893223230941936,0.04619425907731056,0.03853995973865191,Nose-LEar,441.54876708984375,0.157148078083992,0.05281168594956398
