frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
0,0.000,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
1,0.034,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
2,0.067,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
3,0.101,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
4,0.134,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
5,0.168,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
6,0.201,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
7,0.235,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
8,0.268,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
9,0.302,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
10,0.335,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
11,0.369,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
12,0.402,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
13,0.436,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
14,0.469,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
15,0.503,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
16,0.536,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
17,0.570,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
18,0.603,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
19,0.637,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
20,0.670,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
21,0.704,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
22,0.737,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
23,0.771,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
24,0.804,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
25,0.838,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
26,0.871,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
27,0.905,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
28,0.938,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
29,0.972,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
30,1.005,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
31,1.039,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
32,1.072,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
33,1.106,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
34,1.139,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
35,1.173,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
36,1.206,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
37,1.240,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
38,1.273,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
39,1.307,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
40,1.340,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
41,1.374,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
42,1.407,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
43,1.441,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
44,1.474,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
45,1.508,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
46,1.541,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
47,1.575,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
48,1.608,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
49,1.642,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
50,1.675,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
51,1.709,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
52,1.742,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
53,1.776,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
54,1.809,1,0.00,17,0.9698,0.0000,0,0,0,-1,LOW CONF,0.0000
55,1.843,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
56,1.876,0,0.00,0,0.0000,0.0000,0,0,0,-1,LOW CONF,0.0000
57,1.910,1,0.00,17,0.9953,0.0000,0,0,0,-1,LOW CONF,0.0000
