video_index,video_name,behavior,frame,time_sec,max_cv,top3_cv,max_seg,avg_body_size_px,midback_offset_ratio,torso_ratio
1,shake5772,shake,222,8.88,0.07658571749925613,0.07225767026344936,LFElb-LFPaw,490.69818115234375,0.4948228597640991,0.4014959931373596
1,shake5772,shake,224,8.96,0.08680708706378937,0.07408531755208969,LFElb-LFPaw,486.4257507324219,0.49654239416122437,0.39378392696380615
1,shake5772,shake,226,9.04,0.10805061459541321,0.08628340562184651,Nose-Chest,480.4693603515625,0.4992535412311554,0.38486242294311523
1,shake5772,shake,228,9.12,0.07800474762916565,0.07393685479958852,Chest-LFElb,474.1716613769531,0.5041016340255737,0.3761558532714844
1,shake5772,shake,230,9.2,0.08383532613515854,0.07246098046501477,Chest-LFElb,467.03802490234375,0.5099349021911621,0.36714881658554077
1,shake5772,shake,232,9.28,0.09581757336854935,0.07442502429087956,Chest-LFElb,461.26727294921875,0.5128544569015503,0.3608121871948242
1,shake5772,shake,234,9.36,0.1007877066731453,0.07512202610572179,Chest-LFElb,456.6728515625,0.5161190032958984,0.35628262162208557
1,shake5772,shake,236,9.44,0.10025791078805923,0.08275119215250015,Chest-LFElb,452.74951171875,0.5130589008331299,0.3542459011077881
1,shake5772,shake,238,9.52,0.10252636671066284,0.08249634752670924,Chest-RFElb,451.5686950683594,0.5139681100845337,0.3605889678001404
1,shake5772,shake,240,9.6,0.12370873242616653,0.08853824685017268,Chest-RFElb,451.1168212890625,0.5146106481552124,0.37053197622299194
1,shake5772,shake,242,9.68,0.13701486587524414,0.09721661855777104,Chest-RFElb,453.76910400390625,0.5128458142280579,0.38295406103134155
1,shake5772,shake,244,9.76,0.2391418218612671,0.15779794255892435,Chest-RFElb,460.58941650390625,0.5058940649032593,0.39854052662849426
1,shake5772,shake,246,9.84,0.267700731754303,0.18044171730677286,Chest-RFElb,466.4389953613281,0.4986995458602905,0.411490797996521
1,shake5772,shake,248,9.92,0.2990921139717102,0.19604587058226267,Chest-RFElb,472.5557861328125,0.4892390966415405,0.4219236373901367
1,shake5772,shake,250,10.0,0.3153044581413269,0.20587222774823508,Chest-RFElb,477.08819580078125,0.48218297958374023,0.4292781352996826
1,shake5772,shake,252,10.08,0.3331572115421295,0.228650172551473,Chest-RFElb,481.91375732421875,0.4812602698802948,0.43576863408088684
1,shake5772,shake,254,10.16,0.34769126772880554,0.23396447797616324,Chest-RFElb,487.2210998535156,0.48181816935539246,0.4375028610229492
1,shake5772,shake,256,10.24,0.34402865171432495,0.22966731091340384,Chest-RFElb,489.84112548828125,0.48413145542144775,0.4349154233932495
1,shake5772,shake,258,10.32,0.3339821994304657,0.21404540042082468,Chest-RFElb,490.6488342285156,0.48971498012542725,0.43092918395996094
1,shake5772,shake,260,10.4,0.23712141811847687,0.15929717322190604,Chest-RFElb,488.23126220703125,0.49962884187698364,0.4240529537200928
1,shake5772,shake,262,10.48,0.1309318244457245,0.10242429127295812,Chest-RFElb,487.8298645019531,0.5108221173286438,0.42029649019241333
1,shake5772,shake,264,10.56,0.10682588815689087,0.08390598992506663,Nose-Chest,487.69317626953125,0.5245510339736938,0.41810327768325806
1,shake5772,shake,266,10.64,0.15179327130317688,0.09065830707550049,Nose-Chest,489.1413879394531,0.5339871644973755,0.4186977744102478
1,shake5772,shake,268,10.72,0.1798810064792633,0.09942285840710004,Nose-Chest,491.0576171875,0.5419677495956421,0.41972416639328003
1,shake5772,shake,270,10.8,0.20827439427375793,0.11279502511024475,Nose-Chest,492.19305419921875,0.5450735688209534,0.42063772678375244
1,shake5772,shake,272,10.88,0.22349780797958374,0.11810813595851262,Nose-Chest,494.7807312011719,0.5463942289352417,0.4228422939777374
1,shake5772,shake,274,10.96,0.22099897265434265,0.11734476188818614,Nose-Chest,496.85546875,0.5473628044128418,0.42464321851730347
1,shake5772,shake,276,11.04,0.18707275390625,0.104946614553531,Nose-Chest,497.9662170410156,0.5483368039131165,0.42580053210258484
1,shake5772,shake,278,11.12,0.109236940741539,0.07635646313428879,Nose-Chest,497.64013671875,0.5482214689254761,0.4260216951370239
1,shake5772,shake,280,11.2,0.054428327828645706,0.04956404740611712,Nose-Chest,495.9318542480469,0.5473686456680298,0.4253529906272888
1,shake5772,shake,282,11.28,0.02948116511106491,0.025987733776370685,LHKnee-LHPaw,494.33233642578125,0.5464284420013428,0.4246484637260437
1,shake5772,shake,284,11.36,0.01705728843808174,0.014267532465358576,LHKnee-LHPaw,492.8810729980469,0.5455174446105957,0.42404353618621826
1,shake5772,shake,286,11.44,0.016931265592575073,0.013287537110348543,LHKnee-LHPaw,491.7373046875,0.5442538261413574,0.4235801100730896
1,shake5772,shake,288,11.52,0.01721103861927986,0.01333251471320788,LHKnee-LHPaw,491.0728759765625,0.5429401397705078,0.42341411113739014
1,shake5772,shake,290,11.6,0.014826764352619648,0.012761945525805155,LHKnee-LHPaw,490.6737060546875,0.5417079329490662,0.42342039942741394
1,shake5772,shake,292,11.68,0.1139310896396637,0.05921271132926146,Nose-Chest,489.3419189453125,0.5392757654190063,0.4226118326187134
1,shake5772,shake,294,11.76,0.18106956779956818,0.08485073409974575,Nose-Chest,488.76824951171875,0.5327839851379395,0.42164507508277893
1,shake5772,shake,296,11.84,0.20918311178684235,0.09877120951811473,Nose-Chest,489.4281921386719,0.5254454612731934,0.4213796854019165
1,shake5772,shake,298,11.92,0.21237577497959137,0.10165080055594444,Nose-Chest,490.1943359375,0.5187796354293823,0.42108580470085144
1,shake5772,shake,300,12.0,0.19973132014274597,0.09675317257642746,Nose-Chest,491.0270690917969,0.5121743679046631,0.42088583111763
1,shake5772,shake,302,12.08,0.17323331534862518,0.08549556136131287,Nose-Chest,492.18267822265625,0.5057961940765381,0.42098361253738403
1,shake5772,shake,304,12.16,0.13031744956970215,0.0683082677423954,Nose-Chest,493.228515625,0.49920061230659485,0.42106056213378906
1,shake5772,shake,306,12.24,0.05728936940431595,0.038284250224630036,Nose-Chest,494.1136169433594,0.49239587783813477,0.42095398902893066
1,shake5772,shake,308,12.32,0.017821671441197395,0.014727897631625334,Chest-RFElb,495.5484619140625,0.48745888471603394,0.4212441146373749
1,shake5772,shake,310,12.4,0.014151398092508316,0.013238651367525259,Hip-RHKnee,496.7799377441406,0.4871665835380554,0.42217057943344116
1,shake5772,shake,312,12.48,0.015948200598359108,0.013217934407293797,Hip-RHKnee,497.365478515625,0.48761552572250366,0.42295581102371216
1,shake5772,shake,314,12.56,0.017572173848748207,0.015324979089200497,RHKnee-RHPaw,498.10345458984375,0.4882168173789978,0.42399582266807556
1,shake5772,shake,316,12.64,0.01804395765066147,0.01492570030192534,RHKnee-RHPaw,498.33245849609375,0.48824408650398254,0.4245620369911194
1,shake5772,shake,318,12.72,0.018399594351649284,0.01392077375203371,RHKnee-RHPaw,498.1217346191406,0.48758822679519653,0.42471843957901
1,shake5772,shake,320,12.8,0.019390802830457687,0.014332910689214865,RHKnee-RHPaw,497.83111572265625,0.4874582290649414,0.4247741401195526
1,shake5772,shake,322,12.88,0.01815921813249588,0.014309826617439588,RHKnee-RHPaw,497.25390625,0.48808348178863525,0.42458757758140564
1,shake5772,shake,324,12.96,0.01642792671918869,0.014172973732153574,RHKnee-RHPaw,496.8293762207031,0.48892349004745483,0.4244607388973236
1,shake5772,shake,326,13.04,0.037892673164606094,0.028679341077804565,Nose-LEar,496.45758056640625,0.4926852583885193,0.42407748103141785
1,shake5772,shake,328,13.12,0.06301336735486984,0.06102223818500837,Nose-LEar,492.5484619140625,0.5016658306121826,0.41998156905174255
1,shake5772,shake,330,13.2,0.12977422773838043,0.09942174951235454,Nose-Chest,484.62957763671875,0.5137643218040466,0.4112120568752289
1,shake5772,shake,332,13.28,0.21634125709533691,0.13901287068923315,Nose-Chest,475.1829833984375,0.5287022590637207,0.4013822078704834
1,shake5772,shake,334,13.36,0.29575663805007935,0.17454084505637488,Nose-Chest,464.06671142578125,0.5468500256538391,0.3920929431915283
1,shake5772,shake,336,13.44,0.36618393659591675,0.20279687146345773,Nose-Chest,451.8397216796875,0.5655943155288696,0.38405266404151917
1,shake5772,shake,338,13.52,0.44129571318626404,0.2652471487720807,Nose-Chest,435.03582763671875,0.584769606590271,0.3748156726360321
1,shake5772,shake,340,13.6,0.4151417016983032,0.30096422632535297,Nose-Chest,418.6964111328125,0.6006170511245728,0.36651259660720825
1,shake5772,shake,342,13.68,0.40666303038597107,0.312636137008667,Chest-RFElb,400.7642517089844,0.6070045828819275,0.3569607734680176
