frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
192,3.840,1,529.94,17,0.9859,6.1350,30,41,1,0,WALK,0.9990
193,3.860,1,540.14,17,0.9843,6.7233,33,41,1,0,WALK,0.9990
194,3.880,1,545.45,17,0.9827,18.2216,91,41,1,0,WALK,0.9981
195,3.900,1,545.16,17,0.9854,13.3844,66,41,1,0,WALK,0.9981
196,3.920,1,549.34,17,0.9857,6.9831,34,41,1,0,WALK,0.9987
197,3.940,1,552.19,17,0.9868,9.3452,46,41,1,0,WALK,0.9987
198,3.960,1,560.20,17,0.9860,7.9956,39,41,1,0,WALK,0.9976
199,3.980,1,564.85,17,0.9856,8.3478,41,41,1,0,WALK,0.9976
200,4.000,1,573.55,17,0.9842,7.2698,36,41,1,0,WALK,0.9952
201,4.020,1,577.37,17,0.9858,9.5265,47,41,1,0,WALK,0.9952
202,4.040,1,578.51,17,0.9879,6.5225,32,41,1,0,WALK,0.9958
203,4.060,1,592.38,17,0.9847,9.6822,48,41,1,0,WALK,0.9958
204,4.080,1,591.90,17,0.9857,5.5588,27,41,1,0,WALK,0.9829
205,4.100,1,595.80,17,0.9850,6.0126,30,41,1,0,WALK,0.9829
206,4.120,1,598.16,17,0.9846,6.5790,32,40,1,0,WALK,0.9823
207,4.140,1,606.95,17,0.9840,5.4067,27,40,1,0,WALK,0.9823
208,4.160,1,606.62,17,0.9845,5.3351,26,40,1,0,WALK,0.9787
209,4.180,1,613.90,17,0.9823,6.1559,30,40,1,0,WALK,0.9787
210,4.200,1,610.64,17,0.9844,7.9187,39,40,1,0,WALK,0.9518
211,4.220,1,615.41,17,0.9829,6.3764,31,40,1,0,WALK,0.9518
212,4.240,1,627.40,17,0.9839,10.4379,52,40,1,0,WALK,0.9592
213,4.260,1,635.30,17,0.9825,9.5716,47,40,1,0,WALK,0.9592
214,4.280,1,640.48,17,0.9836,8.7775,43,40,1,0,WALK,0.9723
215,4.300,1,641.39,17,0.9830,6.6613,33,40,1,0,WALK,0.9723
216,4.320,1,644.31,17,0.9828,6.4646,32,40,1,0,WALK,0.9809
217,4.340,1,648.67,17,0.9827,6.9107,34,40,1,0,WALK,0.9809
218,4.360,1,652.04,17,0.9783,8.3838,41,40,1,0,WALK,0.9848
219,4.380,1,646.33,17,0.9794,7.3845,36,40,1,0,WALK,0.9848
220,4.400,1,643.23,17,0.9780,6.2258,31,40,1,0,WALK,0.9913
221,4.420,1,644.04,17,0.9798,5.4157,27,40,1,0,WALK,0.9913
222,4.440,1,637.86,17,0.9826,7.6510,38,40,1,0,WALK,0.9958
223,4.460,1,632.99,17,0.9843,6.6057,33,40,1,0,WALK,0.9958
224,4.480,1,626.27,17,0.9821,6.1087,30,40,1,0,WALK,0.9975
225,4.500,1,627.04,17,0.9816,7.6902,38,41,1,0,WALK,0.9975
226,4.520,1,623.17,17,0.9818,8.5333,42,41,1,0,WALK,0.9976
227,4.540,1,624.19,17,0.9787,9.6253,48,41,1,0,WALK,0.9976
228,4.560,1,625.74,17,0.9800,9.2531,46,41,1,0,WALK,0.9968
229,4.580,1,633.08,17,0.9810,9.4338,47,41,1,0,WALK,0.9968
230,4.600,1,632.33,17,0.9799,6.9982,34,41,1,0,WALK,0.9961
231,4.620,1,624.69,17,0.9788,14.0691,70,41,1,0,WALK,0.9961
232,4.640,1,626.74,17,0.9791,6.7783,33,41,1,0,WALK,0.9956
233,4.660,1,622.92,17,0.9791,4.9641,24,41,1,0,WALK,0.9956
234,4.680,1,622.04,17,0.9791,8.4137,42,41,1,0,WALK,0.9923
235,4.700,1,627.41,17,0.9809,5.5304,27,41,1,0,WALK,0.9923
236,4.720,1,631.75,17,0.9787,13.8603,69,41,1,0,WALK,0.9827
237,4.740,1,635.07,17,0.9794,7.2363,36,41,1,0,WALK,0.9827
