frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
0,0.000,1,0.00,16,0.9378,0.0000,0,0,0,-1,LOW CONF,0.0000
1,0.033,1,784.43,16,0.9325,24.1032,8,4,1,-1,LOW CONF,0.0000
2,0.067,1,780.28,16,0.9259,41.5453,19,9,1,-1,LOW CONF,0.0000
3,0.100,1,779.87,16,0.9084,28.8419,21,12,1,-1,LOW CONF,0.0000
4,0.133,1,767.04,16,0.9110,23.7776,21,14,1,-1,LOW CONF,0.0000
5,0.167,1,775.45,16,0.9189,23.8463,20,15,1,-1,LOW CONF,0.0000
6,0.200,1,788.83,16,0.9160,15.5727,17,15,1,-1,LOW CONF,0.0000
7,0.233,1,808.22,16,0.9331,26.0590,18,16,1,-1,LOW CONF,0.0000
8,0.267,1,813.12,16,0.9259,20.8225,18,16,1,-1,LOW CONF,0.0000
9,0.300,1,828.22,16,0.9260,20.1313,17,16,1,-1,LOW CONF,0.0000
10,0.333,1,846.98,16,0.9287,25.0659,17,16,1,-1,LOW CONF,0.0000
11,0.367,1,857.28,16,0.9318,13.8311,14,16,1,-1,LOW CONF,0.0000
12,0.400,1,882.38,16,0.9357,24.4661,16,16,1,-1,LOW CONF,0.0000
13,0.433,1,909.02,16,0.9375,27.5506,17,16,1,-1,LOW CONF,0.0000
14,0.467,1,929.22,16,0.9408,28.3689,18,16,1,-1,LOW CONF,0.0000
15,0.500,1,948.63,16,0.9418,24.6037,17,16,1,-1,LOW CONF,0.0000
16,0.533,1,988.99,16,0.9311,29.6816,18,16,1,0,WALK,0.9963
17,0.567,1,1006.99,16,0.9392,29.3682,18,16,1,0,WALK,0.9963
18,0.600,1,1028.00,16,0.9451,27.4223,17,16,1,0,WALK,0.9904
19,0.633,1,1049.26,16,0.9419,26.8683,17,16,1,0,WALK,0.9904
20,0.667,1,1099.24,16,0.9446,35.4574,18,16,1,0,WALK,0.9577
21,0.700,1,1093.30,16,0.9359,32.2862,19,17,1,0,WALK,0.9577
22,0.733,1,1120.59,16,0.9183,30.9447,18,17,1,0,WALK,0.9391
23,0.767,1,1132.99,16,0.9110,36.1096,19,17,1,0,WALK,0.9391
24,0.800,1,1115.16,16,0.9099,30.4445,19,17,1,0,WALK,0.9727
25,0.833,1,1122.63,16,0.9249,45.3319,22,17,1,0,WALK,0.9727
26,0.867,1,1138.11,16,0.9335,36.5063,21,17,1,0,WALK,0.9760
27,0.900,1,1149.51,16,0.9371,32.8393,20,17,1,0,WALK,0.9760
28,0.933,1,1108.20,16,0.9412,28.0084,19,17,1,0,WALK,0.9865
29,0.967,1,1095.72,16,0.9461,33.3265,19,17,1,0,WALK,0.9865
30,1.000,1,1076.40,17,0.9638,41.8846,22,18,1,0,WALK,0.9964
31,1.033,1,1086.72,17,0.9737,35.4030,22,18,1,0,WALK,0.9964
32,1.067,1,1104.99,17,0.9709,34.2392,21,18,1,0,WALK,0.9971
33,1.100,1,1107.21,17,0.9675,26.4725,19,18,1,0,WALK,0.9971
34,1.133,1,1084.75,17,0.9556,84.1095,32,18,1,0,WALK,0.9984
35,1.167,1,1066.98,16,0.9217,44.7115,30,19,1,0,WALK,0.9984
36,1.200,1,1036.63,16,0.9240,33.9566,27,19,1,0,WALK,0.9984
37,1.233,1,1005.75,16,0.9064,55.4197,31,19,1,0,WALK,0.9984
38,1.267,1,960.21,16,0.9085,38.6088,30,19,1,0,WALK,0.9987
39,1.300,1,955.48,16,0.9083,52.6487,33,20,1,0,WALK,0.9987
40,1.333,1,919.31,16,0.9276,41.4271,32,20,1,0,WALK,0.9990
41,1.367,1,927.96,17,0.9458,48.5341,33,20,1,0,WALK,0.9990
42,1.400,1,949.45,17,0.9493,35.1630,29,21,1,0,WALK,0.9986
43,1.433,1,961.70,16,0.9511,31.7320,26,21,1,0,WALK,0.9986
44,1.467,1,990.76,17,0.9582,31.9918,23,21,1,0,WALK,0.9990
45,1.500,1,991.38,17,0.9386,34.6793,23,21,1,0,WALK,0.9990
46,1.533,1,970.00,16,0.9232,42.7699,26,21,1,0,WALK,0.9994
47,1.567,1,1002.65,16,0.9166,24.9016,21,21,1,0,WALK,0.9994
48,1.600,1,1005.80,16,0.9182,17.4421,17,21,1,0,WALK,0.9998
49,1.633,1,993.07,16,0.9297,26.4634,17,21,1,0,WALK,0.9998
50,1.667,1,978.63,16,0.9285,24.1451,17,21,1,0,WALK,0.9998
51,1.700,1,973.81,16,0.9203,36.8393,20,21,1,0,WALK,0.9998
52,1.733,1,962.76,16,0.9173,42.1296,24,21,1,0,WALK,0.9996
53,1.767,1,934.87,16,0.9246,53.3285,30,21,1,0,WALK,0.9996
54,1.800,1,926.97,16,0.9302,30.4742,27,21,1,0,WALK,0.9998
55,1.833,1,923.82,16,0.9310,22.1988,22,21,1,0,WALK,0.9998
56,1.867,1,924.22,16,0.9176,38.2479,24,21,1,0,WALK,0.9997
57,1.900,1,941.54,16,0.9267,39.9866,25,21,1,0,WALK,0.9997
58,1.933,1,926.48,16,0.9154,31.0908,24,21,1,0,WALK,0.9994
59,1.967,1,928.12,16,0.9210,21.8390,21,21,1,0,WALK,0.9994
60,2.000,1,923.30,16,0.9177,27.8722,20,21,1,0,WALK,0.9995
61,2.033,1,940.78,16,0.9267,23.8967,18,21,1,0,WALK,0.9995
62,2.067,1,900.38,16,0.9115,34.4636,22,21,1,0,WALK,0.9997
63,2.100,1,900.76,16,0.9096,32.6860,22,21,1,0,WALK,0.9997
64,2.133,1,875.46,16,0.9193,27.7525,22,21,1,0,WALK,0.9998
65,2.167,1,847.97,17,0.9352,23.9716,21,21,1,0,WALK,0.9998
66,2.200,1,840.80,17,0.9582,32.6158,23,21,1,0,WALK,0.9997
67,2.233,1,797.44,17,0.9632,20.2875,21,21,1,0,WALK,0.9997
68,2.267,1,771.12,17,0.9655,36.8589,26,21,1,0,WALK,0.9999
69,2.300,1,749.62,17,0.9616,23.3325,24,21,1,0,WALK,0.9999
70,2.333,1,760.37,17,0.9600,19.8947,21,21,1,0,WALK,0.9999
71,2.367,1,773.37,17,0.9689,36.1232,25,21,1,0,WALK,0.9999
72,2.400,1,773.37,17,0.9657,21.2329,22,21,1,0,WALK,0.9999
73,2.433,1,777.88,17,0.9617,23.8540,21,21,1,0,WALK,0.9999
74,2.467,1,773.31,16,0.9576,19.7022,19,21,1,0,WALK,0.9999
75,2.500,1,782.31,16,0.9559,26.1862,20,21,1,0,WALK,0.9999
76,2.533,1,785.80,16,0.9589,14.6324,17,21,1,0,WALK,0.9999
77,2.567,1,784.59,17,0.9605,13.6280,15,21,1,0,WALK,0.9999
78,2.600,1,773.95,17,0.9608,14.6070,14,21,1,0,WALK,0.9999
79,2.633,1,760.38,17,0.9629,24.0169,17,21,1,0,WALK,0.9999
80,2.667,1,761.20,17,0.9511,35.0936,22,21,1,0,WALK,0.9998
81,2.700,1,773.85,17,0.9512,17.5654,19,21,1,0,WALK,0.9998
82,2.733,1,781.98,16,0.9480,21.1903,18,21,1,0,WALK,0.9998
83,2.767,1,790.65,16,0.9432,22.3998,18,21,1,0,WALK,0.9998
84,2.800,1,793.27,16,0.9423,15.1805,16,21,1,0,WALK,0.9998
85,2.833,1,798.52,16,0.9471,30.8508,19,21,1,0,WALK,0.9998
86,2.867,1,805.68,16,0.9483,15.4196,16,21,1,0,WALK,0.9997
87,2.900,1,816.14,16,0.9481,43.4499,24,21,1,0,WALK,0.9997
88,2.933,1,811.33,16,0.9534,16.5903,20,21,1,0,WALK,0.9995
89,2.967,1,802.22,16,0.9446,16.2589,17,21,1,0,WALK,0.9995
90,3.000,1,803.81,16,0.9382,25.5998,19,21,1,0,WALK,0.9993
91,3.033,1,807.36,16,0.9323,21.9460,18,21,1,0,WALK,0.9993
92,3.067,1,808.14,16,0.9268,22.7229,18,21,1,0,WALK,0.9995
93,3.100,1,794.43,16,0.9328,16.1625,16,21,1,0,WALK,0.9995
94,3.133,1,796.63,16,0.9404,19.8033,16,21,1,0,WALK,0.9993
95,3.167,1,790.97,16,0.9385,27.2976,19,21,1,0,WALK,0.9993
96,3.200,1,753.81,16,0.9449,35.0508,24,21,1,0,WALK,0.9995
97,3.233,1,752.39,16,0.9419,26.7009,24,21,1,0,WALK,0.9995
98,3.267,1,719.03,16,0.9470,19.0277,22,21,1,0,WALK,0.9996
99,3.300,1,708.81,16,0.9549,38.9706,28,21,1,0,WALK,0.9996
100,3.333,1,688.17,16,0.9587,21.4378,25,21,1,0,WALK,0.9998
101,3.367,1,682.12,17,0.9659,16.8567,22,21,1,0,WALK,0.9998
102,3.400,1,681.87,17,0.9616,20.7071,21,22,1,0,WALK,0.9999
103,3.433,1,706.14,17,0.9738,28.2867,23,22,1,0,WALK,0.9999
104,3.467,1,703.33,17,0.9704,25.5957,23,22,1,0,WALK,0.9999
105,3.500,1,708.91,17,0.9700,19.5386,21,22,1,0,WALK,0.9999
106,3.533,1,734.76,17,0.9617,32.8171,24,22,1,0,WALK,0.9999
107,3.567,1,762.21,16,0.9588,17.8224,20,22,1,0,WALK,0.9999
108,3.600,1,791.61,17,0.9626,16.6922,17,22,1,0,WALK,0.9999
109,3.633,1,800.01,17,0.9700,17.3644,16,22,1,0,WALK,0.9999
110,3.667,1,794.37,17,0.9658,40.9022,23,22,1,0,WALK,0.9999
111,3.700,1,802.11,17,0.9619,25.4833,22,22,1,0,WALK,0.9999
