model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
old,walk,screen_86.mp4,444,444,0,0.9870,0.0192,5.969,7.492,20.734,96.931,0.0000,0.1937,0.0000,0.0000
old,walk,walk_11.mp4,135,135,0,0.9927,0.0102,16.743,15.735,41.646,178.906,0.0000,0.0000,0.0000,0.0000
old,walk,walk_22.mp4,159,159,0,0.9890,0.0048,10.878,9.398,26.734,117.442,0.0000,0.0000,0.0000,0.0000
old,lick,calico_lick1.mp4,397,397,0,0.9673,0.0094,3.866,3.921,12.054,36.184,0.0000,0.0000,0.0000,0.3333
old,lick,grassland_white_lick2.mp4,241,241,0,0.9953,0.0007,2.703,2.395,7.379,20.354,0.0000,0.0000,0.0000,0.0000
old,lick,white_lick2.mp4,558,558,0,0.9888,0.0052,2.722,3.746,10.267,41.054,0.0000,0.0000,0.0000,0.0000
old,scratch,scratch4847.mp4,121,121,0,0.9881,0.0028,2.742,2.774,7.355,35.633,0.0000,0.0000,0.2500,0.0000
old,scratch,scratch578.mp4,159,158,1,0.9745,0.0314,6.049,8.495,21.334,104.947,0.0063,0.1899,0.4763,0.0000
old,shake,shake5772.mp4,343,343,0,0.9648,0.0223,12.860,17.275,44.094,269.454,0.0000,0.0000,0.0000,0.0010
old,shake,shake_3.mp4,121,121,0,0.9854,0.0096,9.722,11.954,32.671,153.601,0.0000,0.0083,0.0000,0.0000
old,stop,6月2日(1).mp4,167,167,0,0.9795,0.0135,4.797,6.167,15.021,129.788,0.0000,0.5449,0.0000,0.0699
old,stop,6月2日(19).mp4,455,455,0,0.9231,0.0256,3.927,4.890,12.852,62.971,0.0000,0.0000,0.1890,0.2557
old,stop,6月2日(2).mp4,230,230,0,0.8772,0.0178,1.860,3.916,6.184,81.386,0.0000,0.0000,0.0772,0.0000
old,stop,6月2日(3).mp4,283,283,0,0.9603,0.0163,1.641,1.989,4.707,24.418,0.0000,0.0000,0.0000,0.0000
new,walk,screen_86.mp4,444,444,0,0.9860,0.0176,6.203,8.167,21.061,83.373,0.0000,0.1171,0.0000,0.0000
new,walk,walk_11.mp4,135,135,0,0.9912,0.0118,16.508,15.382,42.178,158.129,0.0000,0.0074,0.0000,0.0000
new,walk,walk_22.mp4,159,159,0,0.9845,0.0085,10.962,9.654,27.203,140.753,0.0000,0.0000,0.0000,0.0000
new,lick,calico_lick1.mp4,397,397,0,0.9818,0.0076,3.769,3.913,11.934,36.646,0.0000,0.0000,0.0000,0.3333
new,lick,grassland_white_lick2.mp4,241,241,0,0.9888,0.0015,2.571,2.674,7.045,39.204,0.0000,0.0000,0.0000,0.0000
new,lick,white_lick2.mp4,558,558,0,0.9907,0.0050,2.690,3.862,10.434,64.552,0.0000,0.0000,0.0000,0.0000
new,scratch,scratch4847.mp4,121,121,0,0.9851,0.0031,2.659,2.852,7.616,30.996,0.0000,0.0000,0.2500,0.0000
new,scratch,scratch578.mp4,159,158,1,0.9566,0.0478,6.372,12.484,22.905,158.300,0.0063,0.1266,0.4573,0.0042
new,shake,shake5772.mp4,343,343,0,0.9633,0.0257,14.413,21.697,53.223,262.008,0.0000,0.0029,0.0000,0.0000
new,shake,shake_3.mp4,121,121,0,0.9773,0.0170,9.457,11.733,32.575,118.564,0.0000,0.0413,0.0000,0.0000
new,stop,6月2日(1).mp4,167,167,0,0.9811,0.0141,5.551,7.360,19.102,108.212,0.0000,0.7725,0.0000,0.0479
new,stop,6月2日(19).mp4,455,455,0,0.8876,0.0203,4.386,5.488,14.806,51.677,0.0000,0.0000,0.2500,0.3326
new,stop,6月2日(2).mp4,230,230,0,0.8421,0.0489,3.552,6.660,16.366,101.891,0.0000,0.0261,0.0000,0.0014
new,stop,6月2日(3).mp4,283,283,0,0.8811,0.0177,1.373,1.575,4.102,21.710,0.0000,0.0000,0.0000,0.2214
