video_index,video_name,behavior,frame,time_sec,agg_cv,max_cv,max_seg,avg_body_size_px,midback_offset_ratio,midback_offset_jitter
3,walk_3,walk,16,0.533,0.04056544616245306,0.10926778614521027,Chest-RFElb,519.4132690429688,0.34067589044570923,0.0689874142408371
3,walk_3,walk,18,0.6,0.04293460069367519,0.09599603712558746,RHKnee-RHPaw,526.2642822265625,0.3348569869995117,0.046313732862472534
3,walk_3,walk,20,0.667,0.04565887145984631,0.12384296953678131,RHKnee-RHPaw,531.5285034179688,0.33200424909591675,0.03278626129031181
3,walk_3,walk,22,0.733,0.048667371846162356,0.140346959233284,RHKnee-RHPaw,535.8116455078125,0.33142000436782837,0.03073081187903881
3,walk_3,walk,24,0.8,0.057164388637130074,0.14402145147323608,RHKnee-RHPaw,540.2296142578125,0.3336900472640991,0.032758913934230804
3,walk_3,walk,26,0.867,0.060939492944341436,0.14867685735225677,Hip-RHKnee,544.1783447265625,0.3350948095321655,0.02972370758652687
3,walk_3,walk,28,0.933,0.06432741235655087,0.18510854244232178,Chest-RFElb,546.9195556640625,0.3372889757156372,0.020047860220074654
3,walk_3,walk,30,1.0,0.0720605100863255,0.2788638472557068,Chest-RFElb,548.781982421875,0.33743277192115784,0.019308041781187057
3,walk_3,walk,32,1.067,0.07517529680178715,0.35512015223503113,Chest-RFElb,550.03173828125,0.3350036144256592,0.028662746772170067
3,walk_3,walk,34,1.133,0.07657853556940189,0.41196075081825256,Chest-RFElb,550.8472900390625,0.3311547040939331,0.03555593639612198
3,walk_3,walk,36,1.2,0.07464135782076763,0.4312337338924408,Chest-RFElb,551.32470703125,0.3269636631011963,0.03948414698243141
3,walk_3,walk,38,1.267,0.06659972051588389,0.38923120498657227,Chest-RFElb,551.5186767578125,0.32392388582229614,0.03874053806066513
3,walk_3,walk,40,1.333,0.05496019203788959,0.30007070302963257,Chest-RFElb,549.23974609375,0.3203997313976288,0.02935798093676567
3,walk_3,walk,42,1.4,0.04762237031872456,0.18123352527618408,Chest-RFElb,543.815185546875,0.31986814737319946,0.028344446793198586
3,walk_3,walk,44,1.467,0.03711132454470946,0.09970764815807343,Hip-RHKnee,538.4688110351562,0.32188737392425537,0.039687588810920715
3,walk_3,walk,46,1.533,0.03720927775765841,0.11778704077005386,Hip-RHKnee,531.4773559570312,0.32641178369522095,0.05894559249281883
3,walk_3,walk,48,1.6,0.04193837539507793,0.12869670987129211,Hip-RHKnee,523.7374877929688,0.3327803313732147,0.06890841573476791
3,walk_3,walk,50,1.667,0.050460221532445684,0.13059300184249878,Hip-RHKnee,517.6909790039062,0.33979153633117676,0.06990766525268555
3,walk_3,walk,52,1.733,0.06954421633138107,0.26576119661331177,Chest-RFElb,513.4639282226562,0.3442612290382385,0.06023206561803818
3,walk_3,walk,54,1.8,0.07819184768371858,0.335155725479126,Chest-RFElb,512.3031616210938,0.3457208275794983,0.054897062480449677
3,walk_3,walk,56,1.867,0.0808699861741983,0.3702695369720459,Chest-RFElb,514.17138671875,0.3441545069217682,0.06318212300539017
3,walk_3,walk,58,1.933,0.08268824620888783,0.377865195274353,Chest-RFElb,520.0641479492188,0.337908536195755,0.09075600653886795
3,walk_3,walk,60,2.0,0.0811513800603839,0.34946680068969727,Chest-RFElb,527.5762329101562,0.3266508877277374,0.12166568636894226
3,walk_3,walk,62,2.067,0.07538609464581196,0.29596272110939026,Chest-RFElb,538.0640869140625,0.31430548429489136,0.13118788599967957
3,walk_3,walk,64,2.133,0.06588262147628345,0.23238474130630493,Chest-RFElb,549.599853515625,0.300661563873291,0.13109073042869568
3,walk_3,walk,66,2.2,0.05432335115396059,0.1581127792596817,Chest-RFElb,558.321533203125,0.2885270118713379,0.10809747129678726
