frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
0,0.000,1,0.00,17,0.9913,0.0000,0,0,0,-1,LOW CONF,0.0000
1,0.034,1,163.91,17,0.9909,3.4039,5,2,1,-1,LOW CONF,0.0000
2,0.067,1,163.11,17,0.9907,2.5133,7,4,1,-1,LOW CONF,0.0000
3,0.101,1,161.84,17,0.9909,2.1425,8,5,1,-1,LOW CONF,0.0000
4,0.134,1,163.10,17,0.9909,1.1579,6,5,1,-1,LOW CONF,0.0000
5,0.168,1,165.58,17,0.9906,2.0427,7,6,1,-1,LOW CONF,0.0000
6,0.201,1,165.59,17,0.9909,1.0455,6,6,1,-1,LOW CONF,0.0000
7,0.235,1,168.94,17,0.9891,8.0638,16,7,1,-1,LOW CONF,0.0000
8,0.268,1,169.38,17,0.9897,6.5812,20,8,1,-1,LOW CONF,0.0000
9,0.302,1,165.09,17,0.9916,3.7877,18,9,1,-1,LOW CONF,0.0000
10,0.335,1,167.84,17,0.9905,1.6429,13,10,1,-1,LOW CONF,0.0000
11,0.369,1,169.12,17,0.9900,0.9979,9,10,1,-1,LOW CONF,0.0000
12,0.402,1,167.35,17,0.9916,1.7450,8,9,1,-1,LOW CONF,0.0000
13,0.436,1,169.34,17,0.9908,1.5238,7,9,1,-1,LOW CONF,0.0000
14,0.469,1,166.58,17,0.9902,1.5058,6,9,1,-1,LOW CONF,0.0000
15,0.503,1,166.08,17,0.9895,1.1666,6,9,1,-1,LOW CONF,0.0000
16,0.537,1,166.08,17,0.9898,1.3460,5,9,1,-1,LOW CONF,0.7955
17,0.570,1,165.61,17,0.9897,0.8530,4,8,1,-1,LOW CONF,0.7955
18,0.604,1,167.12,17,0.9885,1.2423,4,8,1,4,STOP,0.8178
19,0.637,1,169.62,17,0.9877,1.1503,4,8,1,4,STOP,0.8178
20,0.671,1,169.12,17,0.9881,0.9897,4,8,1,4,STOP,0.8589
21,0.704,1,169.85,17,0.9880,1.0562,4,8,1,4,STOP,0.8589
22,0.738,1,167.88,17,0.9885,1.1698,4,7,1,4,STOP,0.8839
23,0.771,1,168.62,17,0.9883,0.7107,3,7,1,4,STOP,0.8839
24,0.805,1,173.22,17,0.9854,8.0501,14,8,1,4,STOP,0.8897
25,0.838,1,171.65,17,0.9851,3.7110,14,8,1,4,STOP,0.8897
26,0.872,1,168.58,17,0.9868,5.6468,17,8,1,4,STOP,0.8525
27,0.905,1,167.58,17,0.9875,1.2891,12,8,1,4,STOP,0.8525
28,0.939,1,168.09,17,0.9874,0.9404,9,8,1,4,STOP,0.8433
29,0.972,1,168.56,17,0.9864,1.2674,7,8,1,4,STOP,0.8433
30,1.006,1,167.32,17,0.9866,1.5191,6,8,1,4,STOP,0.8362
31,1.040,1,167.82,17,0.9867,1.0010,5,8,1,4,STOP,0.8362
32,1.073,1,167.06,17,0.9873,0.8829,4,8,1,4,STOP,0.8412
33,1.107,1,167.50,17,0.9905,3.0279,7,8,1,4,STOP,0.8412
34,1.140,1,166.50,17,0.9917,2.2075,8,8,1,4,STOP,0.8605
35,1.174,1,165.25,17,0.9931,1.8582,7,8,1,4,STOP,0.8605
36,1.207,1,164.00,17,0.9922,1.9276,7,8,1,4,STOP,0.8496
37,1.241,1,165.00,17,0.9921,1.7359,7,8,1,4,STOP,0.8496
38,1.274,1,165.00,17,0.9925,1.0768,6,8,1,4,STOP,0.8476
39,1.308,1,166.50,17,0.9924,0.9119,5,8,1,4,STOP,0.8476
40,1.341,1,167.50,17,0.9933,1.2152,5,8,1,4,STOP,0.8813
41,1.375,1,166.75,17,0.9929,1.7757,5,8,1,4,STOP,0.8813
42,1.408,1,167.00,17,0.9928,1.4502,5,8,1,4,STOP,0.8788
43,1.442,1,167.75,17,0.9935,1.3739,5,7,1,4,STOP,0.8788
44,1.475,1,167.76,17,0.9933,0.8723,4,7,1,4,STOP,0.8656
45,1.509,1,167.50,17,0.9928,1.1151,4,7,1,4,STOP,0.8656
46,1.542,1,168.50,17,0.9930,1.6206,5,7,1,4,STOP,0.8556
47,1.576,1,169.50,17,0.9926,1.6344,5,7,1,4,STOP,0.8556
48,1.610,1,168.51,17,0.9931,2.1893,6,7,1,4,STOP,0.8548
49,1.643,1,170.01,17,0.9933,1.0745,5,7,1,4,STOP,0.8548
50,1.677,1,173.00,17,0.9921,2.5950,7,7,1,4,STOP,0.8560
51,1.710,1,173.50,17,0.9925,1.5166,6,7,1,4,STOP,0.8560
52,1.744,1,170.50,17,0.9937,2.0706,7,7,1,4,STOP,0.8395
53,1.777,1,168.50,17,0.9939,2.9865,9,7,1,4,STOP,0.8395
54,1.811,1,168.25,17,0.9940,1.1527,7,7,1,-1,LOW CONF,0.7611
55,1.844,1,166.76,17,0.9938,0.8531,5,7,1,-1,LOW CONF,0.7611
56,1.878,1,166.02,17,0.9939,0.8065,4,7,1,-1,LOW CONF,0.6753
57,1.911,1,164.28,17,0.9935,1.3443,5,7,1,-1,LOW CONF,0.6753
58,1.945,1,168.03,17,0.9886,3.1767,8,7,1,-1,LOW CONF,0.5472
59,1.978,1,169.29,17,0.9865,1.6472,7,7,1,-1,LOW CONF,0.5472
60,2.012,1,173.07,17,0.9840,3.4513,9,7,1,-1,LOW CONF,0.5697
61,2.045,1,173.06,17,0.9780,2.3949,9,7,1,-1,LOW CONF,0.5697
62,2.079,1,177.60,16,0.9652,3.2120,10,7,1,-1,LOW CONF,0.7283
63,2.113,1,180.56,16,0.9533,5.5207,14,7,1,-1,LOW CONF,0.7283
64,2.146,1,179.08,16,0.9502,2.9319,12,7,1,3,SHAKE,0.8713
65,2.180,1,179.16,16,0.9491,2.1969,11,7,1,3,SHAKE,0.8713
66,2.213,1,174.82,16,0.9514,3.2887,11,7,1,3,SHAKE,0.9277
67,2.247,1,169.81,16,0.9586,3.6651,13,8,1,3,SHAKE,0.9277
68,2.280,1,160.80,17,0.9706,7.8447,21,8,1,3,SHAKE,0.9517
69,2.314,1,163.37,17,0.9723,5.4268,21,8,1,3,SHAKE,0.9517
70,2.347,1,157.62,17,0.9843,6.6809,24,8,1,3,SHAKE,0.9772
71,2.381,1,154.89,17,0.9876,4.6888,23,8,1,3,SHAKE,0.9772
72,2.414,1,152.81,17,0.9906,5.9387,24,9,1,3,SHAKE,0.9864
73,2.448,1,152.05,17,0.9916,2.8857,19,9,1,3,SHAKE,0.9864
74,2.481,1,152.40,17,0.9918,1.5402,14,9,1,3,SHAKE,0.9855
75,2.515,1,152.33,17,0.9929,1.4831,11,9,1,3,SHAKE,0.9855
76,2.548,1,152.33,17,0.9929,1.7332,9,9,1,3,SHAKE,0.9786
77,2.582,1,152.72,17,0.9931,2.1718,9,9,1,3,SHAKE,0.9786
78,2.616,1,153.76,17,0.9933,1.9021,9,9,1,3,SHAKE,0.9214
79,2.649,1,152.80,17,0.9932,1.4815,8,9,1,3,SHAKE,0.9214
80,2.683,1,154.28,17,0.9927,1.2706,6,9,1,3,SHAKE,0.8520
81,2.716,1,154.78,17,0.9928,1.8395,7,9,1,3,SHAKE,0.8520
82,2.750,1,154.25,17,0.9929,1.2627,6,9,1,-1,LOW CONF,0.6609
83,2.783,1,153.71,17,0.9926,2.1468,7,9,1,-1,LOW CONF,0.6609
84,2.817,1,153.74,17,0.9928,1.4335,7,9,1,-1,LOW CONF,0.6345
85,2.850,1,153.24,17,0.9931,2.3184,8,9,1,-1,LOW CONF,0.6345
86,2.884,1,153.06,17,0.9932,1.3358,7,9,1,4,STOP,0.8830
87,2.917,1,153.26,17,0.9930,1.0239,6,9,1,4,STOP,0.8830
88,2.951,1,152.78,17,0.9930,1.3849,6,9,1,4,STOP,0.9200
89,2.984,1,153.26,17,0.9929,1.8917,6,9,1,4,STOP,0.9200
90,3.018,1,153.63,17,0.9934,3.6461,10,9,1,4,STOP,0.9260
91,3.051,1,152.15,17,0.9936,1.3405,8,9,1,4,STOP,0.9260
92,3.085,1,151.95,17,0.9937,0.9624,6,9,1,4,STOP,0.9373
93,3.119,1,151.87,17,0.9936,1.4749,6,9,1,4,STOP,0.9373
94,3.152,1,152.63,17,0.9938,1.2216,6,9,1,4,STOP,0.9375
95,3.186,1,151.40,17,0.9934,0.8261,5,9,1,4,STOP,0.9375
96,3.219,1,152.25,17,0.9924,2.6810,7,9,1,4,STOP,0.9371
97,3.253,1,153.72,17,0.9926,1.4664,7,9,1,4,STOP,0.9371
98,3.286,1,153.46,17,0.9932,1.2798,6,8,1,4,STOP,0.9340
99,3.320,1,153.28,17,0.9932,1.2412,6,8,1,4,STOP,0.9340
100,3.353,1,153.29,17,0.9933,2.1778,7,8,1,4,STOP,0.9319
101,3.387,1,153.51,17,0.9933,2.5081,8,8,1,4,STOP,0.9319
102,3.420,1,153.98,17,0.9933,1.8655,8,8,1,4,STOP,0.9292
103,3.454,1,152.25,17,0.9927,2.4798,9,8,1,4,STOP,0.9292
